./voice\morry_bk\condition3\c00_00.wav,0 days,0 days 00:00:11,30.262354,0.4253268,22.881302,25.003756,41.88436,19.00306,1176.6346,1565.8103,155.40204,136.30862,0.6330773,1.0355222,0.07995854,0.33064952,1.2424476,1.162489,17.058859,11.235102,12.981374,9.281738,0.5032795,1.3098896,15.824088,1.4907084,6.5131884,2.3655543,17.179995,1.6756358,-5.72602,-3.1765234,0.035529558,1.3529489,1.8328692,0.6665372,1.7505212,2.897356,0.19471398,75.281815,17.770628,1.283692,618.3386,0.5238981,1105.6267,0.27303594,-103.96146,-0.90577734,1725.3525,0.21811119,821.9054,0.53245294,-105.274536,-0.833087,2794.5222,0.12645702,998.4889,0.46563116,-104.48684,-0.8366522,-9.871916,-1.7764452,19.498707,1.0075089,0.018802593,2.0545778,-0.026455289,-0.9356128,0.7946575,0.83206296,23.759142,1.1023782,10.265423,1.6604897,27.398907,1.259821,-10.836705,-1.9230994,-4.284816,14.482569,-0.008800699,-0.0010538563,0.16209972,2.7297544,2.0128088,0.2581818,0.21943389,0.25157893,0.52719975,-26.448326
./voice\morry_bk\condition3\c00_01.wav,0 days,0 days 00:00:11,29.328281,0.46870652,20.703957,22.893663,40.14996,19.446003,831.1848,911.929,208.68105,217.8143,0.5643514,1.1689347,0.07279374,0.30189046,0.889485,0.8166913,17.036652,15.812049,10.622454,10.397143,0.5216877,1.2406473,16.486479,1.7055819,12.435143,1.1731527,16.105364,1.4822333,-2.2580435,-8.727164,0.052369755,1.4109515,2.0493171,0.55062133,0.23216783,20.077013,1.4215965,8.565826,19.68242,1.3952289,676.4345,0.5526398,1176.3806,0.2582572,-80.00722,-1.0778947,1748.7202,0.2451399,975.10345,0.37317505,-80.695724,-0.99473214,2825.334,0.13261414,948.5405,0.44748086,-80.96404,-0.98600554,-11.710694,-1.8947587,22.807873,1.0690095,-0.007871319,-5.497678,-0.019374346,-1.1830564,0.6756425,0.9957565,21.091354,1.4836501,14.621588,1.0129066,20.200186,1.2991102,-3.6538439,-5.81162,-5.1400595,14.883764,-0.012144686,-0.0022478497,0.20492244,3.1847134,2.927722,0.2225,0.23590252,0.10827586,0.08638602,-27.61654
./voice\morry_bk\condition3\c01.wav,0 days,0 days 00:00:13,27.732418,0.41531265,20.959257,23.457973,28.317656,7.3583984,388.52704,285.1463,124.44869,108.7353,0.49956965,1.3133081,0.08041368,0.16783108,0.83325493,0.75284123,13.371805,10.988941,8.237042,6.371915,0.383645,1.4927526,19.568266,1.1209971,6.172426,2.1180012,10.515026,1.9189817,-2.566184,-7.6630583,0.055153612,1.7769912,1.9727693,0.6520767,1.1515999,4.1838646,1.4099137,9.922211,21.319088,1.0124379,631.78754,0.5610294,1208.2043,0.26131943,-97.04046,-0.9544692,1662.943,0.25129873,988.07733,0.37501457,-100.97968,-0.85854137,2748.7778,0.13166419,908.7241,0.4655076,-103.4508,-0.8177974,-14.328849,-1.3142582,24.744463,0.7679337,0.0047083255,9.44464,-0.028024847,-0.9847786,0.65685266,0.97540027,27.068228,0.956549,10.807584,1.3685985,15.970133,1.5320407,-9.417416,-2.4179068,-6.999982,17.522076,-0.014924306,0.0019211249,0.040000718,2.1555042,1.8547142,0.29166666,0.26310116,0.23521739,0.31611598,-27.07995
./voice\morry_bk\condition3\c02.wav,0 days,0 days 00:00:11,30.407797,0.4249246,22.105103,24.698318,43.533154,21.428051,563.7685,705.5362,247.42598,343.57855,0.677006,1.0156492,0.07863246,0.42828333,1.244021,1.1653886,20.603811,16.898079,10.027487,7.820277,0.58662736,1.0481588,20.859703,1.3103263,12.360447,1.2394706,13.578278,1.5065974,-2.862632,-6.745373,0.053344194,1.8308328,1.7723237,0.67206323,1.1304821,4.528888,0.16646883,92.024956,23.41525,1.1872861,656.3429,0.5137775,1183.9484,0.28813797,-71.22589,-1.1918411,1737.8102,0.23497207,982.1255,0.3377308,-74.31517,-1.0458188,2818.7656,0.13058779,956.486,0.3614094,-76.00174,-1.0069383,-14.776054,-1.5025072,25.459002,0.9071382,0.01276777,3.3035662,-0.025742989,-1.0861418,0.78856564,0.7731883,24.612974,1.2404724,15.765868,1.0264429,16.168772,1.4026595,-6.183345,-3.2297323,-8.127709,18.303854,-0.015171862,0.00020616791,0.09137665,3.366697,2.1957915,0.32041666,0.3057842,0.13190477,0.1415768,-25.499249
./voice\morry_bk\condition3\c03.wav,0 days,0 days 00:00:12,30.417322,0.37859568,22.693398,25.889338,32.16219,9.468792,438.22818,525.0941,83.07063,89.05996,0.55593985,1.1792917,0.07789941,0.298582,0.91916746,0.84126806,12.348564,10.519993,6.794922,5.8394327,0.41643178,1.2949107,21.440565,1.1259371,10.73051,1.5517114,12.737393,1.932657,-2.7697992,-6.9315257,0.04040416,1.6025327,1.5994011,0.71525764,2.9857821,1.8916919,6.430357,2.1414244,28.314991,0.8500225,658.06146,0.5012839,1181.3331,0.24411425,-85.300735,-1.0610352,1731.9713,0.22132356,979.65735,0.3472162,-90.71974,-0.91059047,2835.5447,0.123278536,897.35455,0.40937534,-92.31474,-0.8804098,-16.914974,-1.1850746,29.245321,0.6992694,0.003793085,11.801526,-0.026686562,-1.023753,0.6324916,0.8990849,28.36115,0.9509444,16.33814,1.0903126,17.848415,1.6289557,-7.208135,-3.0419009,-7.5069723,18.18637,-0.015035515,0.0012070782,0.037252296,2.2518766,1.511335,0.41444442,0.28672913,0.25437498,0.23054199,-25.186235
./voice\morry_bk\condition3\c04.wav,0 days,0 days 00:00:12,28.138496,0.43907234,20.68904,22.669867,28.606886,7.9178467,711.5412,923.0976,158.98018,126.110565,0.42008048,1.2789445,0.074789844,0.15791701,0.650669,0.57587916,14.10578,12.213789,10.567812,9.597896,0.33982486,1.4963359,18.608898,1.2622777,7.1523485,1.9685934,10.209881,1.7413427,1.7512177,9.579011,0.05324342,1.55485,2.0527384,0.56112254,0.6150424,7.0601306,1.2288898,11.073613,23.046967,1.0637975,688.99426,0.5869649,1192.92,0.2876504,-105.48644,-0.8725904,1719.412,0.24897344,1064.566,0.33569473,-107.19906,-0.8062864,2792.81,0.14621472,973.76074,0.33191416,-110.22854,-0.7598603,-14.547978,-1.3513874,26.930641,0.75183684,0.0021850055,19.209743,-0.025788583,-1.0562552,0.5700593,0.9574079,26.856613,1.0608655,12.344465,1.2759866,14.406473,1.5043703,-1.3786783,-14.80932,-7.0200696,17.821877,-0.01565185,0.0008167232,0.08839472,2.4186823,2.2651007,0.2237037,0.16618036,0.212,0.29050303,-29.317383
./voice\morry_bk\condition3\c05.wav,0 days,0 days 00:00:11,30.516731,0.39746,21.891287,24.472284,41.69179,19.800505,560.9842,743.71,174.09424,183.80643,0.50370914,1.0329796,0.07623066,0.31787384,0.87747824,0.8012476,8.889677,6.4481435,7.114341,4.8433533,0.37968168,1.1539652,21.388924,1.0873119,9.925457,1.6151631,15.522176,1.3799198,-6.1311693,-2.9958131,0.03879454,1.4542693,1.6952977,0.707837,3.0135047,1.7856523,3.1921172,4.13948,25.428434,0.8536021,649.01733,0.4155893,1144.6476,0.24534102,-91.94342,-0.9721816,1778.9707,0.21032657,905.01855,0.3912478,-95.96389,-0.84683967,2857.34,0.12315478,857.39075,0.5178905,-95.88551,-0.84109885,-17.335382,-1.0760865,26.878826,0.7280931,0.015583952,3.1053119,-0.03341196,-0.7366526,0.573701,0.77064824,28.880304,0.88507664,14.95673,1.0559881,21.687128,1.1024936,-11.370058,-1.7122226,-6.0539618,15.915108,-0.011547634,-0.00070270576,0.06419876,2.5477707,2.1043003,0.2847826,0.2944246,0.1945,0.16602635,-26.824451
./voice\morry_bk\condition3\c06.wav,0 days,0 days 00:00:12,28.98846,0.45098993,21.113218,23.17364,32.849655,11.736437,380.1915,259.78867,191.98569,452.17136,0.37636733,1.356498,0.08180319,0.13586651,0.5649964,0.48319322,9.731012,10.469887,6.1138225,4.348045,0.26874873,1.639566,17.042048,1.3045506,5.75148,2.5448031,9.606788,2.0274992,-1.8045291,-8.5596075,0.048424117,1.6283273,1.9363334,0.58252597,0.7952113,5.919431,4.1449704,3.278854,24.96899,0.9640959,684.7235,0.52654535,1207.8712,0.323427,-117.20219,-0.79505545,1752.822,0.23577122,1017.2579,0.3803949,-118.69294,-0.73382235,2832.4963,0.13734742,953.32416,0.40867352,-119.7173,-0.7159484,-15.514929,-1.3109379,26.162569,0.78742135,0.003909469,10.179096,-0.029383674,-0.903003,0.5112633,0.98644906,26.338015,1.0645412,13.998093,1.0916766,16.23123,1.5822927,-5.767587,-3.2141163,-4.8309608,14.412581,-0.007603659,-0.0007735468,0.06114389,1.5012511,1.5912899,0.28368422,0.2524451,0.38375,0.40462753,-30.87822
./voice\morry_bk\condition3\c07.wav,0 days,0 days 00:00:11,29.497477,0.40617833,21.84262,25.293194,30.505003,8.662382,479.13153,385.01263,168.48503,202.28609,0.64967006,1.1872164,0.09143689,0.25364652,1.1786305,1.0871936,18.917767,13.60136,12.437747,9.6306305,0.52279514,1.317497,18.981892,1.1916457,4.1800222,3.7037423,16.694626,1.5965097,-4.061253,-3.9559171,0.052896682,1.7499092,1.9057187,0.6419903,1.1634963,4.4696903,3.8323348,5.131094,19.527975,1.1287881,598.0888,0.47202665,1161.7919,0.28916544,-107.53654,-0.8476784,1681.0775,0.20616062,891.4668,0.49856943,-106.07272,-0.8127192,2721.4875,0.13304941,914.9333,0.38779807,-105.99049,-0.81098604,-10.997714,-1.5248185,20.736729,0.90100473,0.011615014,2.9062996,-0.026511075,-0.9678843,0.88937074,0.80412817,27.391634,0.93651205,6.5850053,2.9105713,27.27124,1.1553142,-10.005985,-1.7984401,-6.090943,16.80097,-0.012478183,0.00020451215,0.101941645,2.7297544,2.1957915,0.235,0.17255434,0.22761905,0.47573408,-24.992743
./voice\morry_bk\condition3\c08.wav,0 days,0 days 00:00:12,31.918907,0.44956434,21.723007,25.61667,51.73217,30.009163,745.6034,815.365,189.90517,222.9754,0.54531306,1.2568116,0.066442564,0.19264336,1.0529883,0.98654574,14.591674,11.510555,9.174943,6.329687,0.43460417,1.4704691,16.420105,1.5861742,5.5073237,2.7082098,9.564736,1.9566176,-2.3765848,-7.6352825,0.055534948,1.7357585,1.8713164,0.6200621,0.184166,32.67389,1.8089696,5.8226414,19.159306,1.4083055,694.8465,0.47436553,1177.3611,0.2834614,-115.262794,-0.80147195,1746.3596,0.24644147,988.8278,0.36975655,-113.854095,-0.76516515,2806.3877,0.13857086,958.8049,0.35301906,-113.96885,-0.7558967,-10.931401,-1.9738305,22.173326,1.0790095,0.0023951943,16.048473,-0.028688565,-1.0122112,0.7582753,0.9150726,23.809511,1.4030938,11.610494,1.4124271,14.376267,1.5734032,-7.231097,-2.835216,-6.2865896,17.057606,-0.008335768,-0.0011370351,0.12014992,2.5020852,2.17938,0.21807691,0.24417865,0.27190474,0.27086493,-25.307589
