,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.007603788375854492,0.0006176471710205078,-5.539618869042399,-3.2806072209023256,0.001,,linear,"{'C': 0.001, 'kernel': 'linear'}",37,-3.8159724124894874,-3.4085612145955984,-3.977685081225796,-3.455952619809112,-6.836956594094999,-3.445841764025341,-8.241986175097022,-3.041970065578477,-4.825494082304688,-3.0507104405031003,0.003918116340962599,9.465771281769322e-05,1.7266408257319346,0.1919483832700333
1,0.05492072105407715,0.0004491329193115234,-6.948152770671047,-3.2120315320015367,0.01,,linear,"{'C': 0.01, 'kernel': 'linear'}",38,-4.170620591353606,-3.206674204033866,-6.751508599872152,-3.3907743338962617,-7.749763951701867,-3.3981939391834097,-11.12937605153543,-2.97875154402652,-4.93949465889218,-3.085763638867624,0.01738376159434358,5.960273739623925e-06,2.445946440830791,0.16552780169263445
2,0.5764533042907715,0.00032858848571777345,-10.933245652565464,-2.8851712239578715,0.1,,linear,"{'C': 0.1, 'kernel': 'linear'}",39,-6.020453598646041,-2.5859139180781607,-13.210762814449977,-2.9448319293644234,-12.244003497579381,-3.1424936886582984,-17.34352196671597,-2.6329077572090447,-5.847486385435945,-3.11970882647943,0.22878526208029973,4.723817577764703e-06,4.427127422222012,0.2357854657879444
3,4.596440935134888,0.0003849029541015625,-12.672920490218672,-2.844756683442122,1,,linear,"{'C': 1, 'kernel': 'linear'}",40,-7.457337578108152,-2.632195618510987,-10.277788678741418,-2.922608679789253,-19.670929916715334,-3.3642375648377225,-18.081451955139,-2.4808632833621713,-7.877094322389455,-2.8238782707104724,2.2760736182773935,0.00011211724372204943,5.1800242987818965,0.3013163920318249
4,14.750942182540893,0.0005146503448486328,-39.25015714394678,-16.54344848048213,10,,linear,"{'C': 10, 'kernel': 'linear'}",41,-36.04216401159821,-17.5762044961335,-51.6306229235639,-17.11417580186789,-18.98991284802054,-16.38130459848053,-49.287032810115235,-16.988754575129043,-40.301053126436024,-14.656802930799703,6.001108091264296,0.00022735846721300335,11.626589416438634,1.0174806386145143
5,41.620263481140135,0.0008543014526367187,-480.0660043593056,-166.37579962161334,100,,linear,"{'C': 100, 'kernel': 'linear'}",42,-308.6673663652061,-190.99866484519902,-1128.9291434873585,-176.41707276780127,-306.0535199860077,-157.40662938819847,-440.0796839086433,-166.51028288967018,-216.60030804931253,-140.54634821719793,33.130169599901876,0.0003331224931087409,332.1729339059409,17.0571821734637
6,0.0014139175415039062,0.0004199981689453125,-3.703619247279997,-3.4855226539177186,0.001,0.0001,rbf,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}",36,-3.006396480336391,-3.6257740138505,-3.443442112870973,-3.483788760858121,-3.41550158709649,-3.534058772105164,-4.309472659399487,-3.3050310966066694,-4.343283396696646,-3.4789606261681403,0.0002136484624866222,2.5763595940287715e-05,0.5316111539742486,0.10454613104806552
7,0.0013697624206542968,0.00041131973266601564,-3.7036041080856625,-3.4855132323756672,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",35,-3.006343335363964,-3.625755257544295,-3.44342029037633,-3.483789128702299,-3.41548368760407,-3.5340326570810787,-4.309458127418018,-3.305007166395117,-4.343315099665931,-3.4789819521555474,5.3795474009305306e-05,2.315062818444156e-05,0.5316334877267483,0.10454666920347785
8,0.0012918472290039062,0.0003984928131103516,-3.703604075165667,-3.485513228077084,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",31,-3.0063433353494404,-3.625755243985136,-3.4434202266268428,-3.483789131719328,-3.4154836877708212,-3.534032655833842,-4.3094580368566735,-3.305007148252481,-4.343315089224556,-3.47898196059463,5.931681756213222e-05,2.7697877596776102e-05,0.5316334707986399,0.10454667159945517
9,0.0012289047241210937,0.00037698745727539064,-3.703604075165667,-3.485513228077084,0.001,0.1,rbf,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",31,-3.0063433353494404,-3.625755243985136,-3.4434202266268428,-3.483789131719328,-3.4154836877708212,-3.534032655833842,-4.3094580368566735,-3.305007148252481,-4.343315089224556,-3.47898196059463,3.424959027539104e-05,1.0520069523783517e-05,0.5316334707986399,0.10454667159945517
