,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9821081638336182,0.13992503866288186,0.04155235290527344,0.002288216906240822,0.001,linear,,"{'C': 0.001, 'kernel': 'linear'}",0.509915014164306,0.5410764872521246,0.5113636363636364,0.4843304843304843,0.5270655270655271,0.5147727272727273,0.018994318743905773,23,0.5856432125088842,0.5792466240227434,0.5816761363636364,0.5862313697657914,0.5755855216465579,0.5816765728615226,0.003987128324598935
1,9.78459029197693,1.7674109427867857,0.038130760192871094,0.00035868589932112665,0.01,linear,,"{'C': 0.01, 'kernel': 'linear'}",0.5297450424929179,0.5240793201133145,0.53125,0.49572649572649574,0.5213675213675214,0.5204545454545455,0.012859604595969585,7,0.5849324804548686,0.5842217484008528,0.5838068181818182,0.602555003548616,0.5904897090134847,0.5892011519199281,0.007100712424325733
2,82.96047196388244,35.69636697718429,0.03407931327819824,0.0002872109786711941,0.1,linear,,"{'C': 0.1, 'kernel': 'linear'}",0.5042492917847026,0.5297450424929179,0.5482954545454546,0.4985754985754986,0.48148148148148145,0.5125,0.023666746812007342,24,0.5671641791044776,0.5891968727789624,0.5816761363636364,0.5997161107168204,0.6053938963804116,0.5886294390688617,0.013515835912327996
3,195.3886950492859,60.073977211133545,0.02670736312866211,0.00038978167930449163,1,linear,,"{'C': 1, 'kernel': 'linear'}",0.546742209631728,0.5155807365439093,0.5625,0.49572649572649574,0.5156695156695157,0.5272727272727272,0.024019904073789147,4,0.5778251599147122,0.5785358919687278,0.5639204545454546,0.5862313697657914,0.5897799858055358,0.5792585724000443,0.008912405296363305
4,161.54715666770934,35.17587060248539,0.0257474422454834,0.00024289162786421916,10,linear,,"{'C': 10, 'kernel': 'linear'}",0.5155807365439093,0.5524079320113314,0.5142045454545454,0.5071225071225072,0.5470085470085471,0.5272727272727272,0.018626409416322227,4,0.5650319829424307,0.5749822316986496,0.5809659090909091,0.6011355571327183,0.5628105039034776,0.5769852369536371,0.01376153395496156
5,272.64539136886594,69.30611305808068,0.025464248657226563,0.00034539137282264414,100,linear,,"{'C': 100, 'kernel': 'linear'}",0.4985835694050991,0.5184135977337111,0.5653409090909091,0.50997150997151,0.5441595441595442,0.5272727272727272,0.024232770589025426,4,0.5692963752665245,0.5671641791044776,0.5674715909090909,0.5862313697657914,0.5812633073101491,0.5742853644712067,0.007917417927952673
6,0.27843637466430665,0.0012415408859211903,0.05915546417236328,0.000346560116017669,0.001,rbf,0.0001,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
7,0.27815942764282225,0.001109103912372251,0.060854768753051756,0.00029633312119019847,0.001,rbf,0.001,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
8,0.2302785873413086,0.0023973038164501054,0.053138017654418945,0.00023605664466242718,0.001,rbf,0.01,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
9,0.22954444885253905,0.008071897941410746,0.05210037231445312,0.00046803923026284255,0.001,rbf,0.1,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
10,0.2264253616333008,0.002205194370241691,0.05173702239990234,0.0003961139513050355,0.001,rbf,1.0,"{'C': 0.001, 'gamma': 1.0, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
11,0.22542982101440429,0.0009298760012677295,0.051970481872558594,0.0005207914939264096,0.001,rbf,10,"{'C': 0.001, 'gamma': 10, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
12,0.27991933822631837,0.0015401444518613305,0.05975360870361328,0.0004871071029359657,0.01,rbf,0.0001,"{'C': 0.01, 'gamma': 0.0001, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
13,0.27961082458496095,0.0006022890374097117,0.061275291442871097,0.00048248893146962007,0.01,rbf,0.001,"{'C': 0.01, 'gamma': 0.001, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
14,0.23077311515808105,0.00176610304356848,0.05320301055908203,0.0003937623435514919,0.01,rbf,0.01,"{'C': 0.01, 'gamma': 0.01, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
15,0.22623152732849122,0.0008794054652793052,0.052300453186035156,0.0005362903805114389,0.01,rbf,0.1,"{'C': 0.01, 'gamma': 0.1, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
16,0.22679882049560546,0.002202240072902645,0.05230979919433594,0.0009271672320703498,0.01,rbf,1.0,"{'C': 0.01, 'gamma': 1.0, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
17,0.22587246894836427,0.0007435550467838578,0.052290487289428714,0.0003844497155772778,0.01,rbf,10,"{'C': 0.01, 'gamma': 10, 'kernel': 'rbf'}",0.5042492917847026,0.5042492917847026,0.5028409090909091,0.5042735042735043,0.5042735042735043,0.5039772727272728,0.0005682849870346017,25,0.503909026297086,0.503909026297086,0.5042613636363636,0.5039034776437189,0.5039034776437189,0.5039772743035947,0.00014206633928948552
