F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,activation
27.701618,0.44049403,18.50042,20.582153,39.084415,20.583996,519.4308,885.4278,116.7698,74.30163,0.13019538,0.77314556,0.059870027,0.0836732,0.19500238,0.13513234,2.4697604,2.6390595,1.5442901,1.6104251,0.039713677,1.2115282,15.980346,0.78023815,6.1890078,1.8218508,-2.3514948,-5.809109,1.5893474,6.357353,0.0745158,1.1469971,1.5183593,0.7337485,-2.0104396,-1.9357976,-3.4183137,-3.7788749,25.946882,0.78782827,666.6936,0.32862765,1317.228,0.21954851,-157.77225,-0.514133,1687.5571,0.17510659,1137.6392,0.3107426,-154.26863,-0.51194584,2774.493,0.14074565,1010.935,0.29648292,-156.38899,-0.4814088,-16.310272,-0.786298,28.626896,0.46299964,0.059454832,0.41793123,-0.023154218,-0.7639471,0.096382044,0.53820586,27.800646,0.6266861,10.4938965,1.7016673,-9.739856,-1.7537694,-3.9820528,-2.1281962,-10.146869,20.240248,0.007053531,-0.005826317,0.021598546,1.7514596,2.0100503,0.11125,0.20421214,0.4355,0.6444026,-50.06539,1
22.097706,0.2396577,18.001661,21.474035,25.019081,7.01742,213.73541,191.9683,96.18047,89.16287,0.40289858,1.0549223,0.057944335,0.28077376,0.62329483,0.5653505,10.300789,10.680318,6.9306884,6.6235723,0.26476264,1.5303857,25.544231,0.71664697,6.60987,1.640733,-2.1064568,-6.517787,-5.656112,-2.318368,0.07732816,1.7706113,1.8123885,0.7808551,-0.25271153,-17.586906,-0.9807432,-18.755695,23.928774,0.81830883,522.642,0.3215546,1357.8125,0.15170817,-75.04437,-1.4075149,1508.9495,0.18704516,1069.9016,0.31329873,-80.08011,-1.2353194,2516.1323,0.1344377,1003.39886,0.36071408,-86.62725,-1.0780052,-17.180977,-0.46731335,28.360025,0.27959225,0.08601812,0.3328497,-0.037090257,-0.46291476,0.4159566,1.1187525,37.229546,0.3230614,5.707935,2.1220927,-5.6214542,-2.71818,-10.28105,-1.3116162,-8.719396,18.784658,0.008651505,-0.007487781,0.048787903,2.4186823,2.17938,0.26115385,0.2440102,0.18280001,0.19513112,-30.60933,-1
22.889341,0.2443441,18.38848,21.27939,25.65147,7.262991,174.5464,62.625973,233.61247,497.5025,0.15786962,1.1557716,0.05998503,0.08335179,0.20955619,0.14957117,3.5109456,2.7608047,2.8786762,2.6315434,0.062083025,1.9003857,19.012554,0.76814795,9.380015,1.0574063,-1.224619,-9.648962,2.229619,5.403847,0.066178344,1.7481494,1.629403,0.7819984,0.94144684,5.3703694,1.1386856,10.352704,39.702545,0.4073759,613.9886,0.27642915,1418.8235,0.17707852,-147.98566,-0.6119089,1631.2737,0.17176293,1065.1818,0.27042353,-150.46115,-0.56002945,2795.247,0.12517071,986.5992,0.2904476,-154.07506,-0.50633687,-23.28616,-0.47977942,37.182636,0.24431871,0.075473316,0.4650489,-0.038685806,-0.57234174,0.19665703,0.85869056,39.9498,0.28926262,18.674377,0.6496284,-4.971035,-3.6418908,-7.5728517,-2.2560277,-10.556573,21.279722,0.000378557,-0.003266082,0.014791686,1.000834,0.75376886,0.33444443,0.23584886,0.874,1.0575273,-39.64365,1
19.830633,0.25766215,16.086872,18.941544,21.397224,5.3103523,255.10898,463.63574,218.54686,336.3995,0.18693826,1.0500077,0.06066638,0.09114752,0.30773443,0.24706805,5.3304663,4.1904716,4.080857,3.50791,0.109944254,1.6251675,20.341982,0.7304647,8.610371,1.2050501,-1.3287725,-9.037771,2.2313876,4.9250836,0.07834674,1.3990376,2.2487543,0.6583427,-2.0072649,-2.0101242,-6.0790834,-4.8288264,25.801273,1.2952049,613.92474,0.30005592,1397.9978,0.14486553,-130.75124,-0.73243284,1624.2662,0.16979417,1100.587,0.2470998,-134.2729,-0.6677373,2718.2244,0.12291123,1024.2728,0.33113843,-138.02124,-0.6118934,-19.880413,-0.4479712,32.332676,0.2932251,0.07765109,0.37368515,-0.031886164,-0.5064654,0.26900157,0.8171356,36.365517,0.32916534,14.393448,0.8519102,-3.230911,-4.5250134,-4.2704988,-2.6166894,-11.167199,21.889967,-0.005192134,-0.003315754,0.02460625,2.0850708,1.5912899,0.21,0.16248077,0.44235292,0.5876126,-38.750584,1
21.294634,0.4140876,16.138329,18.15318,23.418938,7.280609,438.45743,516.94,255.0122,342.90228,0.28275394,0.8932198,0.06495823,0.21025439,0.45764315,0.39268494,5.53329,3.4363852,3.9429069,2.0505366,0.18268205,1.065931,25.024393,0.75972486,8.560832,1.4533461,-1.6573721,-9.119833,-2.485089,-5.242373,0.094997406,1.277768,2.21405,0.67271924,-2.6884937,-1.2542896,-8.267456,-3.1165326,21.176125,1.42469,599.92035,0.2998142,1355.2354,0.19148082,-88.95504,-1.1604909,1618.3909,0.16292201,1026.9824,0.2914004,-93.133385,-1.0294785,2683.5977,0.11970218,1008.2908,0.38562942,-98.73642,-0.9121771,-17.549711,-0.6144543,30.283756,0.4006811,0.07564904,0.42144576,-0.034553926,-0.5543471,0.3035646,0.606726,36.563396,0.4499598,10.4599085,1.4194016,-3.3709517,-5.3419256,-6.6284404,-2.152808,-8.503854,19.623793,0.007003058,-0.006123093,0.033646807,3.366697,2.8362308,0.18419355,0.21805257,0.16962963,0.41533995,-36.310524,1
24.371656,0.32691804,17.9701,21.496006,32.73918,14.769081,235.47021,165.80147,239.50963,218.02908,0.13302433,1.1510221,0.056198686,0.06413945,0.18407524,0.12787655,5.9202833,4.324479,2.179174,2.195532,0.05953658,2.123455,15.917867,0.6892451,7.2681446,1.2791791,3.5145624,2.898291,2.3014464,5.318831,0.112774536,1.1729765,1.88876,0.60543,-2.014226,-1.8302692,-10.307134,-2.7157838,18.001276,1.8732237,691.9328,0.27321306,1352.4989,0.21155839,-158.61676,-0.5176957,1755.8268,0.14735684,984.01495,0.3462163,-158.84991,-0.49706566,2824.7764,0.13321298,1078.9365,0.38880906,-160.71739,-0.46977702,-16.64279,-0.63682115,26.33322,0.47245297,0.06911867,0.4268699,-0.036322773,-0.48646042,0.2017041,0.7348577,31.342327,0.37572554,6.582924,2.7478442,-3.0240047,-5.6100683,-9.573482,-1.5153084,-13.726719,24.088985,-0.017847342,-0.004425053,0.013776131,1.1828935,1.0064044,0.20818181,0.1170717,1.1971428,2.6715307,-41.147587,1
24.124031,0.38833213,17.083185,20.115227,30.731575,13.64839,482.67657,626.3168,99.37698,60.049797,0.27246186,0.96978146,0.06408115,0.13051319,0.50067586,0.43659472,6.4650383,3.711047,5.663913,3.4232914,0.17173827,1.2598487,23.11069,0.6709745,6.392238,1.8339665,-2.838066,-5.1906266,-0.94446313,-12.536483,0.109908596,1.4454631,1.9670103,0.6164917,-1.7505791,-1.9602392,-2.7493765,-5.775832,23.53225,0.83476716,611.57294,0.33872375,1380.862,0.2047883,-105.5945,-0.9909583,1610.9127,0.18089257,1085.6852,0.34539825,-106.22322,-0.92965734,2690.5125,0.1463752,1005.9005,0.38543454,-111.96597,-0.8267995,-15.007929,-0.6680008,27.406296,0.38642192,0.080579765,0.35749274,-0.030721178,-0.6534033,0.32776883,0.6523497,34.56802,0.4254191,6.0082755,2.5556934,-8.538257,-2.067246,-5.7694435,-2.4541996,-10.9636965,21.697561,0.004309448,-0.004414222,0.037474647,3.085905,2.0134227,0.22125,0.15436192,0.31789473,0.6898861,-36.730087,1
22.71433,0.46598345,15.76449,18.242767,31.035545,15.271055,403.83362,547.3232,439.15378,854.5214,0.1767205,0.8529772,0.06049786,0.11433933,0.29781237,0.2373145,3.668654,2.7130985,2.8189948,1.9496874,0.09377568,1.487552,17.970324,0.85035956,9.139326,1.3152382,-2.3185647,-6.440254,0.028012864,391.0014,0.07093133,1.3884276,2.0567498,0.6200023,-2.5881014,-1.3184192,-8.011222,-3.670651,20.785763,1.6046683,578.34326,0.35559365,1338.7369,0.15996344,-135.72926,-0.6905411,1606.6841,0.17640725,1082.7269,0.29141742,-136.52742,-0.64144033,2685.3071,0.12765753,968.971,0.33433747,-139.21677,-0.5968709,-17.961926,-0.58044034,29.690296,0.36897534,0.06646571,0.42551878,-0.0310774,-0.6342614,0.21527226,0.7864681,31.002316,0.510166,13.552855,1.1650869,-4.030787,-4.60834,-6.585087,-1.8659998,-9.043086,19.779808,0.009379765,-0.005333551,0.03185013,3.00273,2.6508229,0.1175862,0.121219516,0.2537037,0.5766965,-41.949165,1
23.616777,0.42558083,17.962276,19.907799,24.65177,6.689493,213.82286,165.35176,154.2852,116.88021,0.3399084,0.8842169,0.072127186,0.24640405,0.54888177,0.47675458,6.516517,3.9676008,4.8743787,3.17424,0.2248456,1.1036392,24.292427,0.81054705,12.628243,1.0584567,-1.8074164,-8.44002,-8.641343,-1.4948323,0.09406947,1.7140845,2.010056,0.6810877,-0.86094165,-4.720932,-2.7230263,-7.34527,26.949951,0.950022,604.9585,0.3169162,1314.303,0.18823706,-75.59924,-1.3509604,1624.2477,0.17484175,987.0655,0.29696923,-81.32641,-1.1417716,2739.312,0.12638427,984.596,0.40473214,-87.0276,-1.0054578,-19.036152,-0.57062596,30.11801,0.4551743,0.08054996,0.4150219,-0.038031813,-0.470977,0.3375518,0.7526845,33.26682,0.54877585,13.660857,1.0170836,-3.2975621,-5.3310666,-12.635533,-1.0116948,-9.981484,18.881716,0.015824474,-0.011364487,0.04174348,3.7169406,2.9475198,0.20121951,0.16884391,0.13657142,0.12992181,-33.547947,-1
29.075165,0.30655763,18.83548,33.230896,38.2272,19.39172,223.34888,262.50323,110.32626,70.474045,0.10162094,0.801148,0.060999975,0.06785349,0.110565096,0.04956512,3.3032784,2.771961,2.116141,1.4146038,0.027533464,1.5531973,14.631168,0.5321872,4.8526325,1.7114078,-0.46788567,-30.210726,4.7668715,2.4122508,0.10441847,0.9482883,2.0413811,0.6191241,-3.7065413,-0.836628,-1.7140683,-7.146908,20.128553,0.7715818,590.2469,0.31767353,1327.2511,0.13262399,-177.56897,-0.35624078,1524.8894,0.17340456,1151.7906,0.2224486,-171.99812,-0.39706913,2623.2783,0.14009981,912.4214,0.25339183,-174.01651,-0.36537346,-10.290995,-1.0316507,27.338291,0.3138628,0.048784386,0.4608039,-0.015457322,-1.1930866,0.10463242,0.5852295,26.37858,0.40205267,0.3720594,47.067497,-22.014696,-0.78339577,-11.032705,-0.8991644,-13.27707,24.919855,-0.020588454,-0.004181328,0.014593821,1.000834,1.0050251,0.13499999,0.12278029,0.7746154,1.2853051,-53.28783,-1
