./voice\believe3\condition4\c08.wav,0 days,0 days 00:00:11,32.310978,0.31927356,27.75726,29.929682,33.346348,5.5890884,408.23547,548.71875,201.19975,146.06049,0.23601162,1.2313479,0.043223135,0.06294577,0.49217272,0.44894958,7.249519,4.746952,5.5353613,3.5495687,0.12881489,1.8700656,13.457936,1.1148133,8.60158,1.0800706,8.783371,1.5612038,-4.0689993,-2.7156363,0.05117947,1.6568882,1.6451645,0.7742849,3.1037037,1.9258881,3.7913413,3.2017148,21.329155,0.7308737,559.20544,0.46477035,1042.3387,0.35113892,-155.86513,-0.49637645,1577.9517,0.22566786,783.009,0.32601038,-153.99619,-0.4875048,2727.181,0.11214426,632.02716,0.47892484,-154.93791,-0.47024748,-11.824423,-1.1493663,21.38306,0.69975644,0.055065263,0.59005356,-0.01520468,-1.0266304,0.38954285,0.8013153,24.695248,0.877148,6.050331,1.9526428,19.305212,1.024345,-8.887621,-1.6036911,-9.289397,19.168554,0.010675685,-0.008174175,0.037348576,2.0018198,2.1081576,0.11434783,0.08686952,0.35227272,0.7152936,-33.610382,-0.4,6,1,1,1
./voice\believe3\condition4\c09_00.wav,0 days,0 days 00:00:11,33.853,0.2953838,21.257362,39.24144,42.044502,20.78714,541.8789,0,-65.78253,165.76523,0.10896645,3.2320845,0.04025769,0.044191655,0.053710714,0.013453025,17.840841,18.510603,10.265743,10.317131,0.06651637,6.449882,11.829533,0.50119936,11.791629,0.67458045,7.333202,0.9351852,2.999263,2.4629574,0.15024802,1.1760952,2.7877722,0.4758481,1.2537599,3.6871126,7.6528025,1.7152549,12.277262,0.86116886,649.09357,0.46575257,1147.4778,0.28360125,-197.27965,-0.124345444,1694.8291,0.15631644,999.08887,0.19596726,-196.32932,-0.13476698,2643.7642,0.09664699,974.3326,0.26240987,-196.29985,-0.13543268,-12.201738,-0.89079285,19.995958,0.6683361,0.058156382,0.77898973,-0.019034311,-0.6153265,1.3949616,1.1577189,17.941954,0.45956367,2.3020475,7.219827,14.453876,0.49278638,1.1975342,11.214364,-12.855153,23.333914,-0.007562229,-0.007339883,0.031835787,0.27297544,0.36730948,0.055,0.0295804,1.7583332,1.8346155,-35.947887,-0.1,6,1,1,1
./voice\believe3\condition4\c09_01.wav,0 days,0 days 00:00:11,29.186289,0.19180226,25.865515,31.128584,32.698174,6.832659,385.42953,337.05215,68.23765,66.09969,0.13447736,1.5441744,0.04021534,0.044129413,0.07480625,0.03459091,7.36637,4.1882625,7.192431,4.2668962,0.067416884,2.2058032,15.395059,0.6696269,14.682256,0.55326796,9.80903,0.8082225,1.1200863,11.068285,0.032586895,0.8221311,1.7603586,0.7641617,2.8588252,1.9899637,1.4413078,15.992439,23.78823,0.9839684,524.347,0.47986192,1134.7977,0.1977594,-175.42006,-0.35597098,1486.2181,0.23869419,855.23865,0.42325568,-175.72923,-0.33951882,2704.461,0.10500471,499.17084,0.631336,-177.01318,-0.31899598,-12.681909,-0.6946758,23.996809,0.38068298,0.05652028,0.60352653,-0.012723953,-1.1932646,0.34187585,0.6515965,27.476412,0.5426084,7.3848944,1.4858963,12.648671,1.0268986,-17.932787,-0.96540576,-14.877393,25.228298,-0.01371838,-0.008588256,0.022673117,1.3648772,0.91743124,0.137,0.11180786,0.7708333,1.0477631,-40.362328,-0.1,6,1,1,1
./voice\believe3\condition4\c10.wav,0 days,0 days 00:00:13,33.387627,0.23036642,30.364265,32.52175,34.77773,4.4134636,361.33777,407.1163,151.71056,93.55322,0.20885958,1.0726217,0.04220398,0.056932475,0.4239099,0.3817059,7.063108,6.6782374,4.553055,2.7668443,0.10518051,1.4579039,17.403507,0.7754444,8.826073,1.3418487,12.283011,1.1474725,-1.6419836,-7.2941446,0.062227193,1.6026273,1.6105754,0.71647906,4.186329,1.5902365,4.713224,3.123788,15.597866,0.9503429,644.63696,0.43339533,1150.3241,0.30671805,-150.19278,-0.53337395,1740.5886,0.22361694,860.52155,0.45526382,-140.86633,-0.56775194,2835.7988,0.10034099,663.28516,0.5846991,-141.43082,-0.5569193,-12.706784,-1.02024,23.603537,0.5615679,0.034458924,0.8117717,-0.011177219,-1.2098914,0.24564184,0.6827274,26.411058,0.6422009,3.7047293,3.707626,20.236513,0.901013,-8.368133,-1.7892177,-12.079729,22.412891,-0.002708761,-0.007506474,0.03138288,2.617398,1.9319938,0.17,0.15131424,0.38619047,0.62922084,-36.782417,0.8,6,1,1,1
./voice\believe3\condition4\c11.wav,0 days,0 days 00:00:12,27.569616,0.28299114,20.61456,27.606102,32.96312,12.34856,558.0493,743.2505,139.25899,154.54753,0.22802952,1.0988166,0.052785426,0.110554874,0.37441725,0.32163182,6.5179725,4.9423614,5.3347807,3.6404488,0.12274577,1.6327378,14.486818,1.1083432,9.504937,0.9694543,3.7163239,3.9924934,-8.117141,-1.802934,0.08055655,1.6268579,1.6631773,0.6888675,1.5708493,3.685243,4.3313036,2.2999096,23.780466,0.48436323,515.7155,0.43652144,1175.71,0.20209415,-140.30296,-0.63960695,1519.856,0.2184601,865.7697,0.34030786,-141.47598,-0.59063184,2701.9917,0.0948667,628.66345,0.6381446,-143.00911,-0.5678914,-15.123126,-0.65085715,24.526457,0.43904153,0.05977733,0.6825243,-0.018255863,-0.7500257,0.31838948,0.7497706,28.73376,0.51836485,8.866059,1.4433625,15.264957,1.1289871,-11.948111,-1.7521012,-8.025027,17.2089,0.021689517,-0.010734103,0.0285839,2.5854878,1.5088015,0.20722221,0.21547893,0.48749998,1.3235109,-36.113472,0.2,6,1,1,1
./voice\believe3\condition4\c12.wav,0 days,0 days 00:00:11,32.992428,0.26542038,28.282307,30.957317,34.567474,6.2851677,585.7392,495.88354,68.65585,52.77097,0.20558318,1.2257537,0.040109336,0.05506457,0.38278624,0.3426769,8.492279,8.65988,3.9519076,2.8554907,0.0827662,2.0867956,9.289834,1.6824836,8.967596,0.96338874,5.8629813,1.925213,-3.5651917,-3.408343,0.056877136,1.7804239,1.3452804,0.88321275,3.3232875,2.0170045,7.0065446,1.1058923,20.493267,0.79166174,623.5196,0.5068719,1101.0461,0.3735432,-170.18729,-0.39449197,1635.0638,0.25513044,932.6824,0.56149447,-167.29478,-0.40120986,2766.4097,0.106017806,608.99036,0.41571045,-167.74364,-0.3921483,-12.528684,-1.2305301,22.511868,0.69265693,0.039956823,0.6759079,-0.014306668,-1.5411521,0.3175687,0.8893788,21.69424,1.0692998,9.917666,1.4307364,15.337357,1.0028933,-7.0975513,-2.034197,-7.522348,17.307737,0.004880677,-0.00491649,0.028097054,1.6378527,1.1915674,0.15230769,0.19430955,0.6185714,1.1668508,-36.25788,0,6,1,1,1
./voice\believe3\condition4\c13.wav,0 days,0 days 00:00:13,34.345207,0.38049674,25.76641,29.849972,44.302258,18.535847,213.5533,129.18341,191.8064,137.38835,0.17362197,1.7361598,0.04003896,0.053393032,0.26700145,0.22696249,5.7156763,8.388546,7.7129226,9.802475,0.09289153,3.7166588,10.668101,1.4700874,7.9724455,1.6711776,7.1405964,1.7311375,3.9975212,2.6465747,0.05243308,1.1257523,1.861997,0.79355425,1.6446893,4.3595753,7.4390306,2.357214,18.328003,1.143863,779.3542,0.44719553,1132.6189,0.34485397,-167.75667,-0.41203925,1808.1512,0.21176463,1031.174,0.3339273,-164.18265,-0.42651227,2870.3015,0.10862727,764.1905,0.50514656,-164.13521,-0.42215708,-11.138654,-1.7282008,23.694845,0.69632,0.021825263,1.7482271,-0.006932515,-2.9099336,0.27319542,1.795163,21.096352,1.1624436,6.388129,2.9841108,16.560823,1.0424854,3.5757067,4.06069,-8.836682,19.57323,-0.006730412,-0.00276375,0.04532571,0.6158584,1.3137559,0.15058823,0.13206373,0.7107142,0.7906549,-35.06058,-0.300000012,6,1,1,1
./voice\believe3\condition4\c14.wav,0 days,0 days 00:00:12,33.67591,0.38035932,25.38479,30.345968,42.769287,17.384497,561.2298,448.82016,295.79477,133.83766,0.25614226,1.2349955,0.04473531,0.1447706,0.4168961,0.3721608,8.844832,8.940689,8.797916,12.958943,0.116508335,2.2143023,2.336901,7.2623515,16.798624,0.6987135,0.35396498,30.549469,-7.689649,-1.3217521,0.061006047,1.5176963,1.6073297,0.6912183,0.81405973,9.78168,-1.9607068,-10.220892,18.785597,1.5575306,646.3249,0.5295161,1140.088,0.26756528,-182.4061,-0.2957435,1613.72,0.24899355,976.59766,0.33509642,-181.50336,-0.29114267,2789.1125,0.10766729,713.4998,0.411168,-181.2509,-0.28698468,-10.190129,-1.777847,19.764105,1.0351473,0.045848545,0.7257757,-0.017363695,-1.1639829,0.3198017,0.8665357,15.717624,1.8508184,20.992811,0.7613376,5.4595537,2.7287264,-11.247979,-1.1421322,-4.1613913,10.936745,0.027396979,-0.011053385,0.09002012,1.8348625,1.1725293,0.087142855,0.102220245,0.7442857,1.1337152,-36.544334,-0.300000012,6,1,1,1
./voice\believe3\condition4\c15.wav,0 days,0 days 00:00:11,28.523968,0.25955743,22.658228,29.359045,31.80742,9.149193,235.29706,130.54797,154.70456,321.76294,0.27052292,1.0825763,0.04246639,0.110377796,0.5313628,0.48889637,9.05717,7.71953,6.5711274,5.003047,0.14915709,1.380748,21.045473,0.6625023,11.017726,1.0381169,14.828732,1.0137917,-0.26077652,-53.536896,0.04016273,1.5993496,1.1890292,0.7970789,4.3832016,1.2936653,5.738104,2.3316684,25.969437,0.48357257,580.9692,0.4480177,1176.2434,0.25880632,-123.12075,-0.7343447,1665.9902,0.22245643,885.32,0.3761512,-124.57766,-0.6749138,2755.6055,0.10508883,768.84033,0.5579286,-126.36285,-0.6483268,-17.147808,-0.64234847,27.29656,0.37128645,0.036870595,1.1077001,-0.017661897,-1.0499661,0.29096916,0.7551102,31.348331,0.42872128,9.405514,1.3392454,22.856985,0.7348387,-4.4498878,-4.0281997,-11.947268,22.77143,-0.004623544,-0.008208262,0.040918868,2.5477707,2.0128088,0.20818181,0.1973146,0.34588233,0.516778,-33.57464,-0.100000001,6,1,1,1
./voice\believe3\condition4\c16.wav,0 days,0 days 00:00:13,30.590616,0.24496758,28.210205,30.331917,33.409622,5.199417,503.15244,645.5501,158.55466,116.753944,0.18970786,1.2112273,0.043644596,0.07816858,0.3382381,0.29459348,6.2723746,3.670811,5.223981,4.122041,0.08707488,1.8324921,12.972344,1.0001876,9.875841,1.4024173,8.947712,1.6016558,0.72784305,18.232836,0.06126311,1.3411708,1.4456415,0.7052873,2.700207,2.1075616,5.635664,1.8733729,17.025503,0.88467103,637.87427,0.47255883,1098.6272,0.3622838,-166.11943,-0.41931504,1726.5553,0.21720652,795.2951,0.50325525,-163.39883,-0.42619318,2788.8691,0.10735344,702.492,0.5719042,-163.54129,-0.42237243,-11.475798,-1.1920875,22.34304,0.6194355,0.032370847,0.9517687,-0.013484002,-0.8867317,0.3005708,0.6839855,22.45681,0.7882318,5.448382,3.5250738,22.411222,0.84070647,-0.6329633,-27.855831,-9.183023,18.807014,0.006992878,-0.01112662,0.028372884,1.6936105,1.4683154,0.13473684,0.12671427,0.5231579,0.9152282,-37.972404,0,6,1,1,1
./voice\believe3\condition4\c17.wav,0 days,0 days 00:00:13,30.160328,0.29994357,26.133297,28.491636,36.077026,9.943729,544.2171,502.8998,290.70425,436.98334,0.21526422,1.7950754,0.042801283,0.04983598,0.3309817,0.2881804,10.860767,8.271763,4.3490496,3.7754965,0.13094711,3.1057305,16.406729,0.6686072,9.805984,1.2693112,12.909188,0.96985215,5.379284,1.8316435,0.081348985,1.8217386,1.4847801,0.7993192,2.9044356,1.9393778,7.107767,1.32437,19.840168,0.71948695,600.7097,0.46189138,1154.8188,0.28955796,-165.2614,-0.43093628,1694.4712,0.1784865,864.70154,0.4230195,-163.15987,-0.42864364,2717.2698,0.12025743,832.7152,0.5876534,-163.02232,-0.42863715,-14.416646,-0.96279925,22.437576,0.57800174,0.04724746,0.77544373,-0.018551959,-0.8366705,0.41816133,1.3308982,26.706923,0.59737694,6.421306,2.6738973,26.982365,0.5815318,5.0934877,2.9967232,-11.857528,22.386604,-0.003281047,-0.007931503,0.053297453,0.69284064,1.3921114,0.14444445,0.15653265,0.5516667,1.1022717,-33.847942,0.200000003,6,1,1,1
./voice\believe3\condition4\c18_00.wav,0 days,0 days 00:00:11,31.25043,0.14639796,32.86473,33.263123,33.308678,0.44394684,0,0,-0.04393514,0,0.0667574,0.6221691,0.042315245,0.048113376,0.09083249,0.048517242,0.6230894,0.68519247,1.1223229,1.5183899,0.012543662,0.92438114,14.022457,0.5321671,15.322814,0.6561333,6.0984592,1.3798378,2.8979867,4.410861,0.050876006,0.40845233,2.0612676,0.30888292,3.6147456,1.2141582,8.15047,0.94908786,20.865929,0.55601954,909.5003,0.1579737,1192.5292,0.12130624,-199.39243,-0.07125099,1856.0162,0.09389874,981.2681,0.11700613,-199.06583,-0.07778729,3022.6729,0.075413175,881.261,0.32704484,-199.17934,-0.07234064,-12.88446,-0.6676468,31.716677,0.0980768,-0.012840009,-1.5478392,-0.000839212,-14.047138,0.024331717,0.17042883,24.788568,0.17734529,10.24654,1.0563184,5.329995,1.5199932,27.50601,0.43851587,-13.005862,23.18956,-0.003697741,-0.010580324,0.01245459,0.6369427,0.09149131,0.049999997,0,2.152,1.7750425,-59.591785,-0.100000001,6,1,1,1
./voice\believe3\condition4\c18_01.wav,0 days,0 days 00:00:11,34.159794,0.24699254,31.479858,33.651833,38.960358,7.4804993,213.527,194.25713,136.5158,84.63235,0.14598483,1.3318194,0.042251177,0.054076556,0.23866645,0.19641528,5.6873713,8.907141,3.9010441,5.0190415,0.060924165,3.3646612,11.343252,0.99509054,11.036356,1.0371189,3.8341165,3.0077863,-1.3022567,-7.6438594,0.058432978,1.0308846,1.6529847,0.6510682,1.0328357,6.012308,14.359904,1.7782887,17.827396,0.6801034,851.6428,0.3669737,1095.182,0.30628216,-184.81409,-0.26911163,1837.57,0.16661735,1081.0707,0.20537475,-183.00269,-0.28657016,2961.577,0.09748234,619.30786,0.5033215,-183.87384,-0.27007884,-7.8947687,-1.8591976,21.903357,0.5659943,0.046438653,0.59118056,-0.008343363,-2.2867997,0.30257118,1.30875,23.871683,0.55564636,-2.355978,-7.694069,9.246641,1.7514381,-1.6631925,-6.3344617,-10.050703,19.355528,0.008121947,-0.012197913,0.030716043,0.81892633,1.0064044,0.085454546,0.08049434,0.97599995,1.408362,-32.818813,0.600000024,6,1,1,1
./voice\believe3\condition4\c19.wav,0 days,0 days 00:00:11,28.19187,0.32332867,19.603418,30.203896,32.894814,13.291395,230.52411,264.20746,105.414474,78.06261,0.19247867,1.5087272,0.043515876,0.04815012,0.33533326,0.29181737,8.684304,6.627269,6.7059765,4.910095,0.115930445,2.0358315,16.348894,0.7231617,13.654849,0.6434668,9.821334,1.11191,0.5638137,17.04102,0.06759591,1.6504644,2.1021123,0.67479205,2.330171,2.6284773,7.3953276,3.0853515,23.092413,0.7391389,621.3861,0.42963535,1198.1528,0.26448068,-164.44754,-0.43505517,1694.2937,0.21140358,876.58594,0.37682924,-164.89244,-0.4124162,2821.0117,0.094261944,763.03955,0.6469974,-165.33766,-0.40278384,-17.782291,-0.6493501,28.500568,0.41653344,0.036865074,0.97533196,-0.015177728,-0.8037014,0.4164457,0.8235579,27.921843,0.542679,13.099339,0.87567073,21.126247,0.69730926,-1.7083249,-8.422627,-12.854393,22.98125,-0.001639471,-0.011666746,0.036015343,1.455869,1.2844037,0.15928571,0.12858929,0.76,1.4292909,-32.71648,0,6,1,1,1
./voice\believe3\condition4\c20.wav,0 days,0 days 00:00:12,26.405441,0.43805805,21.011272,23.739054,25.281267,4.2699947,329.68735,172.87663,228.10545,53.588234,0.09523251,0.808972,0.051129766,0.071701854,0.11190459,0.060774826,1.2901444,1.1783404,1.2262188,1.3373419,0.01907724,1.2238127,11.805484,0.9422589,14.680537,0.7961665,3.3951895,2.8794682,0.034285672,467.95172,0.059682995,1.28278,1.4071528,0.37714398,2.1989605,2.3802183,8.221424,1.1855944,20.888992,0.57304525,641.47656,0.41070417,1344.08,0.22683711,-190.0215,-0.20120125,1744.0675,0.17092715,1069.8954,0.2795651,-188.60713,-0.20839337,2742.6008,0.14257789,807.7913,0.33532572,-188.07686,-0.21160617,-21.544054,-0.66518146,31.507936,0.54111564,-0.049194418,-0.77599,-0.016433448,-0.56491494,0.028749723,0.6760622,17.471632,0.7637534,25.751083,0.4318541,15.281744,0.852922,10.234611,1.5870007,-9.484371,18.781004,0.007225629,-0.014432149,0.018185409,1.2510426,1.0058676,0.071666665,0.0887725,0.71733326,0.77544355,-52.229736,-0.100000001,6,1,1,1
