1,./voice\f2san\condition1\c.wav, days, days ::11,33.42328,0.21377948,3.421799,33.23342,37.171757,6.749958,444.5875,32.91135,85.93879,167.76668,0.747642,0.68217343,0.25188142,0.656685,1.1274657,0.8755843,8.85194,6.252492,8.697454,6.9562964,0.41844553,1.52793,19.846712,1.142,15.87813,1.197859,7.3932753,2.2233713,-8.687551,-1.9399962,0.4277989,2.2941248,1.6997,1.8795,7.884214,0.82718796,0.3723995,36.645252,23.2216,0.64338636,689.45654,0.296242,1185.3915,0.23215917,-87.47253,-0.9868356,1744.3485,0.17176792,967.1863,0.459595,-9.48944,-0.8524248,2892.1738,0.9111641,67.6357,0.4933825,-93.7285,-0.794734,-21.39753,-0.5994941,3.998657,0.469528,0.2872721,1.4624419,-0.32568544,-0.45743123,0.5653499,0.87986,31.4316,0.4967864,16.275555,0.88494325,9.655372,1.7993444,-12.862665,-1.415819,-0.31178695,5.5637794,0.72726,-0.1283348,0.1471884,3.1847134,2.389524,0.265,0.32279128,0.1647619,0.17565168,-22.41862,-0.2298232,4,0,0,0
1,./voice\f2san\condition1\c1.wav, days, days ::11,3.38276,0.212964,27.151257,32.576584,35.7645,7.925194,459.39474,72.94324,119.566,131.962,0.5866555,1.51974,0.9464687,0.423475,0.89733,0.823564,1.473572,7.56365,9.52177,7.59971,0.41727227,1.321746,21.3122,0.698152,2.84296,0.5815253,7.752982,2.38688,0.457363,35.415,0.479125,1.769811,1.279998,0.9874174,7.234537,0.874544,2.915767,3.3284674,24.866838,0.3866416,658.7175,0.28826568,119.199,0.298482,-95.98329,-0.9212644,1778.35,0.17525215,85.93896,0.535245,-1.26661,-0.823653,2843.818,0.974776,689.74536,0.4581884,-12.32886,-0.7718374,-22.29457,-0.4636174,31.23927,0.39975,0.2499735,1.5959496,-0.3491648,-0.4795854,0.6651721,0.8979833,3.173727,0.41761354,2.911547,0.618993,14.832795,1.266581,-5.411898,-2.871672,-1.569139,17.83925,-0.13711186,-0.1466279,0.5434721,2.547777,1.6468437,0.3544444,0.3898368,0.24588235,0.25986555,-22.584219,0.31192928,4,0,0,0
1,./voice\f2san\condition1\c2.wav, days, days ::13,33.235,0.2112521,31.422235,33.34355,37.27786,5.65551,17.86522,18.563965,142.87564,241.6613,0.54797167,0.976433,0.14999588,0.24156356,1.19635,0.869676,7.985778,5.622538,5.7331457,3.89462,0.27893457,1.5489789,8.231878,1.969657,25.36817,0.4951232,-3.2931287,-4.756582,7.83835,2.593447,0.3486697,1.758912,1.667866,0.96227294,8.12555,0.7332889,-1.395699,-7.4413567,23.6877,0.7282255,698.15173,0.33375332,1129.5292,0.3581495,-134.14,-0.644387,184.1886,0.1752557,75.4336,0.46673766,-136.81555,-0.5793222,2893.8237,0.928373,725.552,0.38241747,-137.85574,-0.5645176,-21.91167,-0.542178,3.114332,0.4699762,0.32868773,1.179432,-0.3846447,-0.42971176,0.62568253,0.838381,24.34763,0.618713,25.42581,0.57423323,6.6546364,2.4633493,-3.8568215,-5.1842175,-6.844976,12.38397,-0.225318,-0.17976962,0.6573577,1.693615,1.545595,0.23799999,0.25835246,0.4311111,0.87797,-24.18812,0.699999989,4,0,0,0
1,./voice\f2san\condition1\c3.wav, days, days ::12,32.359444,0.1855268,3.789751,32.773964,34.41653,3.611922,355.65167,396.4318,155.62,32.8783,0.6421564,0.5827874,0.2654436,0.696644,0.9533712,0.6879276,8.159497,4.1179852,6.723144,4.699957,0.3876738,1.29871,16.946886,1.357552,26.98122,0.5584963,4.545744,3.4694672,1.177745,15.13743,0.3465878,1.84319,1.78273,1.565151,8.489522,0.5916614,-0.2489161,-51.54794,26.12352,0.5246134,69.4374,0.25556746,1158.5436,0.21832919,-88.39283,-0.9531876,1858.6195,0.1518973,846.764,0.4517957,-96.718575,-0.767387,2945.8347,0.9136487,718.2985,0.4779697,-97.68853,-0.75559,-25.262451,-0.54931,34.1561,0.4457586,0.22394251,1.741782,-0.37954923,-0.3873296,0.524258,0.7784463,26.897623,0.49251413,31.2619,0.43296257,7.454568,2.11593,1.861329,15.71813,-3.858315,8.824582,0.931896,-0.19395126,0.1146266,3.8595,2.117352,0.31333333,0.398727,0.16375,0.3975845,-22.792992,-0.31192928,6,0,0,0
1,./voice\f2san\condition1\c4.wav, days, days ::12,32.169872,0.2436562,29.9961,33.38753,35.16725,6.67642,498.52496,612.38,115.27183,113.55579,0.49683923,0.86666465,0.14484411,0.313354,0.8413544,0.696563,8.992748,5.789764,6.45196,5.745869,0.3792514,1.332426,11.7598,1.4875265,3.14258,0.36392188,-2.2177293,-7.4657326,8.985596,1.92653,0.5684417,1.591476,1.38655,0.8164915,6.795367,0.81992555,5.776746,2.14249,27.926271,0.5572436,657.3626,0.32244584,1214.6682,0.21841545,-114.95863,-0.7545318,1778.4575,0.1729716,945.25244,0.3844682,-115.42913,-0.6839212,2884.5996,0.965454,699.5393,0.42678514,-116.49515,-0.669699,-23.134825,-0.64865,32.666,0.48968333,0.31628627,1.2456834,-0.36746,-0.62996,0.67934823,0.8696,23.6437,0.677436,31.857979,0.38324878,5.7865,3.954,3.668844,4.8631124,-7.6453834,12.813249,0.28649918,-0.1483584,0.54443944,2.5854878,2.26517,0.22222221,0.1397972,0.2653847,0.25615412,-23.763922,-0.5,6,0,0,0
1,./voice\f2san\condition1\c5.wav, days, days ::13,3.897852,0.248873,27.735785,31.53794,34.8568,6.2727833,341.9424,399.29434,139.89897,182.81378,0.5596727,0.8265411,0.13433376,0.46261987,0.9427456,0.884683,8.925793,4.55782,6.8764143,3.983927,0.38456312,1.83637,19.712793,0.8767383,21.3927,0.71282476,7.1571984,2.6768944,2.9961734,6.498285,0.51542968,1.734965,1.376987,0.922179,6.665115,0.8322744,0.2421192,57.2911,22.7473,0.6731752,68.2632,0.2816155,125.4689,0.237348,-97.2195,-0.8865187,1792.4471,0.1761627,94.6997,0.51763254,-12.13677,-0.7628677,2894.5195,0.858564,672.179,0.52852,-12.63367,-0.7476583,-23.1124,-0.5129223,32.211784,0.3939378,0.13345,2.752179,-0.3231832,-0.5572823,0.58558697,0.779574,29.946571,0.45429325,23.34823,0.65927696,13.873885,1.3775424,-2.698767,-8.9287,-7.94762,13.85647,-0.779853,-0.15941722,0.82858495,3.792918,2.881672,0.27851853,0.25461233,0.19399999,0.211679,-23.56455,-0.4596464,6,0,0,0
1,./voice\f2san\condition1\c6.wav, days, days ::12,32.248775,0.2817315,26.881151,32.76595,37.285313,1.44161,246.47264,166.95335,111.9435,75.39437,0.393816,0.8921224,0.965877,0.27784,0.651552,0.55499643,6.798212,3.898469,4.522294,3.8174949,0.2323917,1.4446383,9.753777,1.5731769,22.479214,0.622747,5.243216,3.6541562,7.459773,2.5439365,0.55352382,1.5524517,1.1753268,0.8818879,7.27138,0.84792,-0.5329963,-36.13356,15.771752,1.292448,658.3453,0.34364238,1167.3635,0.24695186,-14.1158,-0.59339595,1833.2719,0.1713988,874.53796,0.534392,-136.6271,-0.57441396,2864.653,0.1363266,7.9859,0.57237667,-134.5536,-0.5897896,-21.696531,-0.688628,29.534698,0.558776,0.5626913,7.28767,-0.2725262,-0.6312868,0.4464337,0.77146614,21.712425,0.6946531,24.68978,0.6285,16.86676,1.162996,0.476812,39.798954,-6.95982,12.82765,-0.124242,-0.14597248,0.9426395,1.9182652,1.5912899,0.2442153,0.2334774,0.38388887,0.4558432,-28.242613,-0.623841857,6,0,0,0
1,./voice\f2san\condition1\c7.wav, days, days ::13,32.98954,0.2481798,3.23869,33.36769,36.624344,6.42475,474.4337,497.76886,153.4922,121.87778,0.5995173,1.172338,0.9571971,0.32111,1.42531,0.9468113,1.22497,11.194987,8.862792,7.55456,0.39569,1.493735,15.162299,0.991774,18.48669,1.669769,8.81814,2.427759,3.3221757,6.2567525,0.6168293,1.7698395,1.2564993,0.9138527,6.475615,0.985269,3.486323,3.72915,18.4496,0.94379586,686.32245,0.29885718,1136.5773,0.25215465,-113.18648,-0.7756279,1837.7341,0.1725314,799.6749,0.59542,-113.3147,-0.72373646,2876.674,0.8787415,668.4231,0.48844826,-112.6544,-0.728697,-19.9522,-0.77966434,27.55535,0.5462562,0.19912418,1.7353235,-0.2897176,-0.6536236,0.67953587,1.39843,24.661919,0.589556,17.228262,1.372294,19.245237,0.98377734,-4.89836,-4.73173,-8.565599,14.985633,-0.972192,-0.13616985,0.8994174,1.6166282,1.9319938,0.264,0.2591753,0.24583334,0.3515669,-24.387491,-0.31192928,8,0,0,0
1,./voice\f2san\condition1\c8.wav, days, days ::13,3.334116,0.2716175,21.1546,32.45483,34.135235,13.119776,436.78268,358.887,178.7839,328.2466,0.5925975,0.9341886,0.128262,0.35718215,1.22293,0.8938231,1.682263,6.869837,6.826164,5.44344,0.4471253,1.1666663,13.79332,1.2282451,28.44186,0.44326344,-1.691225,-1.515939,6.59363,2.8622646,0.5772181,1.6628556,1.37123,0.974283,5.9186463,1.284178,-1.78336,-8.9458,21.567,0.79649675,678.5261,0.2736368,1165.336,0.24281345,-1.525276,-0.8864265,187.9885,0.1861267,815.1461,0.533326,-15.4248,-0.7682372,2917.659,0.9355642,675.2534,0.61383235,-16.56974,-0.744669,-2.34296,-0.5855589,28.85281,0.46472964,0.23754656,1.484185,-0.364115,-0.584532,0.663993,0.78867,24.328287,0.6935724,26.922386,0.542914,5.76838,3.21656,-3.5459888,-4.862167,-9.953323,16.544682,-0.1381349,-0.14732275,0.65132976,2.3864512,2.2428463,0.24344827,0.2314167,0.24857143,0.3678846,-24.234571,0.81192929,8,0,0,0
1,./voice\f2san\condition1\c9.wav, days, days ::13,3.61321,0.223849,25.6492,32.44419,34.962166,9.313164,334.26437,43.5264,25.1674,5.5838,0.582354,0.8473297,0.13298665,0.4263967,1.141714,0.8811847,8.5395565,4.659957,6.37329,4.414663,0.37271565,1.113565,18.65867,0.9179691,22.65257,0.5733974,2.693734,6.989227,5.3634815,3.755396,0.5292854,1.7676672,1.23514,0.9395718,6.8675156,0.89834416,0.9932418,17.3483,24.265512,0.73482376,665.98615,0.2523196,125.39,0.2238414,-97.68743,-0.9178138,1764.8264,0.14961126,839.4642,0.479335,-13.23186,-0.78492296,2877.5369,0.848149,686.548,0.49611565,-15.55916,-0.74399894,-22.515669,-0.4616847,32.52634,0.37542167,0.2969847,1.2588645,-0.334789,-0.42334384,0.5866396,0.685166,29.822447,0.4315634,22.8592,0.5874444,7.7243,2.768353,-1.221755,-12.15512,-8.966263,15.866229,-0.126563,-0.1216127,0.7661654,2.7713625,1.9349846,0.2912,0.258913,0.2438952,0.27317318,-24.6874,0.5,6,0,0,0
1,./voice\f2san\condition1\c1.wav, days, days ::13,3.795645,0.27555156,21.84726,32.788128,35.889946,14.8522,359.62622,378.46725,242.1752,482.48123,0.4291454,0.8723828,0.12336992,0.22856,0.7696316,0.6462617,4.494191,2.955555,3.335724,2.2324831,0.21861,1.29914,1.669255,1.5252898,28.48762,0.49928442,-2.333134,-6.479717,12.73582,1.5138558,0.4989183,1.842351,0.989357,1.12311,7.361895,0.8535957,1.2877288,14.8563175,26.476685,0.7686327,692.32697,0.29664975,1173.9733,0.24335492,-125.2114,-0.7813483,1867.5875,0.1782221,89.5246,0.581458,-13.33281,-0.615654,2894.634,0.1528836,819.2683,0.4596674,-13.78177,-0.66894,-25.535742,-0.4425715,34.732616,0.417387,0.2692126,1.4744486,-0.3864614,-0.44944182,0.466611,0.66795367,26.392721,0.491214,31.75336,0.47272134,5.158724,3.196657,2.871663,9.51346,-8.449627,14.41839,-0.147654,-0.12443524,0.486715,1.4626637,1.2364761,0.33875,0.38835993,0.44875,0.7567354,-27.141575,-0.623841857,10,0,0,0
1,./voice\f2san\condition1\c11.wav, days, days ::13,31.888895,0.293417,31.6882,33.59481,35.184513,3.5836315,746.77374,56.394,179.7243,232.7974,0.474336,0.987586,0.89775875,0.2255262,0.8955924,0.857334,8.157917,5.872138,7.2758336,5.3757825,0.2869184,1.3311794,17.32286,1.13614,21.732637,0.58655715,1.722642,1.6751,3.588618,4.8574376,0.4884827,1.8632776,1.148934,0.9218453,7.521564,0.7719648,2.3568532,6.6553826,23.8718,0.77634,659.81323,0.28578576,1261.9591,0.21913585,-12.28665,-0.73469,1742.199,0.183396,894.191,0.522176,-121.6683,-0.6699482,2844.9744,0.8982857,734.7792,0.458646,-122.61799,-0.644986,-2.289183,-0.573529,31.12152,0.4344583,0.3187674,1.1316782,-0.291176,-0.5596144,0.5437696,0.721216,3.25385,0.559187,19.73116,0.7223596,9.99454,2.1295154,-6.6588445,-2.4446352,-1.12455,17.1662,-0.15281937,-0.13894669,0.5539467,2.394687,1.714695,0.2745453,0.2633262,0.2972727,0.39247677,-25.21456,0.31192928,10,0,0,0
1,./voice\f2san\condition1\c12.wav, days, days ::13,3.95924,0.2595874,2.135763,32.723953,34.84251,14.76747,545.44635,499.81833,18.8696,42.19745,0.46459645,0.9512256,0.961258,0.2677166,0.8576176,0.76149255,1.14636,7.456697,8.39263,7.24293,0.29812822,1.4485239,13.49922,1.173164,22.6464,0.64549,1.944131,7.4863696,9.11828,1.7794974,0.51348288,1.6757717,1.411443,0.9521367,6.13328,1.251528,0.143258,94.5117,21.82697,0.7615868,624.615,0.3498474,1249.962,0.2336485,-122.6599,-0.71818125,1766.3,0.16829339,916.29834,0.4991578,-125.19925,-0.644884,2788.53,0.976176,835.8232,0.4572448,-126.716,-0.6313381,-22.56684,-0.56759,3.99386,0.4659272,0.2129762,2.275668,-0.3289178,-0.5473954,0.572293,0.8618382,25.54479,0.5917967,24.312183,0.5648634,1.562,1.5164473,4.2184267,4.186617,-9.421358,16.638,-0.1388438,-0.1513581,0.73512726,2.394687,1.9319938,0.22399999,0.18216474,0.3954546,0.4289167,-25.223,0.899999976,10,0,0,0
1,./voice\f2san\condition1\c13.wav, days, days ::11,31.48819,0.2272541,26.912819,34.193916,35.96267,9.4985,333.78156,462.79297,137.59413,95.62961,0.43583894,1.1679925,0.84515,0.16792159,0.66766953,0.58721846,9.43373,6.85979,8.14129,6.8898234,0.284483,1.4852829,15.569188,0.9886872,22.9864,0.62558675,-0.57666254,-26.37366,4.2162876,4.4469347,0.5298315,1.5355381,1.2681117,0.81118,6.89522,0.88693655,-1.45772,-14.324943,23.613682,0.99636585,638.68896,0.3961737,1262.1943,0.2374948,-128.67616,-0.69278294,1699.8962,0.18769866,857.2477,0.45281985,-127.95538,-0.64917,289.133,0.9763541,785.2484,0.524666,-13.59915,-0.6121937,-21.645885,-0.511143,31.242657,0.456912,0.3998311,0.9719325,-0.35155684,-0.5414479,0.62267,0.7483462,29.632885,0.4276789,22.747799,0.7338626,3.462139,5.278878,-7.245632,-2.7967753,-1.358327,17.217873,-0.17584741,-0.14546413,0.345573,2.18198,1.1893871,0.3576922,0.346592,0.47,0.5795754,-25.47163,-0.623841857,6,0,0,0
1,./voice\f2san\condition1\c14.wav, days, days ::13,3.973991,0.2191671,24.17232,33.3883,35.58437,1.886135,352.1144,387.84122,12.89166,1.962,0.33287925,1.72614,0.743694,0.14534412,0.57887,0.5371754,7.796733,7.4198136,4.5962667,4.4844213,0.189946,1.45425,19.654423,0.71352667,2.667356,0.59772986,5.218895,2.95278,4.5758195,3.824687,0.675923,1.8335723,1.532612,0.92372155,7.1885676,0.8148879,0.333933,37.97362,24.22173,0.614851,669.691,0.2845345,1252.5471,0.1971172,-122.5947,-0.72931165,1782.323,0.18218836,915.13464,0.43332788,-126.482796,-0.6447767,2872.7747,0.9164767,749.413,0.53894895,-127.66195,-0.6271718,-23.75523,-0.47381,33.6436,0.36651295,0.19689193,1.9159453,-0.34139298,-0.566664,0.39577582,0.7726598,32.871445,0.356114,19.97613,0.7298947,12.88756,1.372866,-6.44421,-2.9458838,-12.686651,2.19365,-0.25795586,-0.15138741,0.269188,1.693615,1.391356,0.3155555,0.26626,0.49642855,0.655311,-28.98672,0.4596464,6,0,0,0
1,./voice\f2san\condition1\c15.wav, days, days ::11,29.41271,0.2657574,21.91786,31.9234,33.863117,11.94632,467.5528,484.18723,13.681915,77.62515,0.31215942,1.698378,0.8144436,0.1292768,0.55232,0.4795877,7.54453,5.929681,6.344366,5.14983,0.2247433,1.53111,17.716978,0.8273212,21.693523,0.524339,3.584685,4.5681553,4.129292,3.7767878,0.6511693,1.594748,1.5344721,0.795692,5.92564,0.921379,0.2472676,65.68111,24.51434,0.6264494,667.7447,0.26622885,1226.275,0.19795275,-127.51721,-0.6867859,1753.6326,0.17427732,94.7667,0.42515352,-131.51126,-0.6138116,2845.1714,0.998246,778.3648,0.458152,-133.4385,-0.58584183,-21.75695,-0.4817818,31.428911,0.3763316,0.1618393,2.89925,-0.3199967,-0.5176118,0.45265,0.77168,31.575737,0.3958698,2.281729,0.6483945,1.89382,1.8436197,-4.9343,-3.2554991,-11.54774,18.2338,-0.284484,-0.15118449,0.3198245,2.547777,1.6468437,0.23722221,0.1517788,0.34888887,0.7614666,-29.862614,-0.699999989,6,0,0,0
