,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.03648290634155273,0.00044574737548828123,-3.343834298473543,-2.8863629888055327,0.001,,linear,"{'C': 0.001, 'kernel': 'linear'}",37,-4.335290551737869,-2.754722844272222,-3.811969607877793,-2.7987821300917215,-2.6544187535898462,-2.9389541747033543,-3.4125665063368382,-2.805962188057166,-2.5049260728253686,-3.133393606903199,0.020082746880087293,2.564195974764255e-05,0.6907852185785629,0.13802447778465413
1,0.22285118103027343,0.00034971237182617186,-3.4488236706504614,-2.6199703943051773,0.01,,linear,"{'C': 0.01, 'kernel': 'linear'}",38,-4.317047319378461,-2.565271793717189,-3.73233421513662,-2.6312005565966903,-3.421074799859363,-2.5174932299394444,-3.466200686671011,-2.3888700730644685,-2.3074613322068496,-2.997016318208095,0.14788573458228219,5.6342986603327935e-05,0.6539067947618878,0.20454369209397927
2,0.8440437316894531,0.0003261566162109375,-3.8273081973612233,-2.1342997207681527,0.1,,linear,"{'C': 0.1, 'kernel': 'linear'}",39,-5.4174542303859,-2.0776826474909478,-3.838210676281346,-2.263409267107463,-3.2045404902553307,-2.372051765610273,-4.178375943446888,-1.7599757070332276,-2.4979596464366516,-2.198379216598851,0.15349634352122532,3.955162306466621e-06,0.9805038520670459,0.2100597304642512
3,14.343661308288574,0.0005129814147949219,-6.803243525500651,-2.199013983538831,1,,linear,"{'C': 1, 'kernel': 'linear'}",40,-8.072803278545685,-1.9963566076388983,-5.290450805638676,-2.2520381467106265,-9.118513081821304,-2.344497735686817,-6.061419189745983,-2.6150965863182107,-5.473031271751607,-1.7870808413396038,13.432203896186095,0.00031157944708599977,1.5218781083507547,0.28560838293144136
4,28.977527236938478,0.0007816791534423828,-33.257465166172665,-15.592782165675107,10,,linear,"{'C': 10, 'kernel': 'linear'}",41,-36.66686195416395,-14.891307983456874,-23.910201415816683,-13.845358076790523,-51.43253793414278,-14.102962656213172,-34.672873491959244,-19.15210146030683,-19.604851034780694,-15.97218065160813,10.27804250996116,0.0005624131782095645,11.115087489957807,1.9275796324807024
5,33.26624946594238,0.0008332729339599609,-368.8846287795386,-158.5936320307101,100,,linear,"{'C': 100, 'kernel': 'linear'}",42,-344.42977217550145,-157.2578367393107,-242.1307508904956,-134.07738977063698,-562.4953308232195,-147.70945863700175,-361.2167286119416,-182.25681600582396,-334.1505613965348,-171.66665900077706,2.9393480478171123,0.0003007131111007833,105.27577275634573,17.0419835939342
6,0.0010200977325439454,0.0003421783447265625,-2.7723061765977977,-3.117644488412101,0.001,0.0001,rbf,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}",24,-4.117150897357076,-2.8258411450310423,-3.8033378443856,-2.933685748845942,-0.10043381164741369,-3.4956233083693835,-3.377656109336447,-3.0610988391467346,-2.4629522202624505,-3.271973400667401,5.130634873380066e-05,1.0707516150139364e-05,1.4472514618329446,0.24036340029887235
7,0.000984048843383789,0.00035533905029296877,-2.772303731363201,-3.1176064161139254,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",19,-4.117101993080654,-2.8257983481109177,-3.8033200111410075,-2.9336399715622368,-0.1004998341102718,-3.495572821189282,-3.377651376538562,-3.0610795176048406,-2.4629454419455117,-3.271941422102351,4.592181978848755e-05,4.4469660554730445e-05,1.4472153483163372,0.24036172281240195
8,0.0009200572967529297,0.00037446022033691404,-2.772303764540938,-3.117606418111114,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",20,-4.117101993080639,-2.825798351161769,-3.8033200111406424,-2.9336399745026656,-0.10050000000000026,-3.4955728224631306,-3.3776513765379295,-3.0610795189652573,-2.4629454419454766,-3.2719414234627475,2.8690781049095423e-05,5.163567405779607e-05,1.4472152870641413,0.24036172213286403
9,0.0009191513061523437,0.0003726482391357422,-2.772303764540938,-3.117606418111114,0.001,0.1,rbf,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",20,-4.117101993080639,-2.825798351161769,-3.8033200111406424,-2.9336399745026656,-0.10050000000000026,-3.4955728224631306,-3.3776513765379295,-3.0610795189652573,-2.4629454419454766,-3.2719414234627475,4.7293593015144154e-05,7.276166304098879e-05,1.4472152870641413,0.24036172213286403
