./voice\tatsuya\condition3\c00.wav,0 days,0 days 00:00:11,24.844252,0.11991588,23.234539,24.959785,26.989458,3.754919,388.35086,435.13177,62.4787,90.372116,0.25902602,0.8941826,0.04352831,0.19218476,0.47752044,0.43399212,4.5402856,2.581378,3.57569,2.4908528,0.11245906,1.1636899,23.516861,0.8322962,16.4783,0.7613214,14.86031,1.1267263,-10.014664,-1.4349289,0.026036736,2.0679183,1.0734231,1.1624854,4.7431955,0.9616419,6.583529,2.0409381,34.642494,0.39957678,548.9337,0.31129238,1197.2894,0.18296327,-97.035706,-0.9496235,1709.4115,0.21923038,889.10675,0.4178912,-108.45284,-0.74473894,2752.4368,0.12260587,819.37537,0.41606933,-110.43992,-0.7147405,-24.372355,-0.37820545,32.978863,0.37619516,0.047551617,0.51841015,-0.041766286,-0.32339057,0.18725537,0.70912737,38.24574,0.33566615,21.635517,0.59437776,23.16355,0.76755124,-15.720454,-0.8683163,-7.06403,15.957637,0.014530501,-0.006841897,0.02096151,2.456779,1.738335,0.30842105,0.1881842,0.290625,0.65554816,-35.173412
./voice\tatsuya\condition3\c01.wav,0 days,0 days 00:00:12,24.187355,0.18989015,22.370373,23.62,25.997927,3.627554,234.64119,156.2621,66.298355,82.977104,0.33142838,0.83678555,0.055811726,0.27242956,0.55277216,0.49696043,6.2556124,7.641876,6.016306,3.813261,0.19273336,1.0457635,25.883913,0.783914,14.074095,1.0835435,13.391639,1.2988484,-12.225392,-1.12162,0.03733314,1.6142274,1.6393305,0.8107721,2.2208169,2.0118842,5.9062624,2.6453226,30.539509,0.519581,537.5538,0.2908058,1219.9415,0.18176182,-77.54684,-1.1452041,1634.0044,0.19560061,910.519,0.40054876,-88.738075,-0.8986772,2738.9949,0.102266505,813.14276,0.43678156,-92.53126,-0.82851744,-20.986917,-0.45129547,29.355528,0.38764116,0.04572562,0.5732181,-0.038844865,-0.40257728,0.27250856,0.74739015,36.806095,0.39075506,15.490722,1.0721967,18.522284,1.0023214,-16.370113,-0.76004565,-6.2866426,14.2079115,0.01636386,-0.009690933,0.04650843,3.2527106,2.4308467,0.2575862,0.21870552,0.152,0.24462216,-33.8972
./voice\tatsuya\condition3\c02.wav,0 days,0 days 00:00:11,24.943869,0.28472155,22.256863,23.86553,25.99606,3.7391968,482.95242,972.8841,136.71709,176.62146,0.33470893,0.8505543,0.08449,0.25047225,0.55038375,0.46589375,6.1069098,4.050102,4.6045,2.7702396,0.17893083,0.94702166,30.311787,0.6673315,16.977356,0.8178607,16.416542,1.0998489,-13.450698,-1.1219184,0.049586147,2.0133834,1.4757003,0.873377,3.0890954,1.5627377,5.774078,2.313899,33.377403,0.4440075,565.8838,0.29684088,1215.943,0.16508539,-64.19002,-1.2900023,1678.2908,0.194368,901.70935,0.3995834,-77.35154,-0.96012026,2820.6765,0.098084345,838.0077,0.47470504,-81.23094,-0.8713729,-23.04479,-0.49285927,33.23353,0.40893292,0.044842105,0.6024625,-0.039597485,-0.37457117,0.22927555,0.73154914,38.43974,0.40891337,19.087778,0.7555906,19.19693,0.9954525,-15.827067,-0.9295737,-7.0004454,14.833844,0.016308635,-0.01004813,0.03589625,3.5486808,2.3787742,0.30076924,0.3523102,0.117727265,0.2074944,-33.223892
./voice\tatsuya\condition3\c03.wav,0 days,0 days 00:00:11,24.07986,0.30424473,22.067905,23.615885,25.407797,3.3398914,409.39417,482.43228,137.39838,198.78773,0.27317062,0.8047847,0.07161056,0.19418673,0.49717867,0.4255681,3.9868305,3.2326186,3.5319672,1.9221592,0.139508,0.94334376,27.424162,0.76034135,16.393585,0.86057484,16.205288,1.0973222,-9.747159,-1.4704093,0.053613324,2.0206242,1.5129126,0.9520645,2.6535006,1.7415854,6.2921877,1.7786196,32.282974,0.5024473,571.27344,0.2681374,1212.2654,0.1727787,-78.029144,-1.1129112,1723.9746,0.17447607,857.9727,0.3715999,-89.246445,-0.8600431,2825.5334,0.09154264,880.661,0.5033688,-92.23271,-0.80214465,-23.166754,-0.50310767,31.935406,0.44646853,0.038173635,0.75567436,-0.040036336,-0.4208086,0.18555991,0.7045375,37.368908,0.41835132,18.38752,0.79886216,20.519773,0.856934,-12.475829,-1.1330763,-6.755451,15.7162895,0.011078252,-0.008821843,0.04184206,3.6396725,2.8362308,0.22967741,0.18415427,0.11214285,0.23771766,-35.53062
./voice\tatsuya\condition3\c04.wav,0 days,0 days 00:00:12,24.337324,0.26002005,22.178673,24.050175,26.504625,4.3259525,473.2485,845.7095,144.14726,203.6403,0.287171,0.883608,0.04224266,0.20377393,0.52575046,0.4835078,5.749705,3.948952,4.3811064,2.3925116,0.16573115,1.1125914,25.926613,0.8162174,14.418958,0.8544061,12.324073,1.3262403,-12.569652,-1.1521888,0.070938736,1.8355715,1.7085495,0.94593316,2.1411767,2.3478024,4.9833093,3.0991912,31.496979,0.5202926,534.01276,0.3139572,1253.8827,0.19075179,-86.24091,-1.046878,1589.6251,0.21059799,956.51117,0.37502494,-96.03499,-0.8398838,2740.9583,0.10439493,852.1303,0.49055812,-100.479935,-0.76331025,-21.500608,-0.4372365,31.46059,0.38113925,0.04618808,0.5584307,-0.03806973,-0.4169696,0.2510575,0.74607563,38.46204,0.38645777,16.272133,0.8241735,16.553022,1.0529479,-17.272541,-0.7760267,-7.0119514,16.444963,0.013346794,-0.0079641,0.031716187,3.669725,2.766136,0.21060605,0.16466565,0.1630769,0.3590347,-34.442444
./voice\tatsuya\condition3\c05.wav,0 days,0 days 00:00:11,24.4721,0.24100477,22.473587,23.610395,26.308405,3.834818,240.71687,215.22406,94.08875,85.6752,0.28640324,0.8512459,0.06648642,0.2271371,0.45969373,0.3932073,5.422319,3.0733771,4.2814703,2.6837175,0.16855428,0.99543315,28.506704,0.70860374,17.29399,0.8462593,13.796559,1.2935575,-10.990046,-1.3112055,0.054404005,2.0818856,1.6894454,0.87264556,2.586997,1.7492462,7.5440087,1.8782507,34.247044,0.42601144,572.0229,0.27440158,1247.8358,0.20188041,-67.988815,-1.2326299,1673.7783,0.18297589,938.60645,0.35668603,-80.6066,-0.92173505,2797.5972,0.101818554,865.1318,0.44518822,-85.31956,-0.8319689,-23.634586,-0.4722403,33.807217,0.38752255,0.03940334,0.7149753,-0.039110675,-0.39181763,0.22599171,0.74606496,38.45219,0.35550162,19.295012,0.81655496,17.19308,1.0699567,-12.863327,-1.0776716,-6.3226213,13.863711,0.010927108,-0.009425698,0.033061385,3.7306643,2.2160666,0.31291667,0.24997465,0.14578947,0.22352007,-35.042442
./voice\tatsuya\condition3\c06.wav,0 days,0 days 00:00:13,24.068743,0.19089986,22.235868,24.02203,26.117222,3.8813534,269.21527,221.69633,77.84206,52.430725,0.3093682,0.85044694,0.056313563,0.23174198,0.54342234,0.48710877,5.425454,3.128672,4.561797,2.666117,0.17219663,0.99350643,27.876432,0.7243285,12.880395,1.0711151,12.850336,1.2707552,-10.354465,-1.3886039,0.06986132,1.7308209,1.7074885,0.89833677,2.4941633,1.8256991,5.6938944,3.3574822,31.466671,0.61473745,550.24194,0.29848513,1266.8772,0.15905951,-81.8492,-1.1053085,1604.5082,0.18606973,963.0352,0.40131858,-92.482414,-0.87445736,2751.7766,0.0938326,828.3942,0.44641536,-97.75356,-0.7852242,-21.929523,-0.41552755,32.565655,0.35154665,0.045404706,0.6489381,-0.037470523,-0.4015666,0.24527565,0.6838075,39.806877,0.33042428,14.506132,1.0455232,16.104591,1.0818871,-11.669142,-1.1595843,-6.72078,15.021683,0.014174216,-0.008855084,0.041144248,3.9260972,2.1655066,0.28928572,0.24398372,0.16423076,0.28476945,-34.647278
./voice\tatsuya\condition3\c07.wav,0 days,0 days 00:00:13,23.910429,0.20359656,22.087948,23.457964,26.841732,4.753784,553.47046,1081.0059,54.557465,45.969505,0.36532027,0.9811496,0.047116764,0.23687863,0.6509903,0.60387355,7.469035,4.6958976,6.039758,4.1172037,0.19366117,1.197995,26.303432,0.7788584,9.994496,1.3193648,13.844988,1.3645381,-12.968038,-1.1731061,0.04339712,2.0203154,1.4655755,0.9388731,2.7051494,1.6927527,3.9257557,2.6850088,28.17896,0.40634066,526.60175,0.2819142,1194.9153,0.14386404,-83.60128,-1.1068795,1596.5211,0.18551533,888.92236,0.3690127,-94.355606,-0.8832187,2740.8806,0.08902469,827.9886,0.54099214,-98.10075,-0.816596,-20.223228,-0.42102933,29.563225,0.34630468,0.050748803,0.5321307,-0.039168965,-0.38286722,0.2987099,0.80510056,39.51605,0.30511785,9.540931,1.599974,20.288425,0.98795885,-18.390553,-0.75661695,-6.1139765,15.058628,0.013790833,-0.008311678,0.025951577,2.7713625,1.7788091,0.3347826,0.32003897,0.22523808,0.37748057,-32.755726
./voice\tatsuya\condition3\c08.wav,0 days,0 days 00:00:11,24.417837,0.17956263,22.852272,24.191263,26.721981,3.869709,234.10828,232.707,82.568436,101.37578,0.3256336,0.8436442,0.089161724,0.24607587,0.5126251,0.42346337,6.2190633,3.758439,4.377832,2.1611292,0.18680324,0.9322147,29.603588,0.6900452,17.095196,0.8300813,16.172567,1.0990709,-12.486809,-1.1478461,0.0450406,1.9158617,1.6562647,0.8367675,3.0410771,1.4863883,4.6331463,2.81436,33.469917,0.415204,571.8885,0.26638457,1245.2465,0.18238041,-68.500374,-1.2002951,1682.336,0.18979563,919.8926,0.36800483,-80.75205,-0.91131186,2834.5547,0.094066374,823.3484,0.4210003,-85.014404,-0.8286381,-23.370893,-0.45970434,33.28661,0.353917,0.04416831,0.6809391,-0.038441487,-0.3692183,0.24182254,0.7207277,38.670944,0.37506616,18.547915,0.7841547,19.985287,0.8914893,-14.121647,-0.96661687,-5.7790637,14.265613,0.017130721,-0.0094956625,0.044816148,4.0946317,2.8362308,0.24387096,0.20799625,0.094827585,0.15453202,-33.6699
./voice\tatsuya\condition3\c09.wav,0 days,0 days 00:00:13,24.770018,0.17331913,22.492073,24.386932,27.766293,5.2742195,121.36378,102.413,232.89836,567.32874,0.36193228,1.0185835,0.0458061,0.2513493,0.6627813,0.6169752,5.3730655,3.6924367,4.2030654,2.9858336,0.19244543,1.2250603,26.336681,0.75283694,10.567774,1.2053964,15.074472,1.2441581,-12.105973,-1.1933868,0.03772956,1.9969461,1.3301266,0.9554014,3.8551292,1.2025663,3.2403135,4.783187,30.3247,0.3525522,513.53906,0.26010507,1213.2698,0.14028133,-89.78404,-1.0626147,1594.9031,0.19234642,897.7119,0.42501974,-99.95495,-0.85158527,2735.4155,0.09163553,801.9136,0.5101422,-104.25381,-0.7803713,-21.494097,-0.38353065,30.585535,0.32076648,0.057192218,0.48935273,-0.03982904,-0.38549024,0.31389064,0.76833886,40.474606,0.2932556,12.027889,1.162008,22.696962,0.8423755,-18.691002,-0.69640094,-6.8382387,15.9406,0.014461432,-0.005296838,0.023593862,2.5404158,1.5491867,0.3645,0.2943378,0.30235294,0.3412525,-31.020761
