FileName,Sequence number,Primal emotion,Primal emotion value,Calmness value,Anger value,Joy value,Sadness value,Energy Point,Time,Starting time of the talk,End time of the talk,Channel,Status,Text time,Text,0-20%,20-40%,40-60%,60-80%,80-100%,F0-30s,F30-60s,F60-90s,L60-30s,L0-30s,Interval1,Interval2,Overlap1,Overlap2,Volume1,TalkLength,Speed1,Pitch1
D:\prog\exp_data\voice\glueck\condition4\c00.wav,1,1,4,4,0,0,4,-4,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,1.8,8.5
D:\prog\exp_data\voice\glueck\condition4\c01.wav,1,1,6,6,0,1,2,4,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,6.6,0
D:\prog\exp_data\voice\glueck\condition4\c02.wav,1,4,6,1,0,1,6,-9,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,5.9,8.8
D:\prog\exp_data\voice\glueck\condition4\c03.wav,1,1,7,7,0,1,0,9,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,4.1,8.8
D:\prog\exp_data\voice\glueck\condition4\c04.wav,1,1,4,4,0,0,4,-4,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,4.5,0
D:\prog\exp_data\voice\glueck\condition4\c05.wav,1,1,5,5,0,0,3,-1,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,3.7,9.1
D:\prog\exp_data\voice\glueck\condition4\c06.wav,1,1,6,6,0,0,2,2,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6,0,3.5,8.7
D:\prog\exp_data\voice\glueck\condition4\c07.wav,1,1,5,5,0,1,2,3,2021/10/21/12:09:37,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,4.9,8.6
D:\prog\exp_data\voice\glueck\condition4\c08.wav,1,1,9,9,0,0,0,9,2021/10/21/12:09:37,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,4.2,0
D:\prog\exp_data\voice\glueck\condition4\c09_00.wav,1,1,5,5,0,1,2,3,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,4.1,8.8
D:\prog\exp_data\voice\glueck\condition4\c09_01.wav,1,1,5,5,0,0,4,-3,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,6.8,8.8
D:\prog\exp_data\voice\glueck\condition4\c09_02.wav,1,1,5,5,0,0,3,-1,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,2.2,8.8
D:\prog\exp_data\voice\glueck\condition4\c10.wav,1,1,8,8,0,0,1,6,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1.3,8.5
D:\prog\exp_data\voice\glueck\condition4\c11.wav,1,1,8,8,0,0,0,8,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.1,8.8
D:\prog\exp_data\voice\glueck\condition4\c12.wav,1,1,5,5,0,0,3,-1,2021/10/21/12:09:37,00:00.0,00:12.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,4.1,8.8
D:\prog\exp_data\voice\glueck\condition4\c13.wav,1,1,9,9,0,0,0,9,2021/10/21/12:09:37,00:00.0,00:11.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3,0,3.5,8.8
D:\prog\exp_data\voice\glueck\condition4\c14.wav,1,1,8,8,0,0,0,8,2021/10/21/12:09:37,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,7.5,8.8
D:\prog\exp_data\voice\glueck\condition4\c15.wav,1,1,6,6,0,1,2,4,2021/10/21/12:09:37,00:00.0,00:13.0,1,OK,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3.1,0
