F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,activation
21.659534,0.34645027,15.785674,19.598696,28.264639,12.478965,220.20868,150.54944,190.83899,144.73259,0.15936276,1.2690945,0.048559323,0.059780315,0.25045493,0.20189561,3.4809856,2.1510997,3.1245413,2.8344555,0.11135665,1.9459811,14.9699545,1.1196425,10.366778,0.9442831,1.4133611,7.041713,0.6707066,14.9592905,0.19075313,0.906526,2.0983155,0.6581866,-2.828109,-1.6885649,-8.623551,-4.6972785,20.256926,2.0809042,641.0158,0.31408858,1374.3704,0.18142678,-145.42249,-0.58857524,1608.1427,0.15269424,1118.5848,0.32645854,-146.76569,-0.54957664,2774.2954,0.11004155,936.93134,0.39538333,-150.111,-0.50404847,-17.76694,-0.48013598,33.081646,0.35977924,0.053237025,0.6412504,-0.023943843,-0.61336917,0.24658182,0.98600435,32.773506,0.4544866,14.89362,0.9022559,-2.397765,-5.7163405,-3.3669653,-3.4125528,-8.6498785,19.825577,0.008287863,-0.003968257,0.053278297,1.8198363,2.4680073,0.110740736,0.08096299,0.28076923,0.4802637,-40.217567,-1
26.20642,0.33984113,16.005562,27.315987,33.65053,17.64497,212.72147,127.45199,349.44595,666.7674,0.12960398,0.95461106,0.04954618,0.06656901,0.20313427,0.15358809,3.1226645,2.440275,2.4058235,1.8965973,0.06788581,1.6873132,13.8257885,1.0668851,11.157085,0.8366672,2.3245296,4.8745646,0.5083366,21.542126,0.12587422,1.384607,2.2828074,0.5765105,0.90915084,6.805828,-6.7930818,-5.425088,21.629936,1.8547693,620.93604,0.31717515,1374.985,0.19350065,-149.21649,-0.55476457,1612.7979,0.18351384,1033.5309,0.3198379,-150.314,-0.5154555,2781.0212,0.104026966,949.33527,0.44334948,-153.22171,-0.47533005,-19.720198,-0.44719565,35.223473,0.2882459,0.050967023,0.6623029,-0.025507823,-0.7026911,0.18655899,0.7808653,32.359547,0.36047733,17.949501,0.6291406,-0.8882602,-18.254032,-4.257913,-3.49841,-8.237134,18.722734,0.010212374,-0.002621151,0.019392686,2.4186823,2.0100503,0.13416667,0.1086246,0.3268,0.45394027,-43.790146,1
22.364246,0.38815597,15.323026,20.907501,27.790195,12.46717,420.292,551.65594,206.37035,197.42287,0.12063616,0.6476034,0.05680155,0.08979124,0.18076342,0.12396187,2.3519557,1.6269623,1.984673,1.367397,0.0519796,1.4479532,10.561367,1.326578,13.117482,0.809787,4.4933157,2.3113139,0.26591897,39.188072,0.12062299,1.0849075,1.8857737,0.7352186,-1.3619208,-3.7022555,-19.329947,-2.580607,7.846379,7.103468,592.62756,0.32975107,1288.9369,0.20345986,-151.49364,-0.5352142,1667.6979,0.16512604,991.49365,0.33569318,-153.33351,-0.49236965,2754.073,0.10387169,850.2415,0.35470557,-154.35754,-0.47570905,-19.213614,-0.55995005,30.279589,0.39760733,0.04280208,0.6690534,-0.024128307,-0.6433773,0.11671721,0.7613439,25.861658,0.5035308,18.763157,0.7155303,7.1050134,1.8566201,0.3239888,35.200905,-7.3604913,15.934984,0.014310784,-0.006118448,0.028167108,3.9199333,2.512563,0.095,0.06864158,0.25272727,0.36681488,-47.901157,-1
25.760849,0.3217804,18.891798,25.668123,29.835817,10.944019,396.9183,496.10886,541.16364,1206.0164,0.2204369,1.0602514,0.06294809,0.12421396,0.3390664,0.27611828,5.735679,10.560266,6.265345,8.454073,0.111931674,1.7903303,10.467472,1.8203298,12.3316965,1.0216906,1.5507698,8.88814,4.4604464,2.411345,0.084119715,1.6290383,2.0189729,0.6453409,1.1186569,5.0614095,1.2573937,26.395346,25.628492,1.3921508,592.24066,0.38151157,1356.4293,0.19020246,-141.814,-0.6193832,1610.4747,0.15921572,990.8982,0.3188143,-142.43643,-0.58034295,2751.594,0.08648999,798.9231,0.42976683,-144.68892,-0.5459349,-18.432833,-0.55054903,31.182768,0.410043,0.055315737,0.5528008,-0.021598041,-0.69234586,0.2268302,1.1115758,30.800636,0.46501473,16.010303,0.8504971,5.480436,2.8337984,0.67117363,20.047142,-3.9360967,13.469265,0.01848398,8.00E-05,0.05690106,1.455869,2.203857,0.1325,0.15011801,0.35349998,0.61375296,-38.51499,-1
25.022135,0.2804905,18.33283,25.552292,29.927422,11.594591,408.0541,480.8446,236.76375,291.20108,0.13197498,0.8712547,0.052132018,0.08508593,0.18637845,0.13424644,4.32654,3.789467,2.8363557,2.1001163,0.06952619,1.644642,14.199447,1.0061917,12.765426,0.83336633,2.5228033,4.529646,2.0861874,4.5322576,0.066614695,1.4938157,1.9575808,0.69614345,1.1087202,5.3522496,-3.020089,-13.134107,23.211527,1.8562566,601.364,0.30320498,1305.2635,0.15870391,-142.17566,-0.5999662,1640.5043,0.13844249,1008.9959,0.33119544,-144.11124,-0.55027866,2755.864,0.1035696,865.36835,0.42279243,-146.97142,-0.51098514,-20.563482,-0.47411546,33.229855,0.33272693,0.03994975,0.92619526,-0.024418991,-0.692415,0.15547514,0.95435166,29.775908,0.42164323,19.304024,0.68121076,3.7661781,3.7717748,2.5337179,4.4353313,-8.353753,18.699938,0.007711995,-0.004417525,0.028269218,3.8216562,2.559415,0.11642858,0.12062972,0.25357142,0.43615374,-44.082973,-1
22.68082,0.28556445,17.191414,21.379295,26.781004,9.58959,397.30014,427.6944,157.81177,128.48723,0.12621339,1.599788,0.04972729,0.054988164,0.12419099,0.0744637,4.5550075,3.7175415,3.1285477,2.351428,0.088035606,2.8724692,11.369148,1.2543253,11.108477,0.8193478,4.6215158,1.9796762,2.4348767,3.2046204,0.09512618,1.3627725,2.593929,0.63285285,-1.9739187,-2.6381433,-9.072683,-4.4899173,19.951876,2.2587585,640.25476,0.3113247,1320.9503,0.17118745,-161.75737,-0.47502083,1675.2795,0.16561265,1030.977,0.2712839,-163.67152,-0.4359237,2793.1438,0.11189514,908.7232,0.3243393,-165.49017,-0.4090211,-19.55196,-0.5011168,33.02245,0.32450712,0.05065702,0.81584543,-0.024564046,-0.7245094,0.32326648,1.3025331,32.30258,0.45715708,15.145598,1.0098758,1.1334298,12.942261,0.08618155,139.33017,-9.184977,19.090717,0.009673166,-0.001606506,0.025046559,1.1547344,1.7014695,0.11363636,0.0780178,0.4975,0.7718541,-39.209362,1
27.142742,0.30373266,17.853693,29.180378,33.813503,15.95981,334.52966,458.13803,151.01349,100.017204,0.18663885,0.6994487,0.063888155,0.1495533,0.29548326,0.2315951,3.6912584,2.460612,2.834813,1.7561966,0.095865645,1.1547471,12.928183,1.2411256,14.237597,0.8964287,1.8076373,6.329237,0.020525714,548.4605,0.07172732,1.316839,1.7383591,0.68664014,1.8224251,3.1145515,0.36550137,86.47616,23.71236,1.3766351,645.94104,0.34249106,1274.5045,0.20564131,-123.860504,-0.7445021,1689.5266,0.1791828,988.05383,0.3656351,-126.00744,-0.6760942,2794.2107,0.10150933,743.18756,0.43010473,-128.8688,-0.63575566,-19.146126,-0.5020778,30.240425,0.39075214,0.047736537,0.7229871,-0.022239175,-0.72320986,0.16729678,0.6832153,25.8556,0.56018496,20.372711,0.6349467,4.1898193,3.1927078,-0.22130759,-53.23767,-5.2268147,13.592257,0.017445454,-0.003801954,0.043130282,4.253545,2.5188918,0.154,0.13113861,0.21290323,0.33454052,-42.000885,-1
24.047829,0.18655883,20.492281,25.419485,27.066917,6.5746365,231.30289,275.91742,298.8851,401.03973,0.11927703,0.8584625,0.052811738,0.07401601,0.1784854,0.12567365,2.781883,2.314625,2.0955427,1.2248856,0.043766424,1.4940158,12.643629,1.1852422,12.636955,0.7298126,1.7546242,6.003572,-0.047075402,-232.47351,0.0715474,2.0519304,1.773249,0.7806558,1.8961536,2.6955636,1.1709255,22.34545,32.603832,0.8950856,612.1522,0.32848307,1313.1011,0.17711811,-146.41045,-0.5827305,1612.8439,0.17945322,966.1452,0.3573202,-149.34894,-0.53439736,2817.9312,0.102793254,833.40063,0.47264028,-152.8267,-0.48496282,-19.403133,-0.40584216,33.100735,0.26501763,0.049360532,0.74300164,-0.028286196,-0.6389737,0.11378569,0.70400876,31.332191,0.37712327,17.855871,0.690262,-1.9322124,-7.5054574,-4.6604776,-2.9930978,-7.887922,17.5427,0.008490739,-0.002592954,0.015995158,2.2518766,1.927913,0.13652174,0.11649253,0.3938095,0.8376013,-46.14615,1
47.992462,0.2886037,30.422667,57.710865,59.748028,29.325361,9.187222,0,185.732,0,0.11090303,1.0029418,0.05326955,0.06218812,0.15049233,0.097222775,1.2786387,0.82804185,1.9916092,1.5815386,0.020873671,2.030396,0.18849407,54.071697,12.295793,0.7115414,3.5559163,2.5659068,-0.24442278,-46.913174,0.04716328,0.47875088,2.7527263,0.3779824,-1.6192428,-4.812136,3.3785813,4.2555165,-0.2796022,-79.34991,665.0933,0.4878861,894.3397,0.34126025,-199.8892,-0.057005707,1537.3885,0.21665023,767.9053,0.2227029,-198.56372,-0.08843729,2739.8855,0.10714064,733.38696,0.1607023,-197.31966,-0.11771857,1.133685,16.752384,4.656848,4.7203526,0.00087293,41.514763,-0.006892921,-0.939311,0.064520776,0.8322553,-4.6074243,-3.93726,20.640587,0.55389524,16.524147,0.86881405,-16.477165,-1.7834584,-4.5503755,12.556587,0.008225465,-0.001271442,0.020142667,0.81892633,0.4570384,0.034,0.010198039,1.7766666,1.4635534,-50.62689,1
23.507029,0.35181892,16.148462,24.07229,27.70226,11.553797,250.94975,102.97042,356.327,478.53986,0.09221987,0.96332407,0.050663605,0.06019153,0.11745603,0.06679242,3.940035,8.261369,1.767088,2.5581746,0.034873314,4.3695397,6.7056565,1.6553391,10.710828,0.8195462,1.3124049,7.0980964,2.460314,3.2039056,0.13366136,1.1844925,2.5569715,0.60660225,-1.6545147,-2.8910942,2.781067,8.646122,28.538218,0.7341047,621.65875,0.37248555,1342.5225,0.19843157,-183.60403,-0.28422764,1652.5181,0.17200544,1002.46027,0.22168048,-183.96828,-0.2699481,2740.6943,0.11076705,842.82306,0.2906055,-184.55927,-0.2581926,-17.38292,-0.55191416,29.299236,0.32877386,0.037186652,0.7551505,-0.0210443,-0.64737576,0.23105861,1.8942955,28.441452,0.4144183,14.164306,1.0035532,2.8499238,4.570885,5.4963784,1.9383448,-6.989922,16.491512,0.009496695,-0.003082157,0.013647826,0.6672227,1.0887773,0.076153845,0.056641717,0.75714284,0.86784154,-45.31024,1
