,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.009333229064941407,0.0005981922149658203,-4.43433342784022,-2.381741373462952,0.001,,linear,"{'C': 0.001, 'kernel': 'linear'}",37,-3.8022129683404917,-2.335197970337087,-2.9856257563077606,-2.545053279219749,-2.709251148971526,-2.549496485954514,-8.726840336872936,-2.3654855265891186,-3.992888390101226,-2.1134736052142906,0.003532209782707251,7.646021011541722e-05,2.1809862516949106,0.1607549020977048
1,0.07957653999328614,0.00045223236083984374,-4.665274427534188,-2.238396012135867,0.01,,linear,"{'C': 0.01, 'kernel': 'linear'}",38,-4.719861913417993,-2.1528575208642966,-2.8715173941988246,-2.5220902519512842,-3.026713894152077,-2.393556114607803,-9.074456965019015,-2.0773711227722615,-3.6299228647484725,-2.04610505048369,0.023033882941255215,4.295241556125085e-06,2.2823842698856653,0.1869645643004289
2,0.7208664894104004,0.0003292083740234375,-5.04133009029433,-1.8945800676909266,0.1,,linear,"{'C': 0.1, 'kernel': 'linear'}",39,-4.729591414754719,-1.7891190282304528,-2.9647096142770346,-2.1031919866196866,-3.847032413424143,-2.0394040454089786,-8.131982198755708,-1.7991835007239234,-5.555601858512877,-1.7420017774715917,0.2750375374048346,8.05473801876708e-06,1.7572064550423627,0.14696638236048917
3,5.97732834815979,0.00035419464111328123,-8.14952169226264,-2.2768147379611916,1,,linear,"{'C': 1, 'kernel': 'linear'}",40,-4.940945421152505,-2.3663388453515295,-5.538710809541318,-2.1981265088751476,-7.370985456725499,-2.1822491263103405,-13.599417068427679,-2.523174210454686,-9.526733724831212,-2.114184998814254,2.080625034335198,3.312511925072083e-05,3.1415250883263277,0.14851968209628513
4,11.108231353759766,0.0005901336669921875,-59.49416760297193,-14.919552922390784,10,,linear,"{'C': 10, 'kernel': 'linear'}",41,-25.187314241587856,-11.977563648921464,-20.868525825004763,-14.092229581364366,-32.72374224473178,-18.49226604172598,-156.20091756412864,-15.171305230691223,-64.9408276652198,-14.864400109250889,6.960496339584191,0.00035825735640615395,50.33980412039385,2.105728609598935
5,15.256490659713744,0.0007270336151123047,-687.6421935995576,-156.97749454230882,100,,linear,"{'C': 100, 'kernel': 'linear'}",42,-241.6743469018615,-112.05857966308065,-287.35447294783,-152.83058380977326,-537.0690300375518,-188.7876171943155,-1570.8756015484735,-148.92852382507368,-833.0923627547635,-182.28216821930107,4.40276137586822,0.0004491764167622966,485.87866371386195,27.393072573892272
6,0.0013593673706054688,0.00041060447692871095,-3.100571388830492,-3.168120824847464,0.001,0.0001,rbf,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}",16,-3.3240337117111167,-3.1232987506356227,-2.6692172460238486,-3.2773637706873204,-1.9224240595087836,-3.4034134712738613,-3.2703459249959304,-3.140811389277303,-4.300874407421307,-2.8957167423632124,0.000276805863714848,4.0520329992364826e-05,0.7814766333870448,0.16985609111245137
7,0.0012548446655273437,0.00037937164306640626,-3.1005651294174315,-3.1680877802959473,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",15,-3.324048773711243,-3.123229962244134,-2.6691277960153434,-3.277343172077591,-1.9224129833876114,-3.4033723277750054,-3.270314582487499,-3.140750156970827,-4.300958394035903,-2.895743282412177,4.71317772770379e-05,1.6415530381769334e-05,0.7815146664632364,0.16983913208255877
8,0.0011866092681884766,0.00039238929748535155,-3.1005651240157857,-3.168087774339185,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",11,-3.3240487737095554,-3.123229951565709,-2.6691277802201334,-3.277343169398042,-1.9224129833548849,-3.4033723194409453,-3.2703145709330688,-3.1407501541354343,-4.300958394026018,-2.895743277155795,7.83919417944655e-05,3.626076182228658e-05,0.7815146676943957,0.169839131769839
9,0.001596832275390625,0.0004997730255126953,-3.1005651240157857,-3.168087774339185,0.001,0.1,rbf,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",11,-3.3240487737095554,-3.123229951565709,-2.6691277802201334,-3.277343169398042,-1.9224129833548849,-3.4033723194409453,-3.2703145709330688,-3.1407501541354343,-4.300958394026018,-2.895743277155795,0.00047639670533766195,0.00016830219965915095,0.7815146676943957,0.169839131769839
