F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,reward
34.140896,0.2516456,27.518303,37.390827,40.265694,12.747391,314.47827,389.7343,136.46053,101.46684,0.3242168,1.1713656,0.116511256,0.13726677,0.52243096,0.4059197,9.721597,7.1202173,7.1248226,4.736805,0.17924426,1.8430518,12.332588,1.1021744,10.751944,0.7251107,17.16799,0.74998295,-13.036562,-0.70752734,0.04250783,1.7839142,1.1372786,0.8365478,8.307274,0.78081805,12.701392,1.3923652,26.699247,0.48664328,682.0113,0.32674855,1289.5917,0.18753436,-151.95494,-0.5178807,1757.5106,0.20008314,1002.2318,0.42948937,-146.36946,-0.5358493,2873.1614,0.10097214,784.43195,0.49835035,-148.64807,-0.5032056,-18.581024,-0.6326352,28.711855,0.4212919,0.041562878,1.0218631,-0.019684235,-0.90591353,0.4917623,0.9004533,29.292696,0.38422596,12.990163,0.90777683,10.0478735,1.869249,-13.985641,-1.0455189,-6.2351494,12.104368,-0.039120443,-0.004206357,0.034685932,1.4178482,1.0050251,0.305,0.34762287,0.66499996,0.80185723,-28.607813,-1
32.171932,0.2380822,27.693226,34.26555,36.864754,9.171528,360.26532,628.93805,113.29128,67.02397,0.60117286,0.9863842,0.14644994,0.27366135,1.1569145,1.0104645,15.975303,10.639201,11.614589,7.4674435,0.41292465,1.4128367,15.87473,0.9277899,6.960968,1.7599046,11.705886,1.0103528,-10.081579,-1.1252446,0.045564853,1.8083229,1.4670347,0.813507,6.1703143,0.9561781,8.623632,2.131081,20.64777,0.83285606,638.7312,0.36321184,1259.559,0.28794953,-124.34753,-0.7183793,1723.38,0.18925197,939.12524,0.46388295,-121.58448,-0.6967772,2779.8162,0.13047317,804.1447,0.5222532,-122.90158,-0.67612183,-15.265596,-0.67598444,23.267155,0.53687984,0.048681736,0.8275436,-0.02337765,-0.60568,0.8265582,0.77381843,26.102264,0.5784841,11.34827,1.2500296,14.74593,1.0590949,-9.645851,-1.4612046,-2.8377392,8.178893,-0.004466977,-0.004556172,0.066426374,2.2747953,1.6468437,0.26333332,0.22085689,0.31944445,0.71403754,-25.504091,1
29.789383,0.34415546,16.377985,32.32008,34.747025,18.36904,814.5072,1312.3185,79.949455,45.322277,0.27241543,1.1792743,0.094644845,0.1127592,0.43119442,0.33654958,7.8461804,6.52052,6.2192636,4.259196,0.1497676,1.6933326,15.776838,0.9319948,7.0258822,1.3116827,10.00505,1.183394,1.7513536,5.7057924,0.05860977,1.7029749,1.5138372,0.7221548,4.2000422,1.4082841,1.7427224,7.356809,23.823618,0.7341247,591.8114,0.3681329,1323.9717,0.20721315,-149.66408,-0.53846383,1547.3646,0.18523252,1011.2025,0.3013582,-147.77943,-0.53390336,2690.7603,0.11575555,883.38367,0.4076906,-150.22621,-0.49550492,-13.808812,-0.77932405,26.668648,0.5421253,0.030495679,1.6766001,-0.019783769,-0.78792506,0.40829787,0.7957963,29.56835,0.619167,10.619048,1.0302292,3.8000925,4.0451818,-1.652748,-8.371081,-9.976698,18.333717,-0.03291496,-0.004298134,0.038597163,1.5396459,1.8561486,0.15083332,0.2002481,0.40136364,0.6314723,-33.548668,-1
28.249247,0.3759344,15.899097,31.952753,35.6369,19.737804,455.2322,604.6623,432.27515,670.3782,0.2961235,0.95634425,0.12203747,0.15799738,0.44897297,0.3269355,8.3319025,6.7757154,6.570688,3.840932,0.17704278,1.6090517,11.678105,1.0945847,8.868664,1.1035761,15.801232,0.7444686,0.8729208,12.935588,0.06024996,1.3917302,1.7050053,0.6880529,3.268748,1.9120746,8.323535,2.3307967,21.51156,0.81765425,697.0352,0.3825447,1200.3595,0.24225089,-143.57094,-0.5610374,1739.5365,0.1646914,951.44684,0.42436227,-141.3627,-0.5561889,2819.695,0.11580893,858.41815,0.47470567,-142.68407,-0.5360637,-15.703674,-0.7120675,24.709394,0.5449503,0.012199366,3.9014454,-0.015021422,-0.9340057,0.4026794,0.9220157,21.742653,0.71888644,13.71172,0.8007462,16.913542,0.93941367,1.669222,8.128203,-6.4718237,14.068619,-0.030014168,-0.002685583,0.06259736,2.1838036,2.4702654,0.12666667,0.13452247,0.2756,0.37154895,-31.704031,-1
34.442604,0.24268565,30.914347,34.893234,40.254704,9.340357,456.62662,661.5646,115.970345,93.41948,0.5277586,1.059581,0.15334442,0.21808647,0.92155266,0.76820827,12.301702,8.060895,8.259736,8.027679,0.359622,1.6004745,13.890487,1.0525031,5.0155845,2.3451965,4.689537,2.941078,-7.355709,-1.9501646,0.040210493,1.6661408,1.2432224,0.79860735,6.8040795,0.91718495,6.679221,1.795544,24.157852,0.5426647,658.24384,0.3481125,1249.7092,0.21150647,-138.91838,-0.622106,1702.8264,0.16803941,927.38806,0.47878352,-134.74834,-0.622424,2836.1274,0.11123251,801.42645,0.5226639,-137.6157,-0.5795674,-16.648628,-0.6444087,26.908548,0.4516077,0.057845213,0.7236125,-0.026789948,-0.7118855,0.8461338,0.7665679,26.64143,0.5803275,11.373217,1.2953067,6.2796435,3.1922283,-8.523931,-2.14897,-2.0814843,8.662027,0.003841142,-0.002319683,0.049668428,2.2518766,1.2573345,0.29133332,0.29698184,0.51857144,0.72895086,-25.4852,1
24.32553,0.44472653,15.086772,18.933706,34.088257,19.001484,207.50526,171.56364,99.839386,49.155563,0.23417102,1.4770256,0.11300635,0.13220276,0.1694901,0.056483746,9.864733,8.522123,11.042723,9.197273,0.12798828,2.53581,14.186982,0.7257403,3.716125,1.7458181,13.756174,0.7348987,-0.4181797,-20.906984,0.06750206,1.3836032,1.6164178,0.7258916,1.3405067,4.3250794,6.7732267,5.2848873,17.194042,1.1580945,652.1523,0.40063703,1298.9137,0.21440163,-159.08656,-0.4618332,1639.3683,0.19368106,1089.1215,0.38038182,-158.5917,-0.4516331,2727.7783,0.13601807,799.7883,0.37972534,-159.46953,-0.43736467,-13.327772,-0.6115737,24.35489,0.50813025,0.002449248,19.409502,-0.012473231,-0.87677103,0.42456108,1.3504846,25.632122,0.58412415,5.608989,1.8508395,7.12538,2.2395825,-1.1022974,-10.203224,-9.798366,17.683468,-0.03457658,-0.003964304,0.038465608,0.81892633,1.738335,0.116842106,0.13123111,0.3690909,0.45202482,-33.37039,-1
23.824453,0.39849338,15.294874,17.812107,35.004414,19.70954,113.68727,117.51421,67.80337,55.947475,0.26944172,1.4205923,0.11945678,0.1426365,0.20425367,0.08479689,12.292501,9.638785,10.854078,10.041639,0.14166142,2.2377837,15.780784,0.5673221,3.081695,2.3548508,12.528155,0.82269835,-2.3303292,-3.9427679,0.048255604,1.4355968,1.403221,0.69307977,2.470849,2.4479394,6.4450727,4.4477186,12.622651,1.607614,564.18976,0.3542567,1244.4581,0.18148175,-144.33241,-0.5598631,1602.4681,0.17200236,925.7361,0.38053378,-142.08246,-0.5556439,2647.6,0.11633517,899.34564,0.5267846,-142.71127,-0.54792434,-14.266134,-0.60894656,21.617994,0.53551257,-0.002290347,-21.437143,-0.015111259,-0.9626676,0.35705087,1.3320681,22.29063,0.5139887,7.309127,1.2866772,17.84397,0.7753899,-1.89774,-5.3110194,-7.111598,14.154786,-0.016476786,-0.004442385,0.035742413,1.0007699,2.3956723,0.12677419,0.15742663,0.2680645,0.3859752,-30.868069,-1
31.880875,0.36517563,17.581722,32.708256,38.871166,21.289444,555.9262,614.0888,162.56258,115.277405,0.39626008,1.0964702,0.14713569,0.18305726,0.61309564,0.46595997,12.363049,9.897399,9.489353,8.079373,0.2837831,1.7806683,13.398542,1.0988128,5.537991,1.8861382,9.131391,1.256164,-10.926174,-1.1144712,0.087716304,1.5759134,1.670618,0.7300769,3.4926841,1.8207414,7.584702,2.567814,22.345444,0.6940305,722.1136,0.33526736,1198.179,0.28733343,-141.13402,-0.59274626,1718.4664,0.18506624,1007.1192,0.36462525,-137.975,-0.5872063,2907.0874,0.10060756,665.2521,0.54150873,-139.3863,-0.557049,-13.811877,-0.8935681,24.425106,0.5706016,0.026562732,1.5925523,-0.014491813,-1.0745463,0.6646883,0.98871726,24.027319,0.71204853,11.067547,1.0377094,7.755118,1.9627552,-7.9669647,-1.9040773,-1.4920708,6.002378,-0.003961044,-0.004471678,0.055806626,2.0850708,2.2632022,0.15296295,0.1714387,0.31391305,0.3107318,-27.377663,1
29.035706,0.3181985,16.323637,33.713722,35.623302,19.299665,602.1603,637.8547,73.015396,95.741776,0.3535501,0.95153004,0.15777689,0.18747552,0.5133467,0.35556978,10.6567745,8.48777,7.8345394,6.3589883,0.19269301,1.703748,11.486432,1.1693127,6.019775,1.5560714,11.760506,1.0436077,-8.747288,-1.5666116,0.062509924,1.4242243,1.8953373,0.625017,3.0925605,1.8467464,4.825931,2.474592,17.54919,1.0275836,763.5121,0.324342,1175.6129,0.22962388,-142.41985,-0.58244973,1780.9075,0.16567934,966.7773,0.46893957,-141.44173,-0.5684726,2874.5022,0.12202982,815.45,0.5846097,-142.87694,-0.54699385,-11.429947,-0.7432081,20.066711,0.55859715,0.026056865,1.5964149,-0.015808813,-0.987262,0.47067085,0.9318807,23.246742,0.61160356,8.964379,1.2916478,9.154228,1.6857177,-2.8728518,-5.8328204,-1.3680885,5.456312,-0.00880917,-0.004528774,0.054014973,2.0018198,1.9195613,0.16190475,0.1860266,0.36842105,0.42975223,-31.953762,1
29.459976,0.37427223,16.800165,31.046764,37.15094,20.350775,217.01091,151.35196,186.42757,149.74718,0.3328292,1.0667893,0.1544349,0.17678565,0.38465494,0.23022003,13.35306,9.673728,10.992038,8.627455,0.18728845,2.0491865,10.574199,1.2001677,5.62872,1.6052192,11.270709,0.9189116,-8.962397,-1.2489178,0.1020374,1.5898801,1.7415282,0.68350154,3.0923007,1.797826,1.8452383,10.9197445,16.056595,1.3282075,677.30524,0.44280457,1163.8174,0.28174594,-150.11044,-0.5434155,1743.7433,0.2011243,870.6505,0.49996036,-147.84296,-0.53594065,2831.341,0.12752871,870.98444,0.5587012,-148.30536,-0.52697617,-11.962153,-0.8297235,19.2456,0.6909873,0.034555625,1.24703,-0.018321635,-0.9008254,0.51193005,1.1135749,21.117147,0.7130541,11.6477,1.0167242,13.99354,1.1110007,-2.9767823,-4.6753387,-1.6299354,5.9514966,0.001157683,-0.004822674,0.05072326,1.5846539,1.5939597,0.17631578,0.17812504,0.406,0.56382084,-30.471611,1
