,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0,0.009957361221313476,0.0005779743194580078,0.4142857142857143,0.8145812807881774,0.001,,linear,"{'C': 0.001, 'kernel': 'linear'}",37,0.5333333333333333,0.8181818181818182,0.4,0.7818181818181819,0.2857142857142857,0.8571428571428571,0.21428571428571427,0.8571428571428571,0.6666666666666666,0.7586206896551724,0.00453671517950325,7.366592424349269e-05,0.1590789817951435,0.03960037334972121
1,0.022287416458129882,0.0004627227783203125,0.38571428571428573,0.9321092700403046,0.01,,linear,"{'C': 0.01, 'kernel': 'linear'}",42,0.4,0.9272727272727272,0.4,0.8909090909090909,0.35714285714285715,0.9642857142857143,0.35714285714285715,0.9642857142857143,0.4166666666666667,0.9137931034482759,0.008324036394803442,1.5365998813200198e-05,0.024046440329433528,0.028729691935590156
2,0.07321290969848633,0.000463104248046875,0.4,0.9965517241379309,0.1,,linear,"{'C': 0.1, 'kernel': 'linear'}",38,0.5333333333333333,1.0,0.3333333333333333,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,0.4166666666666667,0.9827586206896551,0.03357765065940541,1.2789195720092933e-05,0.07445950367196139,0.006896551724137945
3,0.06859345436096191,0.0003628730773925781,0.4,1.0,1,,linear,"{'C': 1, 'kernel': 'linear'}",38,0.5333333333333333,1.0,0.3333333333333333,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,0.4166666666666667,1.0,0.041256131534758676,5.5283505639908076e-05,0.07445950367196139,0.0
4,0.07980356216430665,0.000437164306640625,0.4,1.0,10,,linear,"{'C': 10, 'kernel': 'linear'}",38,0.5333333333333333,1.0,0.3333333333333333,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,0.4166666666666667,1.0,0.03788761536768077,0.00019647083186841537,0.07445950367196139,0.0
5,0.06274280548095704,0.00033316612243652346,0.4,1.0,100,,linear,"{'C': 100, 'kernel': 'linear'}",38,0.5333333333333333,1.0,0.3333333333333333,1.0,0.35714285714285715,1.0,0.35714285714285715,1.0,0.4166666666666667,1.0,0.04414660135829981,1.3901745544345484e-05,0.07445950367196139,0.0
6,0.0014928817749023438,0.0003659248352050781,0.6714285714285714,0.6715539632781011,0.001,0.0001,rbf,"{'C': 0.001, 'gamma': 0.0001, 'kernel': 'rbf'}",1,0.6666666666666666,0.6727272727272727,0.6666666666666666,0.6727272727272727,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.75,0.6551724137931034,7.505553194623209e-05,1.3474679023577464e-05,0.03734377890799551,0.008597652143958495
7,0.0015265464782714844,0.00036559104919433596,0.6714285714285714,0.6715539632781011,0.001,0.001,rbf,"{'C': 0.001, 'gamma': 0.001, 'kernel': 'rbf'}",1,0.6666666666666666,0.6727272727272727,0.6666666666666666,0.6727272727272727,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.75,0.6551724137931034,2.39770868943182e-05,1.0311817155951801e-05,0.03734377890799551,0.008597652143958495
8,0.0015260696411132813,0.0003535747528076172,0.6714285714285714,0.6715539632781011,0.001,0.01,rbf,"{'C': 0.001, 'gamma': 0.01, 'kernel': 'rbf'}",1,0.6666666666666666,0.6727272727272727,0.6666666666666666,0.6727272727272727,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.75,0.6551724137931034,2.7856596606543305e-05,1.1021026151033967e-05,0.03734377890799551,0.008597652143958495
9,0.0014921665191650391,0.0003643512725830078,0.6714285714285714,0.6715539632781011,0.001,0.1,rbf,"{'C': 0.001, 'gamma': 0.1, 'kernel': 'rbf'}",1,0.6666666666666666,0.6727272727272727,0.6666666666666666,0.6727272727272727,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6785714285714286,0.75,0.6551724137931034,4.297929872728135e-05,7.512871700756504e-06,0.03734377890799551,0.008597652143958495
