F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,reward
37.1611,0.24896187,34.292007,35.681137,36.396976,2.104969,828.2031,737.1204,22.588274,29.709011,0.47891432,1.4414854,0.037222613,0.079778984,0.94245076,0.90522814,13.738657,9.436545,10.002647,7.5633893,0.28929204,1.752328,12.52371,1.6213039,3.3259768,3.3003724,2.7753804,5.119165,-1.5942379,-7.511854,0.029918563,1.4872364,1.3160521,0.9401862,7.245071,1.0025508,9.905781,1.4935999,24.167828,0.7290138,672.32825,0.36319977,1243.5348,0.28469133,-144.60767,-0.58521014,1725.5922,0.17721616,979.531,0.42423528,-139.63316,-0.5941854,2815.6223,0.13086016,990.3189,0.43718338,-140.91406,-0.57078874,-14.919873,-1.1533269,28.804312,0.58873594,0.07412388,0.37432027,-0.01960063,-0.7700789,0.7774347,0.7715976,28.421345,0.8433045,5.4977484,2.5753553,10.309404,1.9181962,-6.519354,-2.5986521,-3.7861178,14.23599,0.017750423,0.000455092,0.026380533,1.5468608,1.0064044,0.34181818,0.3459064,0.76777774,0.86279625,-21.905737,1
36.833927,0.2653438,32.98821,34.781322,37.047623,4.059414,370.57086,397.3099,82.97837,37.797012,0.43178278,1.374804,0.03718631,0.08859748,0.9307953,0.893609,18.407188,11.485609,11.711514,8.371885,0.321468,1.8198138,11.173482,1.6576284,5.0716953,2.1097138,1.8330212,6.44096,-2.2417657,-4.619437,0.032188408,1.2088119,1.4752009,0.7493641,5.0781474,1.2910827,9.818324,1.5689799,22.336235,0.7707611,706.2538,0.3148417,1244.4894,0.24987185,-150.37201,-0.53828424,1720.1991,0.17064399,1011.7974,0.3331104,-146.59526,-0.5423219,2817.9963,0.11123908,820.385,0.4032183,-145.80135,-0.53826255,-12.75789,-1.1859623,25.118696,0.58741766,0.07620647,0.38807675,-0.0158556,-0.8697161,0.907768,0.79491436,25.796663,0.83778596,3.4201066,3.9367146,8.410918,1.8839514,-3.886317,-3.4632099,-4.0453205,14.176642,0.022631846,-0.002186172,0.048596915,2.1838036,1.2797076,0.24214284,0.2070603,0.55692303,0.8966122,-24.74957,1
33.388454,0.24530104,32.236744,33.514095,35.16819,2.931446,379.33694,622.4126,72.69621,71.60827,0.51031226,1.6774184,0.039125156,0.07585592,0.90276474,0.8636396,20.543758,14.851951,15.558294,11.308303,0.36479115,1.9743637,9.900035,1.9361844,8.370837,1.4075816,3.7248123,3.5432632,-3.0562465,-3.510829,0.04203752,1.8168501,1.4392365,0.87935776,6.391947,0.92833674,4.93152,3.1586535,21.36251,0.8234802,619.07074,0.35753348,1286.3007,0.2332823,-151.52394,-0.54824543,1671.132,0.1760924,1003.74945,0.5452363,-148.42955,-0.54383546,2679.8481,0.12495202,920.10614,0.39418772,-149.63326,-0.5222134,-14.566917,-0.9480517,25.847336,0.56834024,0.07821635,0.33795577,-0.016223961,-1.0628811,1.0889623,0.81137294,30.303286,0.65621233,5.701065,2.8818994,9.31732,2.0266483,0.5338244,22.422075,-3.200913,11.092873,0.021056773,-0.004157163,0.062292505,1.6936105,1.0054138,0.28153846,0.24685235,0.74833333,1.1286262,-22.401169,-1
34.844917,0.19894974,33.09927,34.85803,36.02098,2.921711,388.554,408.80154,237.92502,246.76097,0.44290775,1.6303817,0.03605115,0.05393906,0.8187822,0.78273106,20.471205,10.785012,15.198031,8.333845,0.32207566,1.9705603,12.754268,1.3195078,5.6982584,1.5693046,0.5923693,15.536044,-1.5382718,-6.336474,0.047389947,1.892797,1.5009528,0.77713245,7.0556116,0.7952417,9.784914,0.8648156,25.937971,0.38197604,700.16705,0.35375762,1335.6731,0.21730743,-149.64513,-0.55163705,1656.8312,0.17318395,1136.0751,0.34022418,-147.5424,-0.5438171,2732.1663,0.13319798,972.02704,0.4250549,-150.13416,-0.5039111,-13.829031,-0.75616986,30.283953,0.3788229,0.084475026,0.33926338,-0.010423268,-1.211828,1.0200849,0.77549857,32.830513,0.4804152,2.1127625,5.7348056,0.069488026,203.52957,-5.6512556,-2.3790345,-5.2848144,15.054165,0.019027028,-0.000747077,0.024982067,2.0018198,1.1882999,0.2430769,0.24132279,0.68,1.1295694,-23.65752,-1
34.823658,0.24736539,33.903816,35.464973,36.247574,2.3437576,638.9001,926.43445,323.54807,636.4444,0.6737006,1.2901243,0.03734287,0.13508084,1.5444837,1.5071408,20.550539,12.637271,13.373002,8.73807,0.54239666,1.5079503,16.91718,1.0691035,4.9625115,2.1436656,5.7881274,2.8859367,-1.4930266,-7.3978953,0.055466384,1.7235532,1.5098367,0.87936157,6.8281026,1.0068372,15.665903,1.0607624,26.121937,0.5648751,607.02625,0.3931472,1197.0471,0.23834625,-126.60951,-0.7256903,1703.2338,0.15959832,873.3745,0.46164232,-125.06384,-0.68274343,2742.1467,0.11909582,990.103,0.4514259,-126.14967,-0.6585647,-17.655619,-0.7631064,28.44051,0.48301637,0.0867531,0.38699618,-0.019498102,-0.81831014,1.1849953,0.7433409,29.363659,0.61908287,6.7483273,2.021964,16.186146,1.2107705,-3.7270827,-3.9761753,-5.331349,16.59224,0.023056196,-0.002482583,0.056041118,2.3023024,1.609658,0.25875,0.25201374,0.31941175,0.6382833,-18.388617,1
34.425137,0.2701125,32.241272,33.703293,35.820454,3.5791817,454.30948,672.2952,110.09239,107.877396,0.7892843,1.0708605,0.049302377,0.47169462,1.4482931,1.3989908,20.420465,13.748967,13.267635,10.310861,0.5977375,1.4621723,19.678295,1.051666,2.9491673,4.0023227,3.9204514,3.5417013,-2.7398894,-4.372176,0.045754295,1.8912132,1.4276887,0.8184258,6.396924,0.96843725,6.3247633,2.983307,23.297901,0.9066653,690.21466,0.37308675,1275.1243,0.2846026,-107.11241,-0.8775535,1690.9504,0.16874118,1045.9348,0.36078683,-104.75077,-0.8451553,2780.9763,0.13528614,987.2458,0.43933994,-108.27229,-0.78146994,-14.335893,-0.9927197,28.47654,0.55051476,0.07289934,0.34786496,-0.019596983,-0.7759344,1.0266714,0.92462975,30.3265,0.69364697,5.0136175,2.6827714,6.4594474,2.6028724,-4.464058,-3.232608,-3.5518146,13.901754,0.031321168,-0.002623749,0.09993407,2.3352795,1.3411568,0.391875,0.3803488,0.33124998,0.4718431,-20.324566,1
41.851013,0.27584615,34.408463,35.47463,60.272213,25.86375,1024.859,1047.4628,115.51774,66.33151,0.41050225,1.620659,0.03675072,0.09171709,0.605724,0.56897324,16.770674,13.321982,12.65731,11.842174,0.31198353,2.3538554,5.6212654,3.0862951,4.4398727,2.1806056,-1.9873511,-5.789985,-2.4806905,-4.6982217,0.036736485,1.1367216,1.5763824,0.6320237,4.2150574,1.6705523,13.218288,0.8703402,23.467152,0.7031267,681.0205,0.41589367,1136.0214,0.34821218,-171.7861,-0.37984002,1719.484,0.1980106,933.62573,0.39386892,-162.92734,-0.43544155,2810.172,0.1257806,880.7242,0.44796914,-161.26534,-0.435689,-7.17932,-2.4638963,20.56031,0.86195093,0.07702972,0.34536982,-0.012630827,-1.363624,1.1551976,0.9306502,15.980538,1.7750703,3.4044049,4.132055,2.6050813,7.1366568,-2.2344124,-7.8375654,-2.975413,12.325592,0.025184697,-0.001188182,0.06569754,1.5012511,1.5939597,0.1336842,0.12256946,0.6861538,1.0266789,-23.09917,1
35.08728,0.079367094,33.852272,35.487503,36.19819,2.3459167,468.46106,618.8983,33.14546,15.180236,0.41599107,1.6535543,0.03489248,0.038866576,0.876282,0.8413895,15.541984,9.852304,11.689153,8.185352,0.29320246,2.0858,9.651063,1.6781185,4.4173217,2.0587633,6.1401515,1.7009072,-0.8517508,-11.033403,0.031097723,1.9904491,1.1292158,0.87319756,8.529114,0.59696054,14.863073,0.73994344,28.413296,0.42741057,608.58887,0.39256904,1294.0652,0.2132823,-157.20901,-0.5038086,1633.2894,0.15548167,961.10614,0.30078432,-154.26251,-0.49763614,2737.3984,0.11816874,1009.84735,0.45851967,-156.78636,-0.463098,-17.20099,-0.4865092,30.612495,0.3663243,0.08918434,0.3429839,-0.016519167,-0.71947557,1.0362219,0.75596696,32.761444,0.40486783,3.016864,3.5134592,10.190816,1.7012931,-6.856893,-2.0107093,-3.831055,13.461858,0.009580988,0.00193597,0.018446399,1.5468608,0.6404392,0.4057143,0.31481773,1.3233333,1.6466296,-22.81931,-1
34.293137,0.17043415,33.499115,35.090977,36.17075,2.6716347,620.4694,529.25806,72.05785,54.282375,0.5980753,1.4969716,0.036079817,0.08301195,1.174866,1.1387862,17.784819,11.414115,14.323455,15.947539,0.4054194,1.8193944,14.701972,1.2708621,8.733293,1.2800095,2.7941499,4.706074,-3.7810907,-3.094017,0.038463227,2.2857518,1.134201,0.95781714,8.217571,0.7288873,9.955443,1.133052,28.57043,0.42059442,643.7802,0.4042176,1362.849,0.19247043,-141.90498,-0.6049582,1624.9752,0.204645,1098.5193,0.30755565,-139.54791,-0.59010565,2738.229,0.119074956,822.53424,0.4155333,-142.84589,-0.5439192,-16.586702,-0.7204094,30.617086,0.42679736,0.08104161,0.33280352,-0.016729569,-0.8227106,1.0473655,0.8833506,32.32881,0.5391935,8.595674,1.9726157,5.741339,3.4421723,-9.937333,-1.4586844,-5.9679174,15.542328,0.018987594,-0.002554466,0.05756104,1.3648772,1.1915674,0.2830769,0.23166236,0.49714285,0.92241466,-21.049173,-1
37.707836,0.2533703,33.864246,35.880013,37.0277,3.1634521,911.74976,820.64557,104.805435,107.28905,0.6599706,1.2287138,0.040031753,0.2226698,1.369235,1.3292032,16.29582,11.172905,10.203551,8.325775,0.41776592,1.4844002,14.171801,1.5408691,3.48262,3.6856833,3.1911256,4.3618035,-5.0361543,-2.8374305,0.049676646,1.8960103,1.4233001,0.81343865,6.368051,1.0912396,11.038493,1.2889289,24.434551,0.71530896,606.39655,0.4326746,1214.4506,0.30585724,-123.590225,-0.7475638,1639.9783,0.20191763,1012.1714,0.3932177,-118.31991,-0.7399915,2718.3557,0.14220656,1014.3277,0.4905118,-119.48446,-0.70779413,-12.152468,-1.2892327,25.07533,0.65203834,0.088537216,0.3798348,-0.021257687,-0.84783375,0.84121096,0.8179583,25.412373,0.9549672,3.45114,4.432632,6.22082,2.6986828,-9.317936,-1.8656553,-3.0873935,12.587269,0.023645736,-0.003260193,0.043992452,2.1838036,1.738335,0.25578946,0.21089572,0.28,0.39298853,-22.105066,-1
39.0542,0.26984507,32.99167,35.371002,50.650707,17.659039,338.90155,169.11272,96.09739,56.516857,0.27094308,2.058943,0.03577984,0.041398283,0.1717625,0.13598266,16.6696,13.09533,11.701601,9.676069,0.17079552,2.8367536,3.5386362,3.721407,2.5565748,3.4467883,0.1061454,87.25363,-1.3781621,-7.7069464,0.040918484,0.973831,1.665675,0.6022921,3.39072,1.9385613,9.634669,1.230533,20.492353,0.59727204,626.64136,0.4407511,1119.599,0.26957408,-182.55786,-0.30319834,1660.1553,0.21775176,902.0265,0.30532822,-178.55121,-0.32284805,2695.2542,0.12867777,820.57263,0.4134349,-177.81401,-0.32203376,-7.502631,-1.562703,18.199297,0.73290825,0.081454635,0.35730553,-0.013169066,-0.9801822,1.0807593,0.78887475,20.754011,1.0012623,-3.2091358,-3.356992,4.7117434,3.275453,-11.222071,-1.8123919,-3.1817849,13.391174,0.015262493,-0.001213823,0.037846196,0.7279345,1.0054845,0.11272727,0.15527633,0.78249997,1.2381513,-29.128298,1
35.876038,0.18050231,34.87784,35.916687,37.035515,2.1576767,179.60428,116.56735,242.70529,286.5747,0.4879464,1.3749279,0.037684243,0.07233964,1.0761523,1.0384681,14.870946,10.504489,10.862266,7.6225605,0.31774065,1.620756,12.172511,1.6893306,7.313834,1.37424,3.8819716,2.7307515,-3.9588509,-2.4321055,0.040094268,1.9768153,1.3101398,0.9738047,8.331925,0.76326746,11.25868,1.7253712,26.199038,0.8564612,712.5004,0.3264491,1266.6215,0.24624918,-144.52014,-0.57757664,1708.6394,0.16116843,1002.625,0.38611442,-140.97102,-0.57350415,2817.7444,0.11094724,962.7848,0.4608421,-143.69875,-0.5334361,-17.538473,-0.72999793,31.528774,0.4881721,0.08267102,0.3520302,-0.01772911,-0.7841207,0.8155791,0.66835475,32.030457,0.61655545,6.44439,2.0002706,7.063907,1.962128,-6.193513,-1.9323883,-4.0147667,13.112949,0.01885841,-0.002095381,0.054529645,2.0850708,1.1725293,0.28857142,0.24292436,0.5428571,1.0220318,-22.887098,1
36.47835,0.19864056,33.838787,35.407608,37.285534,3.4467468,209.50783,135.529,132.31877,108.04697,0.80119336,1.0758011,0.052010104,0.40301815,1.6138597,1.5618496,18.099472,11.821027,13.377716,9.5496235,0.6137408,1.3802468,16.396755,1.503841,6.542972,2.0476809,4.03469,3.417164,-4.183174,-3.6661851,0.0359391,1.9132553,1.154787,0.9219014,7.506028,0.9231411,11.9577055,1.229773,27.487925,0.68974715,640.05457,0.35859036,1265.0557,0.25818008,-107.09021,-0.8567196,1707.5844,0.17711027,1014.40027,0.34069577,-102.391495,-0.83685887,2799.0425,0.12109479,984.07654,0.4533444,-106.307106,-0.7694514,-17.271011,-0.89595044,29.77049,0.5737847,0.08415273,0.3384301,-0.02314599,-0.74061424,1.0287014,0.870513,30.408234,0.72634685,7.7489357,1.9214705,6.6344495,2.474399,-7.0687895,-2.603118,-0.72482795,10.087193,0.011968756,0.000639935,0.08697924,2.7522936,1.5075377,0.36499998,0.31021947,0.310625,0.268176,-19.433943,-1
30.236029,0.27779135,21.850773,32.229313,34.01408,12.163307,483.42743,270.92822,153.45647,92.9878,0.15589075,2.2421393,0.034640692,0.03637321,0.09337713,0.058736436,15.183238,10.262556,10.002421,11.461107,0.111930706,3.5244374,4.547117,2.5446122,5.9673257,1.3511838,1.4935149,4.3400607,1.3234862,5.50604,0.11234636,1.2273027,1.8905064,0.53959435,0.60837734,7.306133,3.056075,3.4295092,23.783766,0.7615815,603.1713,0.36730266,1285.9374,0.2095602,-186.33452,-0.27083573,1598.4061,0.17774363,1087.2412,0.24361376,-185.42366,-0.26817364,2641.3342,0.114564255,927.66223,0.32885396,-186.06294,-0.25434875,-13.553233,-0.8833146,28.108145,0.40877643,0.08243535,0.40782756,-0.023104237,-0.9462496,1.023071,0.79492515,32.31667,0.49077138,0.5435986,28.499254,1.176282,12.8085575,-10.881311,-1.4921867,-4.505878,14.715175,0.010240933,0.000555647,0.029060893,0.6672227,0.41876048,0.188,0.15841717,1.5514284,2.874675,-33.764668,1
33.68607,0.20177557,32.592735,34.568832,36.274765,3.6820297,490.14383,789.1085,231.62123,352.68826,0.6553186,1.2614123,0.036496487,0.19153607,1.4146345,1.378138,20.339033,11.340294,15.335852,10.120286,0.53707695,1.5752245,14.323803,1.3356683,6.9273877,1.6724583,7.0989795,1.9655435,-3.8332582,-2.9033177,0.04848731,1.8670478,1.5030237,0.8154619,6.4859815,0.94920635,8.766915,2.3209977,21.926586,0.9302994,610.45776,0.35307217,1288.6685,0.20704925,-130.84396,-0.6815182,1665.584,0.17715001,969.7675,0.38828903,-127.90733,-0.66159165,2739.1172,0.13743521,858.037,0.40620092,-129.93488,-0.6296802,-17.573053,-0.69144845,27.56149,0.51614606,0.07988344,0.33774078,-0.022505134,-0.5435191,1.1655818,0.8308286,30.480118,0.5602179,7.265553,2.0218835,13.52607,1.2911677,-6.2100353,-2.1214182,-4.0779085,13.303201,0.025021775,-0.002509062,0.091661446,2.287348,1.5781924,0.25545454,0.2576066,0.37476188,0.8762725,-20.734678,-1
34.241608,0.22045891,33.6661,34.324844,35.923378,2.2572784,288.51727,358.26398,4.1571198,158.74623,0.43963394,1.3534629,0.035389323,0.09153223,0.87620485,0.84081554,17.439138,11.724704,10.446866,6.2347636,0.30464384,1.7856648,12.653517,1.5194873,6.3448577,1.5285784,-0.9686045,-12.34302,-3.7306077,-3.352999,0.046589904,1.8353822,1.3589606,0.78150874,5.559506,1.319316,8.1237545,1.7975113,25.898582,0.7139292,690.5302,0.3790158,1280.5212,0.22106062,-138.04102,-0.6482323,1663.6478,0.19074136,1055.6495,0.28644538,-133.82028,-0.63766855,2817.315,0.1282949,925.07184,0.37981334,-138.24274,-0.5730016,-14.966847,-0.79822147,32.29542,0.44156376,0.07862554,0.47703165,-0.01130839,-1.3365498,0.7491641,0.8831502,30.7783,0.58533734,5.4348083,2.3827705,-4.3735065,-3.5682,-7.414499,-2.1389005,-3.44247,12.95025,0.01908174,0.000528016,0.04089077,2.002002,1.4084507,0.25714284,0.21687482,0.50166667,0.9150759,-24.527548,-1
39.52479,0.2672304,32.799587,35.244473,50.61903,17.819443,302.54834,376.81265,84.3149,56.33467,0.796689,0.9792342,0.08405819,0.47831526,1.5292434,1.4451852,16.447063,10.760184,11.756267,9.648888,0.5721156,1.3865412,11.659863,2.0219476,-1.7853553,-8.234842,5.4821258,2.7774704,-5.1992297,-2.6860754,0.045360707,1.610472,1.3839129,0.7233795,4.4225626,1.6896492,4.349278,5.55872,17.564608,1.5355256,753.5444,0.36887783,1076.3998,0.4014005,-120.28639,-0.75207776,1802.6041,0.17706677,992.05457,0.3947903,-111.13566,-0.80813175,2852.2827,0.12934007,857.7809,0.48682073,-113.12472,-0.76747954,-9.105686,-2.1307263,21.372608,0.85487163,0.0675875,0.42938775,-0.016495911,-1.2709559,0.8930205,0.9609728,21.806646,1.2367351,-2.3546555,-7.3404384,10.640677,1.5202837,-5.6938796,-2.5246909,0.59190494,8.65243,0.03676329,-0.000542904,0.24976136,2.7522936,2.4369748,0.18965517,0.17303544,0.20392856,0.2386321,-20.980873,-1
35.94743,0.2348071,33.59578,34.755108,36.19524,2.5994606,373.80554,516.48334,57.35484,48.107006,0.3911513,1.5812209,0.03548316,0.0695954,0.6559533,0.6204701,13.911618,10.312012,8.172435,7.1667747,0.20102417,1.8746912,11.50475,1.5478901,4.2713656,2.1264918,4.634604,2.9209328,-0.76930064,-15.254435,0.026084345,1.4578598,1.3608879,0.9530063,6.8299117,1.0004004,9.796172,1.4216454,20.453735,0.7032534,590.7607,0.33855078,1230.6497,0.29830924,-155.03532,-0.51487476,1663.3214,0.15633793,975.39813,0.45478216,-151.20822,-0.5199558,2684.3257,0.120470546,963.517,0.32886183,-152.0846,-0.50567937,-14.470328,-0.9454021,24.962719,0.57332176,0.08173369,0.36703137,-0.021644015,-0.634443,0.6577389,0.6806891,29.830585,0.6775283,1.2028353,10.619698,13.59098,1.3950927,-1.3034437,-12.97022,-4.3267097,13.975102,0.02088341,-0.002589701,0.026535569,1.5012511,1.1725293,0.22714284,0.23749973,0.65153843,0.8865564,-24.22753,-1
36.994495,0.2521936,34.270607,35.387264,36.284084,2.0134773,732.3073,1145.3556,147.99756,91.675575,0.64910704,1.2889925,0.038766377,0.16091172,1.4388309,1.4000645,19.074045,13.379159,12.714142,9.274364,0.5061488,1.5157369,16.446964,1.1569356,6.427926,1.7353591,4.1159377,3.2257032,1.9999772,5.894696,0.035501946,1.874342,1.2942392,0.87577564,7.5833135,0.94390357,15.332851,1.1124363,27.572441,0.68125945,652.3874,0.34239,1204.0602,0.29010972,-133.80861,-0.650282,1718.6681,0.17244783,992.2949,0.40882254,-129.86131,-0.64154977,2770.6233,0.13081822,1017.7332,0.4080335,-129.79247,-0.62563086,-17.142092,-0.92928684,30.863626,0.516957,0.07491126,0.42814896,-0.016976686,-0.8771833,1.0886602,0.75881964,28.680416,0.77208006,9.121736,1.4596435,10.115831,1.6699244,1.6054921,9.062945,-5.0468955,15.757942,0.02214981,-0.001195897,0.07871059,2.4186823,1.6778524,0.24399999,0.19342698,0.38882354,0.67525053,-19.336468,1
35.21074,0.2380948,33.70259,35.945137,37.589928,3.8873367,624.1679,818.21814,74.91461,46.562397,0.47522172,1.2781428,0.036534302,0.112181805,1.0314909,0.9949566,16.885536,12.109225,10.667894,8.690128,0.38224363,1.4756795,16.860674,1.0949224,5.953856,1.7354022,4.7125955,2.9740276,-1.8338786,-7.120083,0.049210954,1.7684729,1.5167907,0.79601306,7.061088,0.87923855,13.641071,1.2898881,27.291336,0.75459355,666.5615,0.3673058,1297.2867,0.28196087,-133.5693,-0.6465567,1727.5321,0.17734243,982.67316,0.3444816,-127.99525,-0.6544909,2837.1821,0.12066911,940.0853,0.4528607,-131.04778,-0.6146251,-18.666204,-0.7815161,30.9624,0.55778503,0.07770306,0.39086297,-0.018941501,-0.7492125,0.8380665,0.7015389,30.269588,0.6280414,8.408934,1.6523389,11.53363,1.5138003,-5.9653516,-2.9451563,-5.8730903,16.207464,0.021901926,-0.001617357,0.059540894,2.5477707,1.9195613,0.20666665,0.15357123,0.34055558,0.44658545,-22.590237,1
36.966785,0.20956887,34.363655,35.746075,37.03474,2.6710854,212.89323,120.735054,118.74311,95.769394,0.7367674,1.0618933,0.041909933,0.43277013,1.5653977,1.5234878,17.588177,8.919537,12.4945135,7.596802,0.6404446,1.2669225,20.299446,0.9641085,7.605499,1.6186345,7.1813574,2.2710273,-1.8185124,-6.7842526,0.029442208,1.6645824,1.4883893,0.8697866,8.03731,0.75109315,13.112299,1.1183684,24.964539,0.74095166,648.6484,0.31709403,1259.5408,0.3112062,-108.211044,-0.82007265,1733.5122,0.1661104,983.31995,0.4283357,-101.13248,-0.8247088,2833.5886,0.12321349,952.35925,0.42115417,-103.86938,-0.77581954,-18.238792,-0.88768154,30.235579,0.553639,0.07715837,0.3863272,-0.020209031,-0.73845524,1.063115,0.78687,29.787632,0.6489792,9.361181,1.5796059,12.666814,1.4567178,-3.29632,-4.4604983,-6.029014,15.974209,0.026607443,-0.002169454,0.062477306,3.00273,1.736746,0.3263158,0.21694554,0.30785716,0.36465597,-18.412777,1
32.65091,0.20700073,28.081694,34.9961,35.934635,7.8529415,420.42764,517.43414,77.036224,51.34242,0.529898,1.180826,0.044225663,0.15803541,1.1052244,1.0609987,11.732178,9.178634,8.833088,5.066146,0.39445752,1.3393918,18.184364,1.1385871,7.074464,1.5179625,4.817465,2.8512926,-0.530624,-21.822824,0.05488692,1.8504941,1.32721,0.8872443,7.875528,0.7306996,10.858103,1.9457998,29.673952,0.7605609,700.92896,0.3094256,1288.6495,0.1821376,-124.00653,-0.7368162,1735.6901,0.15192871,986.17145,0.34150547,-124.116196,-0.6869015,2904.5305,0.12939987,869.8614,0.41482598,-127.82664,-0.63290685,-22.59074,-0.47913012,36.121323,0.36964414,0.08287461,0.33929446,-0.021523314,-0.56189656,0.8383621,0.6040912,37.208725,0.35939145,11.49501,1.0495079,9.132181,1.8973075,-4.8342485,-3.011021,-2.8746085,13.081198,0.016768489,-0.000391578,0.04474007,2.0850708,1.0887773,0.3976923,0.21853195,0.59,0.8525256,-21.683308,1
35.82437,0.29248813,33.892735,35.57496,36.651546,2.758812,127.27138,93.95034,131.00389,82.66474,0.54558414,1.4883578,0.03696896,0.11282913,1.0412841,1.0043151,19.094532,14.430514,12.456046,12.473104,0.36015344,1.8047371,9.9224825,2.107031,7.3230486,1.5330721,0.23919965,44.504795,-0.016810996,-781.89923,0.036333002,1.7773184,1.4921024,0.86710924,6.2858973,1.1234782,10.2258415,1.8898847,26.812994,0.753422,610.14923,0.43083823,1242.3822,0.22479123,-153.42744,-0.52802277,1614.8843,0.1888706,971.346,0.33067212,-147.61989,-0.54108346,2686.8132,0.15052469,995.8,0.3881969,-148.43745,-0.51359797,-14.298131,-0.9636377,28.08025,0.53458947,0.08220923,0.41761348,-0.017543888,-0.8351719,0.97865087,0.8449804,29.363485,0.7601424,6.158618,2.3288026,1.5230477,9.741112,-1.6371046,-12.174007,-2.3470142,11.517672,0.0233,-0.002897616,0.07865641,1.8475751,1.7014695,0.1690909,0.16002582,0.45578948,0.7316838,-21.39659,-1
