id,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,SentimentScore,slideScofre,POMSScore,activation,reward
22,./voice\tonohiro\condition1\c07.wav,0 days,0 days 00:00:11,30.555096,0.1890921,26.926764,30.111237,32.322723,5.39596,640.9472,634.1185,105.24155,96.79552,0.36133736,1.2611698,0.037749216,0.07202085,0.7963622,0.758613,9.712908,6.477628,6.527071,5.300914,0.24611238,1.4565947,17.86962,1.1857853,12.410477,1.0947738,3.843188,3.831044,1.8080156,8.362976,0.033063244,2.1049056,1.506799,0.9915352,5.865291,0.96819687,5.1704745,1.9760473,36.06946,0.52770764,581.26483,0.29445595,1332.734,0.21768606,-125.27232,-0.7248732,1559.6971,0.15951568,1055.921,0.28104362,-126.09943,-0.6732737,2761.713,0.09023307,909.3503,0.39374486,-131.61913,-0.59398514,-20.029314,-0.68495363,36.55052,0.35434645,0.05420062,0.81100607,-0.020661611,-1.1762799,0.5372249,0.6879531,37.216846,0.47601175,16.372355,1.067345,4.286023,4.5986385,-2.0575175,-9.630094,-9.726181,22.074747,-0.007658935,-0.001325771,0.030516947,2.365787,1.3711152,0.304,0.4128244,0.404,0.461834,-27.092972,0.800000012,6,0,0,0
22,./voice\tonohiro\condition1\c08_00.wav,0 days,0 days 00:00:12,30.641926,0.21730246,28.269377,30.808388,32.71361,4.444235,599.98883,757.89966,61.590916,54.54431,0.43904352,1.0428318,0.03977388,0.2356811,0.9004799,0.86070603,9.140178,6.128567,7.8818965,6.6093736,0.33639914,1.36365,22.559675,0.92668104,14.919771,1.0135643,4.737555,3.014668,1.8977761,8.017441,0.048974194,2.0470605,1.3734418,0.9542968,6.0689898,0.84993976,6.721969,1.5086502,38.165348,0.3512765,607.324,0.2831943,1326.5736,0.20405841,-104.67798,-0.8819736,1636.4503,0.16923042,1077.8889,0.30369708,-108.81263,-0.7783661,2780.4167,0.09754681,941.5329,0.4199608,-113.8156,-0.7011917,-23.296478,-0.5716032,36.539288,0.34875846,0.062272985,0.6624991,-0.02611728,-0.87108034,0.60633564,0.79461664,37.622154,0.42221683,20.317762,0.80717534,8.205698,2.0807765,0.6131065,31.058706,-8.984432,19.943497,-0.00204993,-0.002294916,0.02669725,2.1684737,1.3411568,0.390625,0.26684424,0.41153845,0.7849238,-26.082226,-0.100000001,0,0,0,0
22,./voice\tonohiro\condition1\c08_01.wav,0 days,0 days 00:00:12,30.672346,0.17980376,27.218477,29.518518,32.812534,5.594057,845.10645,976.3591,159.35985,214.40881,0.28580692,1.4307972,0.036910813,0.038986895,0.6051309,0.5682201,11.5702505,9.531821,7.784945,7.3932314,0.22071435,2.0128055,12.523008,1.501019,13.603797,0.8243552,7.6981773,1.54554,5.333195,1.9959742,0.02328127,1.3976027,1.3318399,0.89687794,5.8341556,0.8200487,7.694602,1.74995,33.09567,0.6966274,582.4602,0.3006817,1253.633,0.20615228,-146.57335,-0.56226826,1654.0226,0.15510084,952.28125,0.34447405,-147.57814,-0.5200406,2735.894,0.094490275,923.6485,0.31194568,-149.40822,-0.49309498,-22.662504,-0.60366535,34.413483,0.4138818,0.053110637,0.81542766,-0.024379184,-0.768706,0.6438988,0.9056994,33.738644,0.5644617,21.118073,0.7271697,14.273103,1.2644006,7.299892,2.1583612,-11.227354,22.635473,-0.012433247,-0.001122478,0.024392547,1.9182652,1.1725293,0.26357144,0.22748962,0.5707143,1.1916283,-27.527483,-0.200000003,8,0,0,0
22,./voice\tonohiro\condition1\c08_02.wav,0 days,0 days 00:00:12,32.11635,0.24203318,28.201952,32.068283,34.120335,5.9183826,513.81433,294.48907,96.38892,68.63378,0.44615778,1.1472198,0.03757232,0.1615025,0.9695457,0.9319734,11.944139,8.433054,7.5894895,4.364842,0.32122254,1.3628876,20.81091,0.958051,12.289159,1.1315776,4.5900655,2.984692,-0.684232,-23.239403,0.03810699,1.8028927,1.379257,0.888683,5.9201427,0.89899135,3.391192,3.6552489,33.64014,0.5111189,610.8688,0.2878548,1284.3158,0.23051603,-113.32269,-0.81682533,1643.705,0.18041746,983.3473,0.31809956,-113.76923,-0.76199573,2768.5322,0.09591806,885.88965,0.4592769,-118.28044,-0.68965775,-20.106367,-0.70670223,32.082756,0.4076848,0.07185845,0.5643957,-0.02998285,-0.72772455,0.62567776,0.72078425,34.9435,0.5063063,15.649246,1.1213013,6.205944,2.9133904,-6.8827977,-2.7645617,-10.72684,23.785229,-0.007420256,-0.002127437,0.02498114,2.3352795,2.0100503,0.23583333,0.1347812,0.3026316,0.607045,-26.666822,0.899999976,6,0,0,0
22,./voice\tonohiro\condition1\c09.wav,0 days,0 days 00:00:11,29.771364,0.13321789,27.60472,29.504768,32.380787,4.7760677,265.0679,181.08795,88.05756,101.24359,0.35520798,1.0278549,0.03800639,0.14796917,0.70639586,0.6683895,7.451039,4.8587513,5.2745237,3.477492,0.23153359,1.2360418,21.655758,0.9338463,15.8326645,0.90784335,7.433408,1.8862056,3.807792,3.7729197,0.03134824,1.9418474,1.2618092,0.9593369,6.7332573,0.7499705,4.906159,3.1761117,36.12907,0.49956357,620.8801,0.29686162,1299.7384,0.18561296,-109.1412,-0.8336845,1671.6378,0.17961727,990.1087,0.3257466,-115.22477,-0.72255886,2804.465,0.096619345,900.3675,0.49507084,-120.02868,-0.6547033,-24.534992,-0.44422796,37.838207,0.30118582,0.058367085,0.6728885,-0.027252391,-0.70015556,0.441111,0.6106174,37.56527,0.4114085,23.32365,0.6297686,10.877871,1.6049386,1.048641,16.24598,-10.228005,23.462175,-0.011383696,-0.000183196,0.018854154,2.911738,1.2808784,0.3857143,0.27196938,0.4375,0.6199076,-28.16237,0.300000012,6,0,0,0
22,./voice\tonohiro\condition1\c10.wav,0 days,0 days 00:00:13,31.29589,0.23333652,27.34584,29.550667,33.656372,6.3105316,271.7627,303.58365,116.93369,96.9711,0.28987372,1.1232958,0.037888773,0.087452136,0.5884627,0.55057395,8.063737,6.290131,5.5597944,4.5147285,0.19903734,1.4516673,18.224855,1.1542774,14.861378,0.8991297,5.545426,2.8029506,2.2924237,6.5977674,0.039014246,2.0336118,1.3844461,0.8782635,5.8762393,0.917368,6.833546,1.6363248,37.149277,0.4629475,612.30316,0.3007575,1248.0808,0.26177502,-124.960014,-0.7162495,1683.5323,0.17141989,1029.3282,0.33276317,-125.83903,-0.65719837,2805.4673,0.1001115,992.3292,0.35054377,-130.19513,-0.59578276,-22.757793,-0.6235945,36.360077,0.36686718,0.055133507,0.7796713,-0.025314687,-0.85459393,0.42654753,0.7198037,35.61015,0.5301352,20.218035,0.79571474,9.547379,2.2351341,1.3191504,15.631696,-11.037174,23.050716,-0.000247137,-0.003920641,0.021095892,2.3094687,1.5479876,0.2745,0.28207225,0.36842105,0.58075505,-29.237534,0.699999988,8,0,0,0
22,./voice\tonohiro\condition1\c11.wav,0 days,0 days 00:00:11,31.479822,0.16776407,29.186071,31.345505,34.210224,5.0241528,657.31433,704.27185,91.13299,80.51647,0.41954413,1.2412055,0.038038854,0.11691582,0.85177827,0.8137394,12.406402,7.535754,8.444836,5.508645,0.33943275,1.5267767,20.481585,0.9415949,10.77567,1.3854738,1.4282824,9.896677,-1.3738277,-11.481243,0.054730713,2.0203543,1.5258162,0.79392344,5.232426,1.0480813,5.296151,2.3768408,35.236496,0.4332894,603.57526,0.3334972,1343.0387,0.21552442,-118.1038,-0.79626894,1627.4604,0.18369004,1048.3123,0.30284628,-120.619705,-0.7157805,2755.5564,0.10395132,1003.99835,0.43177062,-125.45884,-0.645632,-20.768429,-0.6112124,34.184677,0.33254695,0.0818793,0.5428174,-0.027473237,-0.93724966,0.71001863,0.7956007,36.50837,0.43583107,15.059944,1.1876663,1.6184083,11.502804,-6.7949553,-3.056274,-9.695456,23.008219,0.006038179,-0.001090617,0.026038038,2.365787,1.6468437,0.26444444,0.2546942,0.38533333,0.52003676,-26.080278,0.200000003,6,0,0,0
22,./voice\tonohiro\condition1\c12.wav,0 days,0 days 00:00:12,30.693012,0.1379987,27.825142,30.336975,32.9877,5.1625595,334.61743,444.24994,54.925037,70.15332,0.3366783,1.0724387,0.040222242,0.14433336,0.7130178,0.6727956,9.377413,6.2096562,6.6643577,4.7044344,0.25271806,1.3557584,19.591486,1.0089335,12.500276,1.3571104,2.7444801,5.869839,1.9492487,8.310911,0.04354799,1.7519072,1.6743108,0.89180076,4.9859953,1.0809358,4.582914,1.6848563,35.5971,0.459881,592.67523,0.31993222,1307.9817,0.20750561,-118.18071,-0.7601356,1593.3368,0.16564189,1004.809,0.31032038,-121.882065,-0.6787142,2736.1724,0.096693054,957.4342,0.47886187,-127.103096,-0.6054095,-20.898188,-0.5625372,34.858852,0.3710565,0.059222218,0.7347944,-0.023970284,-0.79807085,0.5136526,0.68656653,34.79345,0.49438834,19.412031,0.9440349,3.9863818,5.017301,0.8336699,23.641058,-9.118886,20.560177,0.010670706,-0.003972967,0.034207493,3.085905,1.9262983,0.22347826,0.248799,0.23884614,0.34744483,-29.151886,0,6,0,0,0
22,./voice\tonohiro\condition1\c13.wav,0 days,0 days 00:00:11,30.779205,0.21203677,27.574162,29.181955,32.216423,4.6422615,769.58856,1246.393,96.2773,69.72696,0.46027964,0.9263857,0.05327203,0.35321963,0.79154015,0.73826814,7.0936403,4.562686,5.3734503,3.212145,0.32257992,1.188236,24.612543,0.9714861,16.194868,1.1437616,6.7510767,2.4076586,2.9122672,6.2361093,0.03627995,2.026201,1.2085105,0.93413705,6.0661073,0.8646865,4.594789,2.4416509,38.040688,0.50105363,600.2082,0.31186688,1274.0894,0.29938385,-83.8296,-1.0368973,1631.3994,0.17783107,1061.0374,0.3295814,-89.374985,-0.8829692,2788.6934,0.09652537,981.93243,0.43855795,-96.69715,-0.7571573,-22.695896,-0.6684548,37.49897,0.39287704,0.053550843,0.81248045,-0.02647498,-0.95704734,0.48107463,0.8180408,36.203205,0.5564728,21.201004,0.8844652,8.029575,2.3037984,-0.000712991,-28100.598,-6.939385,20.715637,-0.010206613,0.003276241,0.028979765,2.7297544,1.9248396,0.3304762,0.21563806,0.18473683,0.24068691,-26.126867,0,8,0,0,0
22,./voice\tonohiro\condition1\c14.wav,0 days,0 days 00:00:11,29.690195,0.15057985,27.489082,30.174715,32.54746,5.0583763,561.7997,538.71783,124.39966,229.2579,0.32255667,1.2556043,0.03728829,0.054530304,0.6690837,0.6317954,8.89011,5.3004,5.5891724,4.242822,0.2310129,1.5706581,18.434114,1.1051424,12.188423,0.9644478,3.5606701,3.7012463,-0.45537537,-37.19501,0.048125997,1.8851917,1.5127274,0.8595229,5.8009133,0.92983955,2.8432853,4.8644886,35.50767,0.4318104,571.3461,0.3187036,1366.0387,0.21457137,-127.97431,-0.71374565,1559.0367,0.19347028,1050.8973,0.29209197,-131.19037,-0.6388212,2701.9883,0.088577405,935.53534,0.43324468,-135.75075,-0.5756558,-22.14455,-0.4687629,35.60959,0.32682297,0.06775422,0.6602733,-0.03021068,-0.71839446,0.54351074,0.6905408,38.141518,0.4186858,17.46702,0.784945,4.5380716,4.133563,-6.90881,-3.2509954,-11.157378,23.76938,-0.010104664,-0.000298477,0.012700892,2.2747953,1.4625229,0.264375,0.18983442,0.42666668,0.7290146,-28.212593,0.100000001,8,0,0,0
22,./voice\tonohiro\condition1\c15.wav,0 days,0 days 00:00:13,29.439884,0.13095237,27.10823,29.141972,31.700893,4.592663,197.12213,234.61826,65.66851,47.00525,0.4310481,1.0446267,0.037992068,0.2522982,0.855385,0.81739295,11.257257,6.866726,7.389072,4.5694356,0.31896508,1.2255732,23.278067,0.92776096,15.138206,0.9631502,8.737513,1.7454324,3.2650464,4.976636,0.026914546,1.9302093,1.3365136,0.9513919,6.38915,0.75976646,6.9571643,1.8936623,38.137264,0.47539148,574.4149,0.31747726,1334.0035,0.20673142,-101.82713,-0.90140235,1626.042,0.18233904,1060.958,0.33633557,-108.07129,-0.7671668,2776.5022,0.10255297,1003.83936,0.3998235,-113.63177,-0.6858669,-25.119404,-0.4356229,37.418003,0.34115702,0.056207463,0.83897203,-0.02836128,-0.61022264,0.5690807,0.66198224,39.272884,0.38354674,20.899597,0.7060611,12.535362,1.4867347,1.5452098,12.821986,-10.375762,22.216236,-0.008781665,-0.002429711,0.020668736,2.7713625,1.3921114,0.38444442,0.4092435,0.37466666,0.7687553,-25.524813,0.200000003,8,0,0,0
22,./voice\tonohiro\condition1\c16.wav,0 days,0 days 00:00:11,31.504526,0.22205825,28.5149,30.631811,33.455486,4.940586,141.53766,76.822395,500.47244,1212.6042,0.49159998,1.1299865,0.037873734,0.16822231,0.9851774,0.94730365,11.103296,5.785468,8.49858,6.933536,0.33547693,1.2937617,21.151793,1.0319829,11.280749,1.2095516,3.9315977,3.153918,0.7460301,20.750353,0.027842727,2.0565689,1.2713245,0.91457796,6.47841,0.7615154,5.4141474,2.5235863,31.571417,0.43758813,581.00165,0.30795345,1331.7281,0.18319325,-105.56222,-0.89298373,1560.6401,0.16941747,1031.745,0.31435588,-107.85992,-0.81268907,2708.8586,0.09640602,821.78644,0.39959154,-113.06839,-0.7255068,-19.37027,-0.597063,33.322605,0.31948373,0.07043654,0.63156575,-0.024483934,-0.7599433,0.62154084,0.6882241,37.53005,0.44245932,12.56297,1.3285502,5.03392,3.1672478,-2.5165522,-7.3290443,-10.602497,22.50949,-0.007415562,-0.003514303,0.018410105,2.2747953,1.3711152,0.37133333,0.41414756,0.38692304,0.76750714,-25.84341,0.100000001,6,0,0,0
22,./voice\tonohiro\condition1\c17.wav,0 days,0 days 00:00:13,29.695572,0.13187684,27.431198,29.62717,31.983755,4.552557,288.8709,344.4623,64.26873,86.0773,0.34964305,1.340116,0.03835586,0.07015809,0.7517692,0.7134133,9.828718,7.922234,6.634094,4.8925896,0.24511369,1.7210584,16.2699,1.1890776,14.020333,0.9756581,5.3754454,2.6309009,3.065196,3.7601998,0.03333681,1.5631213,1.5370976,0.9188522,5.555182,0.97638756,7.1050873,2.8909488,31.662838,0.4577953,597.8834,0.2837845,1332.0559,0.21895035,-127.23108,-0.7031624,1628.025,0.17874776,980.24615,0.3913447,-130.83041,-0.63321006,2732.9094,0.0967254,874.15314,0.45586982,-133.82051,-0.5918389,-22.216839,-0.45419225,33.441265,0.3512431,0.059580244,0.68707967,-0.029360658,-0.5360696,0.58523417,0.8453111,34.11609,0.47427073,21.435625,0.69303674,10.461925,1.7957364,1.2863288,11.026595,-9.502545,21.318695,-0.009592107,-0.002618056,0.014862401,1.6166282,1.2364761,0.31812498,0.25928313,0.468125,0.51928097,-27.099827,-0.100000001,8,0,0,0
22,./voice\tonohiro\condition1\c18.wav,0 days,0 days 00:00:14,31.09995,0.19984011,28.04208,29.822557,32.695164,4.653084,457.60562,941.77484,107.71452,106.79646,0.5208212,0.9759029,0.039145723,0.40869305,0.9723034,0.9331577,12.298238,8.060147,7.804044,5.47253,0.39979294,1.2164927,23.530504,0.926887,12.945284,1.2259355,8.377948,1.8002212,1.5758493,8.37856,0.032610886,1.829415,1.3976042,0.9737925,5.794296,0.8556958,4.6925273,1.8216652,33.756805,0.49401692,606.3007,0.30095187,1285.1382,0.24146631,-94.46727,-0.9552785,1651.314,0.19036861,994.78217,0.35585278,-99.0388,-0.83594215,2755.3848,0.1041901,912.2739,0.40350628,-103.22683,-0.7648537,-20.993603,-0.64688295,32.48677,0.44922483,0.063260585,0.59471065,-0.027690908,-0.6600816,0.63850707,0.76371455,36.099476,0.52338135,16.6703,1.0250463,11.673233,1.4515378,-0.90667915,-16.628704,-9.080728,22.074776,-0.00545698,-0.002273065,0.05820956,2.8591852,2.0100503,0.285,0.24234714,0.22291666,0.31378704,-25.180405,0.899999976,6,0,0,0
22,./voice\tonohiro\condition1\c19.wav,0 days,0 days 00:00:12,30.858854,0.19644888,27.920177,29.909693,32.96957,5.0493927,349.11035,260.00256,97.46803,86.08382,0.4053576,1.1847636,0.038657986,0.10150113,0.8376229,0.7989649,12.630239,7.971091,7.241011,5.4472656,0.31709945,1.4839054,19.02555,1.0582759,14.137457,0.92611766,4.8553996,2.590205,0.2899094,50.75862,0.03181061,1.7647533,1.4049482,0.91496044,5.748123,0.9021449,4.604643,1.8928248,33.237514,0.4811514,596.1532,0.29188758,1313.9054,0.23602377,-120.01432,-0.7569162,1624.8982,0.18887672,1027.7012,0.36164838,-121.396034,-0.6893197,2737.155,0.10338458,933.968,0.4641511,-125.224304,-0.6326275,-21.674921,-0.56515247,33.361996,0.40944836,0.06260567,0.6897332,-0.029505406,-0.66452587,0.65099555,0.7762406,34.313652,0.55552775,19.924883,0.734647,7.79354,2.1013908,-3.365401,-5.687557,-10.28664,21.449196,-0.0049292,-0.003903337,0.032116946,2.5020852,1.927913,0.22869566,0.1639805,0.32263157,0.68493444,-26.650848,0.100000001,6,0,0,0
22,./voice\tonohiro\condition1\c20_00.wav,0 days,0 days 00:00:11,31.722612,0.15923075,27.822245,31.514725,33.55914,5.7368946,412.56418,482.116,122.84014,140.09766,0.41492367,1.20964,0.037552346,0.09884274,0.96241784,0.9248655,11.746799,7.576302,6.6636925,4.565504,0.26228774,1.5224512,18.79157,1.16017,9.726697,1.2779622,3.3742793,4.329737,0.3044382,57.114273,0.03388111,2.0222602,1.1129748,0.93664443,6.4857726,0.8140118,3.66789,2.9890223,30.370024,0.5131468,601.15784,0.31155849,1301.8584,0.19901384,-120.38402,-0.7704378,1582.9161,0.18031749,956.2146,0.4003838,-122.810425,-0.70955783,2741.2107,0.09678072,837.7572,0.5153523,-127.54246,-0.6382824,-17.979301,-0.60816574,31.552092,0.35261998,0.0706911,0.6306711,-0.026863491,-0.68420917,0.5709638,0.75539136,37.975155,0.4627353,12.283833,1.2587011,4.3095746,4.747215,-5.1891356,-4.4558225,-9.831698,22.088318,-0.006322472,-0.00057758,0.017839355,2.365787,1.3723696,0.30533332,0.20966214,0.375,0.7204599,-27.480112,0.100000001,6,0,0,0
22,./voice\tonohiro\condition1\c20_01.wav,0 days,0 days 00:00:11,32.942215,0.24669279,27.086794,31.255222,41.78574,14.698946,379.23715,488.73685,112.2567,113.635895,0.22567356,1.586917,0.037009474,0.03932358,0.39904046,0.36203098,7.7501693,6.175261,6.81678,4.744552,0.16886985,2.2109149,11.565896,1.4477314,9.418162,1.4046068,6.9662623,1.6330914,3.3905969,2.4500663,0.05770904,2.327014,1.7019793,0.8458474,4.082698,1.3969167,6.46237,1.564637,26.74918,0.81740075,552.2858,0.34167486,1198.6395,0.29548126,-156.02122,-0.50360084,1602.5472,0.16842625,1045.4863,0.37572056,-150.09506,-0.5214838,2643.0547,0.092096984,952.5205,0.33726457,-151.88008,-0.4963152,-16.652811,-0.9029324,28.492672,0.52901065,0.056170974,0.7911623,-0.018025706,-1.184633,0.5560855,0.9390875,29.687534,0.6816639,10.504185,2.0356152,13.154307,1.2723299,2.9535527,4.470088,-11.277729,22.994808,-0.008726379,-0.001092318,0.012972803,1.8198363,1.2808784,0.21642856,0.21015665,0.635,1.0642642,-30.858484,-0.100000001,6,0,0,0
22,./voice\tonohiro\condition1\c21.wav,0 days,0 days 00:00:12,30.907236,0.18132979,27.682625,29.336456,33.125988,5.443363,288.21213,237.19838,86.11923,67.60074,0.37011006,1.2668449,0.040689074,0.09610549,0.7110333,0.67034423,8.643522,6.148108,6.7588515,5.2465305,0.2580351,1.5780675,18.297812,1.0703715,11.986031,1.2761154,3.894853,3.7032769,1.0678724,13.510457,0.029530592,1.814833,1.3152747,0.8977108,6.095963,0.854404,5.615076,1.5014614,33.050926,0.5774498,574.9455,0.30170882,1295.6716,0.27356723,-129.68208,-0.68642056,1595.9978,0.17619105,1043.0854,0.30703917,-130.57072,-0.63917696,2744.6467,0.091211475,908.9544,0.4811518,-134.40274,-0.5851229,-20.591124,-0.67658323,33.817898,0.42093346,0.057721917,0.81319046,-0.023486294,-0.81754655,0.6126661,0.72367615,35.414425,0.52625126,16.776035,1.1404737,9.785507,1.8306416,-1.0736109,-17.944656,-8.803918,20.320354,0.001459806,-0.003970365,0.01695408,1.8348625,1.1744967,0.34,0.22312713,0.49142855,0.79111904,-27.136063,-0.300000012,6,0,0,0
22,./voice\tonohiro\condition1\c22.wav,0 days,0 days 00:00:13,30.686268,0.2541426,26.45131,29.096428,33.03424,6.5829315,341.32434,470.02866,101.603,77.18471,0.66570026,0.89951146,0.082932174,0.5350845,1.1296765,1.0467443,12.350077,8.381089,9.792409,6.6689606,0.49915928,1.1570088,23.545923,0.97449994,13.991496,1.1062965,3.8102324,4.5264125,-1.0752127,-14.949193,0.043817744,1.8563904,1.4798127,0.8146164,4.8119035,1.0968242,5.262548,1.9925877,30.00272,0.5929828,571.1788,0.32433918,1273.6841,0.23670128,-77.30896,-1.1399941,1590.539,0.19505054,1034.9684,0.3095939,-82.52467,-0.97241485,2668.2566,0.12292288,927.98425,0.40364143,-87.78425,-0.86829877,-17.915619,-0.7932939,30.46525,0.49908575,0.05206145,0.8808224,-0.02679873,-0.8047291,0.6829714,0.8765574,33.17276,0.6132105,15.492705,1.0275091,5.0471735,3.8540726,-2.9095545,-6.060702,-5.3414955,16.271776,0.007388226,-0.005718598,0.11682343,3.3102386,1.9334881,0.3412,0.218766,0.16869566,0.27062413,-24.672825,-0.300000012,6,0,0,0
13,./voice\morry_bk\condition1\c00.wav,0 days,0 days 00:00:13,28.105152,0.40486145,21.645388,24.295221,27.41716,5.7717724,854.35046,1029.624,91.898155,77.6689,0.7055389,1.0295439,0.11245686,0.46479976,1.2987078,1.1862509,15.060216,14.421718,8.89657,5.333933,0.51275367,1.1896158,19.8953,1.2416077,3.834063,4.0166683,17.628138,1.3501773,-2.116655,-8.243424,0.03695703,1.9080735,1.6075867,0.59763455,1.736711,2.7155066,1.163313,10.259933,19.539055,1.0917325,633.31573,0.58476436,1156.9651,0.30466852,-79.97726,-1.1498992,1690.0437,0.23391052,892.6396,0.4065266,-84.427155,-1.0170684,2708.279,0.14453222,900.0285,0.36962444,-85.2097,-1.0046959,-11.53295,-1.6380508,20.995188,0.9066559,0.018129066,2.1225033,-0.026818072,-1.094713,0.7474101,0.83663344,26.673397,1.0292692,6.7205296,2.5727103,24.495672,1.0763056,-4.0651717,-4.971476,-3.955265,13.932405,-0.00619548,0.000755246,0.10091956,2.078522,1.7014695,0.36772728,0.32807887,0.2422222,0.5191505,-26.204971,0.100000001,4,0,0,0
13,./voice\morry_bk\condition1\c01.wav,0 days,0 days 00:00:11,28.0419,0.40928063,21.98348,24.215458,25.73841,3.7549305,629.28955,679.14026,150.87445,109.51335,0.78461903,1.0353925,0.08844204,0.49177524,1.4118197,1.3233776,16.532112,13.015868,12.072058,9.508725,0.62672114,1.1865648,22.057302,1.0167141,6.196463,2.8428352,21.98017,1.2947543,-0.39775464,-52.54941,0.039376557,2.006004,1.5193042,0.5979864,2.0115185,2.2714372,4.707831,2.1912127,21.439789,1.0552303,572.11646,0.5142829,1135.6526,0.22073781,-74.1786,-1.1844499,1676.3273,0.2277044,888.10504,0.43521506,-78.31738,-1.026866,2711.6292,0.14396113,910.48956,0.5069221,-77.364914,-1.0495965,-12.278661,-1.3782952,20.668476,0.9044931,0.009948745,3.614431,-0.027163425,-0.86666554,0.8569299,0.8917271,27.03623,0.89979017,9.3279085,2.0068116,29.906181,0.9960923,-2.4414237,-9.3544,-5.8157053,16.636122,-0.009171788,-0.000705052,0.12074738,2.365787,1.5539306,0.43764704,0.46262076,0.20933332,0.23850833,-24.428528,-0.100000001,4,0,0,0
