F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,activation
30.46483,0.3301943,22.671173,24.359795,39.809685,17.138512,169.12361,132.36385,242.57059,173.58461,0.1858723,1.7140566,0.05150475,0.05680983,0.17531292,0.123808175,7.722805,4.937199,8.508045,6.1851306,0.0960598,2.8590603,12.670128,0.55401975,9.162389,1.019556,-2.7537718,-3.2102115,-6.8797336,-1.0748245,0.094242394,0.83820087,2.403161,0.43533158,-2.1970754,-1.0611094,-7.7008996,-1.2319515,9.004668,1.495896,649.55383,0.47006196,1050.8694,0.26212946,-182.18948,-0.32041204,1721.9021,0.22439797,799.7432,0.31972978,-180.50475,-0.32728237,2763.9688,0.12997438,661.64795,0.46440917,-180.77777,-0.32182434,-8.272567,-1.1943872,17.115398,0.6480036,0.08325291,0.4804033,-0.014199266,-1.6135627,0.6517581,0.8061203,12.317058,1.0031108,-2.765042,-6.761146,-6.599457,-2.86332,-18.672424,-0.59369665,-10.259847,19.499853,0.022734016,-0.011449036,0.034435283,0.81892633,0.9140768,0.099999994,0.070710674,0.97199994,1.4399638,-38.025898,0
28.38687,0.45515174,19.807543,21.753372,44.750168,24.942625,327.46527,330.77832,302.76938,357.9185,0.6946264,1.1138949,0.05128239,0.23405991,1.3923266,1.3410442,18.917881,10.523358,11.939306,8.401636,0.48604208,1.3297458,9.734306,1.5583416,2.2494104,6.6385627,0.121127225,149.5695,-0.32806793,-32.63933,0.051496018,1.024664,1.7851921,0.7079698,-0.756206,-6.2326965,0.004842654,2796.8113,21.430283,0.774081,614.5943,0.508406,1129.106,0.23224837,-137.56622,-0.67367244,1706.7769,0.22521757,929.07904,0.49501675,-136.2059,-0.65044075,2703.1375,0.12427763,872.423,0.56011474,-137.27962,-0.6314697,-8.407569,-1.8648024,22.379921,0.5552104,0.05550187,0.57763416,-0.009292809,-2.687039,1.0174178,0.65836006,17.72392,1.138374,7.406848,2.9372225,7.5707197,3.452138,-1.7508445,-7.2342114,-4.034657,14.789928,0.018992232,-0.000596099,0.22142442,2.2747953,2.010969,0.1590909,0.16811547,0.33190474,0.44393924,-26.202374,1
27.30463,0.30795515,18.030762,29.875809,32.884174,14.853413,223.28151,143.38412,218.69812,223.81288,0.122468874,0.7070027,0.063024126,0.091696896,0.1675096,0.104485475,2.404135,1.9945632,2.3125732,3.235209,0.03909407,1.8129268,8.939996,1.5442415,12.99218,0.8482234,-1.0102566,-13.030255,2.2257488,3.6350956,0.07155719,1.4489748,2.1375782,0.72563577,2.3571787,3.01197,0.024993815,1072.9705,27.52174,1.0208552,626.07996,0.3218064,1314.8433,0.16105825,-168.49998,-0.4054582,1669.8959,0.1606697,1041.2704,0.29835695,-168.11725,-0.3853693,2806.9617,0.10203585,831.0218,0.4572363,-169.66669,-0.36404383,-20.614923,-0.50650907,33.5201,0.32338715,0.035442825,0.8149387,-0.022763392,-0.7188697,0.09518431,0.71378464,28.03172,0.44040442,21.558422,0.6101236,4.954301,2.9909701,2.796702,3.3735116,-6.239356,14.774946,0.017851494,-0.004828799,0.02600553,2.456779,1.8298262,0.0905,0.09107552,0.4542105,0.4931565,-47.346096,1
24.883808,0.2539186,19.047726,26.238544,27.827236,8.7795105,206.72653,296.7018,456.64124,643.9286,0.14253335,0.97120726,0.050165854,0.06697149,0.23389381,0.18372795,4.1104746,2.8881621,3.6182263,2.800837,0.06767595,1.8632715,12.630344,1.1889601,11.254507,0.8655874,0.46963242,23.562216,1.8203171,6.33467,0.07820565,1.5222284,1.6869932,0.6220077,1.0922217,4.9499006,0.8098975,31.912199,31.51255,0.9106776,630.07697,0.26953718,1327.4667,0.16412173,-147.87505,-0.5845205,1637.274,0.14890966,926.73285,0.37305853,-149.64323,-0.5448435,2792.6423,0.1085456,925.1061,0.4514272,-153.10728,-0.4944161,-17.785852,-0.48533294,32.75092,0.3379734,0.054996025,0.5527322,-0.027656136,-0.6040033,0.18228108,0.9604731,32.109596,0.41045564,17.509018,0.7437025,-3.6966033,-3.9881237,2.0916986,7.62148,-6.9743776,17.337917,0.010830774,-0.001818627,0.022894828,2.5020852,1.8440906,0.13863635,0.12399763,0.38363636,0.531281,-43.30998,0
32.465626,0.47307655,20.135952,23.07992,49.640526,29.504574,492.0609,375.05377,317.27554,620.9204,0.794657,0.96850955,0.07435247,0.48911476,1.529211,1.4548585,19.99183,12.414358,11.9094715,8.836121,0.6598473,1.1376082,15.098374,1.2059298,0.21738607,83.42064,1.2707809,15.784137,2.1149619,7.117439,0.07774891,1.6176153,1.8678073,0.63958967,-0.2601932,-15.640172,2.3533106,6.9148436,17.47039,1.1161602,612.33105,0.41341832,1064.8591,0.3012948,-105.851906,-0.9189275,1649.4878,0.18722884,987.417,0.3746515,-95.36599,-0.98381054,2683.6572,0.13355486,923.43976,0.48275796,-97.14857,-0.9260278,-4.239275,-3.8981805,20.51263,0.6939677,0.059678294,0.6185819,-0.006980651,-3.2705305,0.98887193,0.7781376,17.875597,1.1825362,1.0571755,20.95217,6.512281,3.6230252,3.1019473,5.5154896,-5.362212,17.449396,0.015692426,-0.005959948,0.26237214,3.7306643,3.4007351,0.15162161,0.14056858,0.138125,0.19040151,-24.136852,1
24.805414,0.36910582,16.995731,23.472944,30.773758,13.778027,326.38953,302.4921,341.1636,540.34436,0.19222187,0.6745216,0.06018041,0.17282917,0.29329085,0.23311044,4.1856256,3.373281,2.8383288,1.5534275,0.0981785,1.1838331,13.918402,1.3674189,13.020557,1.0046974,-2.7382958,-5.963248,1.0845547,10.880038,0.13621037,1.1441036,2.2390816,0.6104973,-1.3899406,-3.0502868,-8.192596,-4.6207275,19.02149,2.149752,599.56793,0.35214472,1344.8411,0.24215914,-128.74171,-0.70858335,1577.062,0.18209803,1031.2147,0.3175423,-129.43616,-0.6685971,2736.3381,0.113468535,828.3695,0.4017216,-133.34962,-0.6083439,-15.997567,-0.6581956,31.004158,0.36742744,0.05007707,0.6890308,-0.020317683,-0.9044258,0.17294902,0.746529,28.80905,0.52346915,15.3320265,0.80841887,-3.780513,-5.419533,-3.3263166,-4.031194,-4.68175,13.717674,0.01789232,-0.002916869,0.04801741,4.0946317,2.930403,0.1240625,0.08968205,0.19806452,0.35653728,-42.374485,0
30.927095,0.43865713,22.13592,24.549896,44.630554,22.494635,590.59515,1065.0764,484.29877,841.0634,0.7640873,0.9260919,0.07578051,0.5357502,1.4883163,1.4125358,17.783258,9.695872,11.470044,6.3918104,0.5463785,1.0526384,12.210083,1.7806544,4.395961,3.8767126,3.172447,7.040072,-0.0890886,-144.74399,0.07485575,1.5167897,1.953074,0.6523234,-0.061677292,-70.58535,1.002389,12.739076,18.4404,0.94007087,582.471,0.5146625,1088.8557,0.32573956,-86.71546,-1.0974988,1651.064,0.21162236,865.24536,0.40184218,-82.34122,-1.0784613,2681.2131,0.12548038,924.68976,0.41610265,-84.721176,-1.0091542,-6.056489,-2.5074904,20.233393,0.72568965,0.04365754,0.8386486,-0.010772877,-1.8573514,0.7474405,0.76891804,16.497581,1.4092381,5.4492607,3.6110477,6.6726456,3.7761164,-0.03805156,-355.24155,-3.188401,14.477851,0.00419874,-0.005010778,0.21662667,3.586322,3.0150754,0.19944444,0.17220698,0.13482758,0.19439775,-25.548227,0
39.04317,0.30750957,25.575787,39.14867,50.890083,25.314297,208.27568,101.12685,86.34969,24.27053,0.185143,1.6070151,0.030372504,0.044554498,0.22977504,0.19940254,8.198038,6.7141724,5.888522,5.205895,0.09103329,2.33101,6.605509,1.8247454,0.33653852,50.299664,2.3651855,6.672351,1.58456,8.165778,0.09197432,1.0294168,2.1825545,0.60856795,-1.2317708,-4.2354703,-1.755756,-7.685097,12.06224,1.2433343,687.6003,0.4369551,1131.708,0.29528806,-172.88634,-0.40924472,1711.0374,0.17790557,943.7382,0.31210873,-164.56685,-0.46237677,2726.0376,0.13545099,880.59924,0.31157285,-165.14035,-0.4464996,-2.7634995,-5.270312,19.263615,0.68154234,0.053710893,0.7488836,-0.006468448,-4.4798107,0.39442173,0.8239808,19.663313,1.0077828,-20.898067,-1.2499924,-2.447168,-12.167306,-9.032678,-2.3533561,-5.809552,16.45189,0.006849124,0.001076585,0.022049062,1.2738854,0.9140768,0.192,0.24681169,0.876,1.0595866,-39.50545,1
34.340645,0.4176664,21.91315,28.671185,51.91764,30.00449,665.72504,992.3798,333.05978,529.58844,0.31177297,1.8359354,0.031887423,0.04370716,0.44162172,0.4097343,10.981262,9.057948,11.407027,10.651999,0.19416605,2.2696922,5.8696184,2.3679147,2.3822808,5.561683,3.9277675,4.6075115,-1.378139,-9.84833,0.09679012,1.2998636,2.0833623,0.5971859,-1.5874888,-2.9808266,2.596742,8.103166,12.491251,1.6128992,620.97614,0.43454543,1020.30865,0.34454164,-163.36768,-0.4632074,1665.3129,0.18229583,807.00726,0.5244005,-155.0475,-0.5083972,2710.5632,0.13778828,842.01825,0.5400559,-154.59111,-0.5089394,-4.905745,-3.0485203,15.066762,0.9981544,0.049388546,0.76099396,-0.018844651,-1.3321857,0.65255153,1.0066081,15.502524,1.3864747,-2.4724326,-7.9067454,13.450756,2.0830145,-11.429928,-1.8255866,-4.997622,15.64705,0.006265447,-0.000669912,0.049637992,1.5846539,2.0100503,0.110833324,0.08821927,0.3981818,0.6176616,-31.132307,1
25.009674,0.4333458,16.554695,23.457504,29.661148,13.106453,345.51068,283.59262,200.44957,91.42585,0.12043084,0.90333873,0.051200807,0.07073971,0.17276871,0.121567905,2.7609823,2.168219,2.791108,2.6078844,0.05502839,2.1296637,10.822141,1.340505,12.457131,0.88676655,2.1046278,5.0817766,1.6992327,5.2269697,0.13085778,1.3305324,2.1808555,0.6558417,-1.6665136,-2.8260567,-3.583898,-8.39857,23.799551,1.4413923,577.20746,0.2882019,1360.6411,0.1906262,-160.9201,-0.46768507,1564.9811,0.12812607,1068.672,0.3992371,-161.37056,-0.44226006,2656.203,0.0934497,961.65515,0.47439966,-162.85558,-0.4168387,-15.017784,-0.72543037,27.466185,0.4854004,0.049325764,0.5583141,-0.023101095,-0.7272315,0.17203312,0.97176725,27.411114,0.6062489,14.988253,0.94797516,-1.1895238,-12.079249,-1.0806556,-10.598257,-7.582597,16.676388,0.008476595,-0.004530536,0.020586642,2.911738,2.1937845,0.09333333,0.10302373,0.3690909,0.50588274,-45.656364,1
