./voice\tsumugi\condition2\c00_00.wav,0 days,0 days 00:00:11,27.97284,0.29641998,19.141811,31.758274,33.557743,14.415932,343.6007,268.47003,208.29205,196.01721,0.17527157,1.4430046,0.0433083,0.05156368,0.31369248,0.2703842,7.6122575,7.53019,5.79976,4.6219406,0.09496362,2.19532,10.515153,1.0636083,12.057531,0.8180521,0.94747305,11.411876,2.2238557,3.7911615,0.10751062,1.4741715,1.8271787,0.79264295,2.27241,2.9867067,7.274724,2.0787218,21.821638,0.64211005,690.3979,0.27938926,1316.0642,0.24802825,-167.00464,-0.41054273,1653.2516,0.16203555,999.2479,0.35641816,-167.28499,-0.3988492,2772.3887,0.1014041,826.0558,0.5917135,-167.94531,-0.38490754,-16.639069,-0.6970205,27.421137,0.4130708,0.025639784,1.1904486,-0.015768183,-0.9315209,0.37009984,0.83549035,24.242786,0.5183813,16.025715,0.99260145,0.06303843,272.43646,3.9776027,2.8096073,-10.169021,20.005672,-0.006254619,-0.008187748,0.02812198,1.2738854,1.4625229,0.125,0.12399597,0.66076916,1.0270231,-37.115013,0.5,0,1
./voice\tsumugi\condition2\c00_01.wav,0 days,0 days 00:00:11,30.883734,0.23446554,29.389866,31.508709,34.4548,5.064934,273.06186,121.04541,119.561844,120.42488,0.13457859,1.3666923,0.046726383,0.052574426,0.13202673,0.08530035,4.970002,4.45643,4.8172026,3.604278,0.057489753,2.6564379,8.10054,1.4488136,10.642522,0.8764422,2.807338,3.2054121,1.3723084,7.2169867,0.053582203,1.6363515,1.5993092,0.9230596,5.1741624,1.1778117,7.204471,2.9575021,20.564371,0.9881951,651.3324,0.29041323,1293.8506,0.1936102,-179.65897,-0.3190707,1702.0914,0.14468174,912.84595,0.42232618,-177.68628,-0.3223207,2767.66,0.10120618,865.7233,0.47891593,-178.33882,-0.3121303,-19.278519,-0.6182618,29.881891,0.4464126,0.02023925,1.4760519,-0.022216402,-0.6470329,0.30457664,0.8043289,27.397783,0.5709077,17.402287,0.7962202,10.283513,1.3192472,8.5638275,1.1963344,-7.974723,17.495228,-0.002697882,-0.006847272,0.017844677,1.1828935,0.73126143,0.1775,0.13320567,1.0388888,1.7581899,-38.509808,-0.5,0,1
./voice\tsumugi\condition2\c00_02.wav,0 days,0 days 00:00:11,31.10551,0.14631386,29.9654,32.916714,33.64064,3.6752396,101.8125,47.336082,49.325497,36.872776,0.13248771,1.9181544,0.0446714,0.050800845,0.06492322,0.020251818,5.3330026,5.6225195,3.5315356,3.4167275,0.047578372,3.1498458,7.8712935,0.69738555,11.080256,0.55708134,3.287179,2.4822326,0.90461594,7.636571,0.10455981,1.7549155,1.0718759,0.6079103,7.2249804,0.48471788,7.004224,0.90682846,14.770236,0.8392513,765.4521,0.19048192,1181.4612,0.15505193,-189.15146,-0.23484571,1844.69,0.094150394,601.6408,0.52972054,-189.35695,-0.22757559,2825.9124,0.061283264,645.77515,0.3470196,-189.31194,-0.22807796,-17.045563,-0.41330522,24.326012,0.2995147,0.030941376,0.6754094,-0.0326166,-0.39586163,0.51284313,0.52533734,21.369942,0.3853353,18.802706,0.7422118,19.32413,0.5780603,8.927366,1.3172212,-9.805608,19.806982,-0.002256597,-0.007038754,0.01424815,0.36396724,0.18281536,0.355,0.035,3.3933334,3.148146,-36.76159,-0.100000001,0,1
./voice\tsumugi\condition2\c00_03.wav,0 days,0 days 00:00:11,27.80235,0.28144073,18.584064,31.631092,33.443184,14.859119,325.76703,293.27405,129.43419,124.23175,0.21828745,1.6367466,0.055320695,0.075433485,0.29960242,0.24428172,6.2462864,5.368459,4.9935513,4.1745358,0.12576203,2.837438,9.459441,1.4403006,13.154235,0.88474023,-1.543813,-6.7609444,-2.7115285,-4.079194,0.092676826,1.4428942,1.5627981,0.72645074,1.7750254,3.3921175,0.5159584,49.493202,19.249884,1.3284205,670.3984,0.31737924,1269.9756,0.19874406,-173.21194,-0.3726153,1643.7031,0.13805644,987.8598,0.34385514,-172.50266,-0.36610857,2760.1733,0.104874104,827.64105,0.46307847,-173.6961,-0.34775597,-14.72572,-0.67198384,27.071201,0.4504701,0.046077497,0.8233974,-0.021999681,-0.57534385,0.5976218,1.15453,25.81498,0.59700304,11.625326,1.2340269,-2.783747,-5.56929,5.4444346,2.309989,-7.151841,14.327113,0.01624701,-0.01236465,0.034625612,0.9099181,1.0968922,0.1375,0.13577709,0.69538456,0.9335756,-33.710648,0.100000001,0,1
./voice\tsumugi\condition2\c01.wav,0 days,0 days 00:00:12,31.897688,0.22439353,29.594023,32.60162,33.782295,4.1882725,474.67023,441.32382,64.160034,80.07711,0.32602996,1.192044,0.05080091,0.096071474,0.6746855,0.62388456,9.103442,7.736245,8.498925,8.730996,0.18321739,1.7888985,11.831221,1.2060312,10.893874,1.0239301,1.0002997,12.84026,-0.5427405,-20.351006,0.06395317,1.7108951,1.3896953,0.9227855,4.31352,1.5213846,5.9357505,1.8145667,20.117258,0.7248593,666.3484,0.3492101,1219.5002,0.22253628,-146.69633,-0.55608064,1690.252,0.17621039,890.53925,0.3836963,-145.412,-0.54195225,2734.9097,0.10618796,817.26483,0.41921073,-147.02998,-0.52009374,-15.548404,-0.7166624,24.84969,0.48468888,0.043407366,0.610901,-0.026102616,-0.73022574,0.4738239,0.8770012,24.18954,0.6540601,12.897561,1.2327644,4.7977457,3.7661898,0.8302364,18.761633,-7.656383,16.322704,0.008320554,-0.009529783,0.048942827,2.1684737,1.7587941,0.17142856,0.16368628,0.41578948,0.6102141,-31.254545,0.200000003,0,1
./voice\tsumugi\condition2\c02.wav,0 days,0 days 00:00:12,30.550848,0.2387966,24.216805,32.012955,34.60243,10.385624,595.61957,865.8411,156.44792,126.24271,0.44547886,1.0488338,0.059751414,0.15954608,0.86166894,0.80191755,11.405419,5.7884264,10.107983,6.062899,0.30507666,1.4055912,13.418893,1.0595669,11.42087,1.0502009,3.2881074,4.0825276,2.8220632,4.1078997,0.060233578,1.8920814,1.3755752,0.9645414,4.907913,1.269618,4.9133873,4.7103543,18.621458,1.3588835,630.045,0.3432747,1273.6494,0.2088114,-132.2311,-0.6628953,1661.5426,0.16228563,895.1435,0.38865533,-132.70947,-0.6196621,2726.9272,0.104280986,805.11487,0.573422,-134.14615,-0.59712577,-17.448618,-0.6341337,27.082191,0.4327615,0.03812282,0.7366427,-0.023688834,-0.63050354,0.66459996,0.6787766,25.091093,0.56087345,15.659343,0.8771277,6.57369,2.7890396,5.9343343,2.3914313,-6.3985605,14.1964445,0.00617436,-0.009857176,0.07480942,3.1693077,2.0100503,0.18625,0.1784613,0.31681818,0.65146255,-27.69869,-0.5,0,1
./voice\tsumugi\condition2\c03.wav,0 days,0 days 00:00:12,32.755314,0.2232065,30.658222,32.40337,35.732567,5.0743446,450.8422,589.77155,193.47308,176.17416,0.54544336,1.173395,0.06209574,0.19630946,1.0178249,0.9557291,13.868497,8.16831,11.936801,7.6616507,0.360241,1.5428696,10.432947,1.282398,7.1918864,1.930288,3.0309312,4.1474166,-0.11602461,-100.52672,0.078505956,2.097992,1.3906935,0.86197364,3.808944,1.6285737,6.1372943,2.7238562,17.620903,1.0508438,600.4129,0.34307086,1230.6383,0.21726665,-146.90173,-0.5624548,1618.1036,0.15486312,902.42786,0.34509975,-142.22678,-0.5691342,2663.1646,0.084693044,843.6574,0.5574335,-143.52934,-0.5476621,-12.377515,-0.8786937,21.433697,0.54007703,0.037918437,0.7811908,-0.023484677,-0.72608376,0.8277714,0.7862935,22.20411,0.6044225,8.38882,1.9738929,4.0188637,4.2126827,1.57181,8.410184,-4.9198565,12.39059,0.004684557,-0.009689436,0.12664221,2.9190993,2.1830394,0.14076923,0.14509739,0.30879998,0.45892325,-26.831665,0.600000024,0,1
./voice\tsumugi\condition2\c04_00.wav,0 days,0 days 00:00:11,31.268768,0.28293157,25.401367,32.246685,34.928875,9.527508,487.925,543.7271,143.26196,100.71781,0.4881827,1.2057921,0.06025324,0.13758983,0.94166386,0.8814106,14.212083,9.178939,11.320821,6.8209248,0.37649292,1.5437082,13.138979,0.982169,8.907431,1.4092678,4.0652757,3.298718,2.238947,5.3120666,0.07195248,1.4914821,1.561097,0.8062195,3.235227,1.826647,3.1011572,7.075772,15.301773,1.6198887,660.175,0.40692714,1282.6835,0.25928718,-137.68495,-0.62045723,1656.7501,0.1961957,1013.4635,0.37267655,-134.86559,-0.61550283,2741.3042,0.11207678,831.0035,0.5105155,-136.67052,-0.58924836,-14.023943,-0.8660205,24.487486,0.46652567,0.030430682,0.8260114,-0.018560648,-0.97328115,0.8524815,0.77696997,24.16981,0.5320059,9.631646,1.8251654,6.690931,2.5062013,3.7986746,4.152,-7.083289,16.085865,-0.002002363,-0.008167611,0.093568996,2.5477707,1.736746,0.2068421,0.13973856,0.36555555,0.473641,-26.445202,-0.100000001,0,1
./voice\tsumugi\condition2\c04_01.wav,0 days,0 days 00:00:11,30.936546,0.25133693,23.279846,33.378723,36.684734,13.404888,416.93393,260.9026,116.65864,66.35784,0.2643623,1.5057333,0.062343307,0.07530843,0.35781413,0.29547083,10.91473,7.9372473,9.931118,6.848065,0.16973376,2.3860881,7.60629,1.3690027,10.202409,0.868489,3.4075823,2.8582525,1.3807535,6.7501216,0.09481472,1.3198377,1.9694409,0.8953562,2.1295466,3.0000575,3.2193763,5.681849,12.26455,1.3510016,611.2511,0.3721114,1193.2915,0.20086385,-172.0839,-0.37986356,1621.7052,0.15435588,857.5085,0.43431637,-170.17575,-0.38060877,2660.875,0.11026458,744.44617,0.59431845,-170.15771,-0.3779193,-12.969325,-0.8065573,22.772455,0.47386417,0.0381709,0.8452529,-0.018734444,-0.8756568,0.7572758,0.8778276,20.261293,0.6505035,9.611972,1.5754924,4.9346905,3.3284655,3.2236586,3.952812,-6.367392,13.945308,0.001648202,-0.007259132,0.04759323,2.0018198,1.3711152,0.118,0.08526038,0.555,1.0217631,-30.070717,-0.600000024,0,1
./voice\tsumugi\condition2\c04_02.wav,0 days,0 days 00:00:11,28.648823,0.30157414,19.501646,30.139996,34.673607,15.171961,528.2413,599.79346,150.47481,103.65152,0.37243226,1.3411851,0.062141255,0.08305248,0.7932495,0.73110825,15.276739,8.753526,14.746445,11.885895,0.29637027,2.106001,8.084787,1.3603419,9.644231,1.1315666,5.669647,1.9546834,3.9581945,2.2869165,0.05408338,1.7729474,1.5491743,0.89635664,2.5060909,2.852216,6.4861393,4.592079,18.237993,1.1244413,711.6926,0.3443055,1184.7661,0.2820065,-168.64996,-0.39865926,1776.7722,0.15214574,852.5177,0.43043664,-166.74442,-0.3959782,2839.8955,0.11042398,786.0031,0.39212587,-166.89627,-0.3928015,-15.739974,-0.7870959,23.55929,0.5742982,0.029328262,1.1334212,-0.02023352,-0.7178491,1.0555768,0.9395276,19.200119,0.7966886,17.740635,0.8587025,10.093034,1.569734,6.8171973,1.6539327,-5.777204,13.304037,0.001435981,-0.006317917,0.10241605,1.8198363,1.6513762,0.111111104,0.10093391,0.56733334,0.9971791,-27.373661,-0.400000006,0,1
