./voice\glueck\condition4\c00.wav,0 days,0 days 00:00:12,29.244928,0.27318147,19.732338,31.829296,34.84353,15.111191,377.79196,454.00232,190.8899,217.8571,0.41594842,1.0110004,0.04233291,0.29259396,0.777035,0.7347021,8.098071,5.2666025,5.4246106,3.7580173,0.44372132,1.1776978,28.307917,0.68479496,20.15217,0.79998165,10.586371,1.5101745,3.6112788,4.62266,0.07868399,1.6935225,1.7314667,0.7045889,5.263944,1.1102709,6.596968,3.1360414,37.19725,0.57721597,649.436,0.30135724,1291.1178,0.1739395,-91.270065,-0.94714594,1784.8911,0.16854234,1049.3779,0.33670375,-97.93789,-0.788802,2913.8625,0.0979173,990.54266,0.32203135,-103.404076,-0.703891,-28.477581,-0.3997006,43.08999,0.28782883,0.031907517,1.4368756,-0.026851526,-0.80629355,0.6651442,0.79274666,39.867954,0.32487524,24.9778,0.64191145,13.439159,1.3207022,2.9438393,6.354057,-11.116108,22.487751,-0.017203819,-0.0026068517,0.045954805,2.5854878,1.2573345,0.498,0.5318295,0.27733332,0.65300804,-24.057188
./voice\glueck\condition4\c01.wav,0 days,0 days 00:00:12,30.440619,0.25424,21.15855,32.931973,36.91832,15.759769,203.91411,143.80461,96.03959,109.936676,0.57701117,0.8221121,0.12571895,0.4591311,0.9720013,0.84628236,7.470515,5.016278,6.8650117,5.061727,0.5398715,0.9178937,34.511345,0.55333287,21.011032,0.7172395,11.409328,1.7141408,1.8667866,7.343491,0.07255472,1.6166528,1.5382283,0.76944345,5.8413634,1.0698482,6.4553866,3.221292,36.27113,0.61138546,641.56696,0.2898785,1277.2584,0.1823457,-53.25242,-1.3232931,1737.5021,0.16822743,960.9046,0.34867612,-62.400703,-1.0108954,2914.088,0.09664465,922.7352,0.3832206,-71.80677,-0.8182068,-26.48303,-0.4321647,41.789013,0.3224162,0.049466588,0.75250316,-0.02711734,-0.65423506,0.6433352,0.74152434,40.19353,0.37744933,22.218708,0.7023432,12.261191,1.7067693,1.0833956,13.381693,-13.326032,23.545776,-0.0070836493,-0.0026731978,0.030845296,3.1693077,0.75503355,1.0977777,1.0565645,0.2657143,0.21750909,-23.299456
./voice\glueck\condition4\c02.wav,0 days,0 days 00:00:12,26.992407,0.29651123,18.277859,30.620705,32.14787,13.87001,369.55145,513.1157,116.05117,71.68464,0.3241719,0.80633414,0.08736701,0.26295808,0.5258124,0.4384454,5.5417876,3.5482361,3.5370882,2.8072925,0.29674888,0.9600994,30.6992,0.58731765,24.96415,0.65091604,15.433999,1.220361,9.198214,1.8083245,0.07159514,1.501661,1.7166531,0.7315548,3.6561718,1.6396309,1.9752053,10.019902,34.192116,0.65503806,643.2615,0.29385602,1244.2285,0.16983289,-61.940926,-1.1759418,1790.8569,0.1423369,947.4925,0.32879615,-71.748886,-0.921252,2928.1963,0.09763369,917.41675,0.32242408,-78.07113,-0.8063496,-27.867174,-0.42992333,41.641197,0.32789096,0.029756155,1.4260203,-0.023029812,-0.80541074,0.36325133,0.773591,36.499393,0.39060673,27.393682,0.58004534,17.83488,1.0784934,10.649587,1.6636965,-13.100341,24.23197,-0.0008277869,-0.0063980427,0.031898256,3.1693077,1.4249791,0.5511764,0.48028034,0.139375,0.27364367,-29.060032
./voice\glueck\condition4\c03.wav,0 days,0 days 00:00:12,28.632145,0.26897123,19.48299,31.828959,34.688736,15.205746,476.91214,697.91455,79.69147,56.07683,0.42726126,0.75140166,0.0921866,0.36858907,0.7354816,0.64329505,5.7317867,3.7509317,4.814622,3.5633054,0.3400154,0.8287852,34.01792,0.55198354,18.050043,0.9307874,12.002356,1.9132504,4.9375134,3.0373719,0.06451919,1.5410864,1.6756042,0.74082077,4.4879775,1.329128,3.3804126,6.5101905,32.34444,0.77218527,621.4038,0.26806733,1293.9636,0.16799536,-57.676544,-1.3235576,1726.3024,0.15586755,925.348,0.3880965,-67.2786,-1.0364472,2859.755,0.09766504,982.57056,0.3170268,-74.79008,-0.89240694,-23.704613,-0.48631054,38.92424,0.37260866,0.043100603,0.955324,-0.031668425,-0.5908757,0.41585445,0.6107863,41.28259,0.3160539,19.891136,0.8342716,13.805054,1.7884303,4.230047,3.795196,-10.8930025,23.393188,-0.018036013,8.653612e-05,0.0522032,3.4195163,1.0067114,0.775,0.97497433,0.26333332,0.17944358,-28.016714
./voice\glueck\condition4\c04.wav,0 days,0 days 00:00:11,26.9951,0.31142315,19.11392,25.075836,34.705044,15.591124,213.01086,268.559,170.59549,287.0418,0.42847976,0.76091063,0.06704878,0.41228202,0.69469124,0.62764245,7.5207496,5.258867,5.15833,3.7637126,0.42565328,0.9902281,32.49577,0.63221115,19.625763,0.7410304,10.774327,1.9209539,3.3685627,4.415129,0.08063114,1.6042378,1.7740047,0.76136845,2.8591194,2.2839425,4.68078,5.207774,34.82132,0.7410918,654.09735,0.28801832,1254.2214,0.17845,-61.64812,-1.3045439,1749.1962,0.15529561,905.7812,0.33119628,-69.196304,-1.0581899,2883.219,0.09583412,947.4769,0.30506256,-77.962105,-0.8777514,-23.977308,-0.5053389,39.09865,0.37908182,0.05874971,0.688343,-0.024992725,-0.8110973,0.54225415,0.76208,39.801388,0.4206368,21.105583,0.7142614,11.789678,1.9099518,2.684979,5.8415923,-12.489356,24.273113,0.0014914181,-0.0046180673,0.0530764,3.2757053,1.2820513,0.59,0.72690135,0.19833334,0.2422407,-28.08308
./voice\glueck\condition4\c05.wav,0 days,0 days 00:00:11,27.006517,0.32422528,18.609543,31.380585,33.374966,14.765423,264.02747,240.65768,329.06036,851.23865,0.33830038,0.83423495,0.08184833,0.29865554,0.5214244,0.4395761,6.841239,5.3002396,4.1553874,3.5946276,0.32977238,0.97766584,30.867968,0.5530276,21.721308,0.91766787,20.178522,0.95190454,10.678058,1.1193584,0.08840706,1.4892273,1.7006431,0.68669426,3.7208908,1.5826563,5.1205482,4.831988,34.18636,0.73861915,632.26355,0.30595428,1247.7651,0.15793532,-67.52542,-1.1254115,1788.7389,0.12988555,1013.13654,0.39030138,-76.95793,-0.8945543,2882.7708,0.102061726,986.5506,0.3479262,-81.5015,-0.80965555,-28.7061,-0.43688533,41.905067,0.3251034,0.025187833,1.7020237,-0.021066997,-0.8618252,0.39029896,0.76712054,37.98262,0.31997344,25.447989,0.7234726,21.993465,0.89182246,11.9324665,1.0165786,-11.397937,21.57432,-0.011873855,-0.0031317642,0.14753988,2.365787,1.736746,0.4268421,0.4619074,0.16857143,0.1672832,-29.618965
./voice\glueck\condition4\c06.wav,0 days,0 days 00:00:12,29.110325,0.27127373,19.826982,31.974064,34.246586,14.419603,209.7638,104.045296,89.12296,47.44691,0.3144825,0.93775135,0.039539166,0.24935818,0.5307555,0.49121636,5.9011436,5.6316967,4.221247,4.0516024,0.28452674,1.2824252,29.760986,0.6098149,18.375597,0.8555289,16.732983,1.1195147,10.583131,1.4074875,0.05738977,1.443831,1.4892327,0.73332,5.713563,0.91799206,6.631168,3.3756545,32.495068,0.7514288,649.5355,0.31452602,1289.3855,0.18882507,-81.56987,-1.0149359,1778.7068,0.13265648,1004.93243,0.35231358,-90.75207,-0.8236792,2862.5706,0.094235025,950.9133,0.31323367,-95.279785,-0.75566596,-28.414272,-0.42971253,41.673923,0.35827032,0.022620179,1.9398031,-0.023788301,-0.6883404,0.39551353,0.95660967,39.86478,0.27427706,21.586924,0.7813823,20.804424,0.97667235,12.536978,1.3180889,-12.490003,23.904339,-0.012189381,-0.0032718459,0.0485118,2.2518766,1.2573345,0.5333333,0.5504988,0.2776923,0.32439655,-28.477953
./voice\glueck\condition4\c07.wav,0 days,0 days 00:00:13,24.424784,0.3515929,15.657692,21.196419,32.776634,17.118942,246.08968,378.29312,118.62228,172.80608,0.5020837,0.9173974,0.09014218,0.38601747,0.79810315,0.70796096,10.19066,7.1701345,6.76442,6.0661063,0.5997655,0.99130267,35.562626,0.5019646,22.335392,0.6126135,14.091632,1.2954848,7.8442082,1.7391502,0.07879291,1.4154137,1.6995656,0.71403533,2.166076,2.8800364,-1.7615497,-16.904922,34.89388,0.9023306,633.0988,0.28454727,1310.7399,0.19800764,-57.093502,-1.3185601,1732.2924,0.15480776,1018.3356,0.34524173,-68.524124,-0.99195486,2882.5088,0.0945538,990.9911,0.29769874,-75.86515,-0.8499417,-28.723213,-0.3657003,43.17925,0.3067761,0.038795188,1.0515859,-0.028515408,-0.5120832,0.72526985,0.78456944,42.012493,0.30887204,25.225758,0.50346154,15.237254,1.2729747,7.351792,1.954543,-13.231017,24.611265,-0.012181737,-0.0016228769,0.11608901,3.0023096,1.3147719,0.6005882,0.5109446,0.21,0.24286172,-24.116606
./voice\glueck\condition4\c08.wav,0 days,0 days 00:00:13,27.323751,0.31912017,18.004204,30.901733,34.77861,16.774406,571.1225,1102.0613,103.95491,82.17611,0.3924349,1.0656286,0.038975943,0.27050394,0.6943095,0.6553335,7.74411,7.015743,3.9981778,3.260944,0.39233196,1.107758,27.817116,0.6894123,21.299948,0.6594558,14.629347,1.090591,5.505062,2.5627286,0.08616106,1.5778261,1.6002661,0.75465333,4.3837824,1.4754552,5.5565686,3.6878715,37.68692,0.5309242,662.05865,0.2748814,1235.4474,0.17011037,-90.365906,-0.9367104,1819.7863,0.15027086,964.6798,0.3802248,-98.55319,-0.77483404,2919.7908,0.09269206,912.678,0.3231106,-102.18481,-0.71815383,-29.612272,-0.33552882,41.84506,0.29301605,0.041406374,1.2198966,-0.028926993,-0.61419183,0.56089884,0.7285504,39.40619,0.30975014,26.312181,0.5190967,18.40244,0.9367933,6.021672,2.6249578,-12.47958,24.05889,-0.014334593,-0.0028747881,0.08349118,1.8475751,1.2383901,0.51124996,0.61902016,0.31142855,0.514377,-26.572573
./voice\glueck\condition4\c09_00.wav,0 days,0 days 00:00:11,28.847437,0.24388593,20.531452,31.445251,32.83044,12.298988,325.82703,226.03743,102.139366,131.67433,0.4057811,0.86264706,0.051079936,0.30423474,0.72976375,0.6786838,7.233492,5.540565,6.2213116,5.0864553,0.34266546,0.9444728,29.7125,0.6360492,21.578953,0.7669003,18.155668,0.9736697,9.211284,1.438508,0.06317674,1.8576574,1.5173814,0.72464657,4.879908,1.2630293,5.0472684,4.1872993,32.436493,0.7928223,655.79865,0.2719651,1214.7792,0.19735068,-77.32805,-1.0339429,1798.0754,0.14724319,869.37054,0.41652972,-84.33641,-0.86741054,2901.9973,0.08665694,895.96124,0.3552403,-89.594246,-0.7851968,-26.040182,-0.46180448,38.16461,0.40496492,0.03605277,1.1540351,-0.02859682,-0.65146047,0.45701793,0.6682602,37.94133,0.3867317,24.709255,0.667394,21.579708,0.84066516,9.119588,1.5598617,-12.967749,24.412046,-0.014183313,-0.0016234339,0.051926043,3.2757053,1.4665445,0.47937497,0.42312038,0.22076923,0.28042445,-26.819466
./voice\glueck\condition4\c09_01.wav,0 days,0 days 00:00:11,28.092896,0.29538482,18.619888,30.31594,33.052708,14.432819,225.27188,142.43698,168.50401,184.59576,0.46523225,1.00169,0.05847113,0.29633144,0.7852565,0.72678536,9.620664,9.013143,7.684694,6.6985064,0.53989494,1.2347751,29.308828,0.6732744,23.65358,0.6360689,19.18583,0.8501896,9.580861,1.5711355,0.08141151,1.5248026,1.6641299,0.6996996,4.6780925,1.2275271,7.720354,2.4611568,35.494785,0.67222345,641.2669,0.30991957,1260.5691,0.19932212,-68.40872,-1.10126,1809.8401,0.1416709,971.5566,0.35542884,-79.07212,-0.846325,2946.3245,0.09310866,948.54407,0.3570448,-82.7552,-0.79136175,-29.706251,-0.40919894,42.449947,0.35492578,0.023873469,1.6907957,-0.024978088,-0.6378866,0.6894585,0.99964106,36.36017,0.44420275,27.746899,0.50223047,22.295515,0.7341089,9.139075,1.7225918,-11.232364,23.008894,-0.01851663,0.0023467732,0.054875433,2.6387625,1.0968922,0.695,0.58192927,0.234,0.33532673,-22.906897
./voice\glueck\condition4\c09_02.wav,0 days,0 days 00:00:11,29.351927,0.27766666,19.066593,31.17986,37.215588,18.148994,122.89591,91.99252,83.22682,82.55469,0.49945846,0.8892154,0.050272264,0.40347722,0.88188034,0.83160806,6.1484747,3.8677619,5.8664293,4.5478234,0.52203447,1.1033748,32.023243,0.56523126,20.96799,0.74298644,18.49023,1.1514688,5.1447854,2.9598415,0.047818497,1.846058,1.4747974,0.6768795,6.0101624,0.97086954,8.603141,1.8571824,36.678078,0.548114,644.7461,0.2691037,1237.5717,0.1790335,-67.01558,-1.1365002,1813.7805,0.1310906,893.5572,0.42413595,-76.80676,-0.8952435,2919.9758,0.08317946,926.212,0.3227386,-80.53527,-0.83250266,-28.248383,-0.39344338,39.988823,0.35507753,0.045700274,0.89578164,-0.031011963,-0.566956,0.6643759,0.86807895,39.469044,0.31406224,23.711632,0.6720179,21.992682,1.0344021,4.139232,3.9305234,-13.21732,24.767529,-0.021213638,-0.00012927735,0.02403087,2.8207462,0.73327225,1.0425,0.88182694,0.30124998,0.23326153,-23.206463
./voice\glueck\condition4\c10.wav,0 days,0 days 00:00:12,30.341293,0.25418237,21.662378,32.410236,36.018173,14.355795,452.97592,607.9882,101.305824,90.74744,0.44413796,0.8337148,0.041604213,0.3913771,0.7483238,0.7067196,8.311888,6.2045846,6.1214423,4.224877,0.47600028,1.0196958,31.643362,0.6190283,19.380688,0.8839403,10.482149,1.9880193,4.4230423,3.03717,0.05666012,1.5899701,1.5215503,0.69412047,5.2637568,1.1089258,9.957791,2.0744328,38.31719,0.5472919,651.61414,0.29985827,1277.0936,0.18898536,-74.57143,-1.0914661,1748.6884,0.15963276,1034.9476,0.38929203,-81.44961,-0.9020946,2882.6248,0.10838272,960.8491,0.32795495,-89.275,-0.7667453,-26.48007,-0.480774,42.389267,0.33064845,0.040280398,1.0730575,-0.025368227,-0.78030795,0.6335149,0.72879434,40.29784,0.36888677,23.262398,0.72917116,12.1614275,1.917581,3.4470117,4.2873526,-12.428094,24.305714,-0.0109692775,-0.0016120932,0.05197398,3.2527106,0.83963054,0.85999995,0.8317812,0.3422222,0.5001283,-26.267662
