./voice\i_shida627\condition1\c00.wav,0 days,0 days 00:00:13,27.15208,0.30067554,18.84687,27.391148,29.339054,10.492184,352.49207,331.1409,74.65292,78.34406,0.20595837,1.2417712,0.052334093,0.093247235,0.30528295,0.25294885,5.334858,4.9766693,3.3398044,3.6353028,0.08499212,1.7827615,17.221289,0.8730381,11.117258,1.42851,6.1126094,2.184082,1.0546812,8.7043,0.084355764,2.08091,1.6024247,0.7903195,2.684767,2.1315904,3.9212985,4.1181874,27.448109,0.6244169,586.7988,0.39694527,1245.815,0.27045652,-154.79593,-0.51774746,1611.2891,0.21217746,972.3241,0.33090147,-154.3812,-0.50339943,2745.9475,0.11346875,841.4944,0.40879142,-156.49529,-0.47268638,-16.338427,-0.86764616,28.55976,0.47403273,0.03333837,0.8886196,-0.018829148,-1.0934297,0.25348216,0.73085666,31.537853,0.5290945,12.453246,1.9485829,10.253997,1.8672422,-1.3430107,-10.261971,-9.124761,18.128645,0.011984708,-0.007254968,0.026723878,1.5396459,1.006192,0.24769229,0.21537638,0.7246154,0.95802367,-37.446766,-0.200000003,0,0
./voice\i_shida627\condition1\c01.wav,0 days,0 days 00:00:13,30.74283,0.33532625,25.929762,27.624962,36.352825,10.423063,316.86902,213.21002,304.30136,364.74344,0.1879442,1.3086133,0.052652508,0.07113245,0.2632588,0.2106063,2.706804,2.4420025,2.50874,2.9521832,0.056778077,1.7547653,18.74218,0.64558846,5.9632926,2.5495458,10.39303,1.0992545,5.274023,1.6207463,0.0484379,1.8269118,1.3922158,0.8043561,3.4906323,1.7593846,-0.8506849,-16.175724,13.612752,1.6358349,584.85754,0.37424845,1268.5781,0.3118811,-162.47353,-0.4448032,1592.9585,0.18474883,1076.0048,0.3812983,-157.00894,-0.47427347,2686.9797,0.097079806,902.6558,0.4668605,-156.87282,-0.47301927,-12.278635,-1.3016962,21.86583,0.7627011,0.02148282,1.3063049,-0.011788514,-1.3901435,0.16717166,0.86245126,27.522749,0.6789595,2.0934095,10.246036,19.707214,0.60671556,8.153643,1.038962,-9.378212,18.307674,0.010948736,-0.007775906,0.018674983,1.0007699,1.3147719,0.17941177,0.19986673,0.5588235,0.5614989,-36.665905,0.300000012,0,0
./voice\i_shida627\condition1\c02.wav,0 days,0 days 00:00:12,26.750105,0.25452778,19.50032,28.449318,30.453346,10.953026,305.7,309.22684,227.80408,296.67645,0.48047477,1.0957085,0.100189164,0.19118442,0.92795396,0.8277648,11.763044,10.81901,7.695082,6.6779156,0.27787006,1.5464407,27.199713,0.48515394,5.2036147,2.5516791,9.109146,1.3599793,6.38445,1.4265196,0.05224749,2.1717174,1.2082205,0.8740597,4.092825,1.4478855,4.2472696,3.0976746,23.662312,0.70052963,678.83887,0.33858094,1339.1625,0.22051938,-106.98911,-0.83237463,1660.6406,0.1639832,1106.0078,0.32866836,-108.808556,-0.7766538,2735.1616,0.11693126,920.94653,0.44274044,-112.16912,-0.7259062,-16.854164,-0.6536646,28.45837,0.46160784,0.037209872,0.76069695,-0.019089151,-0.7579405,0.46802592,1.0292293,33.805428,0.3844487,7.3343735,1.936568,12.136449,1.1004041,7.130123,1.2359425,-8.482995,18.212606,0.02079765,-0.007416966,0.076601386,1.5846539,2.6823137,0.17875,0.20499618,0.15314285,0.17771198,-26.781498,-0.5,0,0
./voice\i_shida627\condition1\c03_00.wav,0 days,0 days 00:00:12,30.39245,0.3457166,25.836447,28.620354,30.314457,4.47801,309.59854,300.55817,324.634,528.97284,0.44718373,1.2173177,0.101325125,0.20117135,0.6920643,0.59073913,9.357702,9.17897,6.850936,5.747639,0.28396302,1.5166616,24.583261,0.5374567,2.2881818,7.1467633,10.163724,1.495546,8.106584,1.6920614,0.055490445,1.8086492,1.7662066,0.7536481,2.7303772,2.023202,3.8266885,4.432748,16.294682,1.107854,724.5767,0.3666221,1231.3324,0.26705527,-122.48768,-0.6889704,1765.1099,0.17373796,1067.2273,0.3213007,-118.652756,-0.694733,2779.868,0.1018319,901.9889,0.448297,-118.8704,-0.68802595,-13.646438,-1.1390735,23.343372,0.7216271,0.020173088,1.6698757,-0.013021233,-1.4618427,0.52241486,0.98416644,27.349983,0.5527494,3.627427,5.515489,16.473648,1.0346253,12.462925,1.3242822,-8.013301,17.179405,0.028677847,-0.007454922,0.07602574,1.6680567,3.2745593,0.1325641,0.15739413,0.16542856,0.18312123,-25.689081,0.800000012,0,0
./voice\i_shida627\condition1\c03_01.wav,0 days,0 days 00:00:12,25.91313,0.3198468,18.704918,27.074844,29.035093,10.330175,462.90054,390.78555,296.40863,653.4762,0.2517432,1.0343443,0.10342005,0.13195671,0.35977507,0.25635502,7.1229954,8.099138,5.660585,6.3752084,0.1629537,1.9519103,25.830116,0.4115681,7.3655233,1.7822465,10.607077,1.3260859,6.092237,1.6089787,0.04582031,1.3459558,1.6145661,0.76082176,2.4552543,2.341121,6.9782686,2.7960649,23.583565,0.5303774,673.82404,0.3652053,1346.2869,0.20745225,-131.07645,-0.6251036,1727.199,0.16813761,1050.7959,0.29999885,-131.9376,-0.591561,2799.1277,0.10865539,757.6166,0.47083303,-132.2878,-0.5841135,-19.798155,-0.6833288,29.066648,0.41196468,0.012395476,2.7321088,-0.013427348,-0.94642276,0.3083771,1.4027754,29.543932,0.34492546,12.736455,1.2508352,21.008005,0.7116404,9.093295,1.1778874,-9.787279,19.895603,0.027453486,-0.008213884,0.06443132,1.4178482,2.766136,0.13393939,0.20965974,0.18135135,0.21062534,-28.560581,0,0,0
./voice\i_shida627\condition1\c04.wav,0 days,0 days 00:00:11,29.703022,0.2523831,26.855675,29.897635,31.277939,4.422264,426.5869,542.67706,176.12445,167.6435,0.8782698,1.0271342,0.11656608,0.54493695,1.5460865,1.4295205,17.29287,11.367957,12.815023,8.239421,0.61272615,1.3696492,27.477434,0.54625285,6.900805,2.3301575,8.904707,1.6972346,3.5392473,3.158951,0.026958397,1.5559319,1.2047389,0.89317656,5.483391,1.0770481,4.1543746,1.3381566,26.074266,0.45839196,671.7435,0.30526203,1279.8903,0.21888459,-95.155075,-0.91808444,1712.9808,0.16807467,1025.4323,0.37709814,-97.404274,-0.8413111,2756.7969,0.1085654,914.6197,0.508519,-100.6843,-0.7835971,-17.901663,-0.6770793,29.316187,0.423708,0.043771934,0.6302098,-0.023927677,-0.690302,0.75759494,0.99700844,33.206757,0.40559727,10.450166,1.6365762,12.731247,1.3065016,4.1321898,2.9949076,-7.2162013,17.501213,0.034091733,-0.012896997,0.40531707,2.2747953,2.287283,0.24719998,0.40365848,0.15923077,0.13269176,-21.578981,0.300000012,0,0
./voice\i_shida627\condition1\c05.wav,0 days,0 days 00:00:11,26.932112,0.27322185,20.992691,27.060204,29.863985,8.871294,359.41376,298.8514,157.08794,191.5365,0.4238196,1.0400277,0.06884877,0.18322004,0.8169867,0.7481379,11.22581,7.402903,7.310516,5.473683,0.27292183,1.303095,25.343327,0.65636337,8.594573,1.568332,5.141307,3.0001884,2.8536737,3.5010169,0.049987655,1.8205374,1.6912775,0.93406755,2.6025052,2.402217,2.2177467,7.9183874,27.025902,0.70386827,597.56976,0.29081923,1308.6229,0.18222041,-118.7798,-0.75479263,1623.8018,0.16155483,986.3086,0.40001082,-120.914696,-0.702943,2714.5005,0.10865078,885.6292,0.4187007,-124.72255,-0.6444715,-17.257534,-0.64752483,29.629852,0.4302416,0.041629452,0.6928052,-0.028662067,-0.74603397,0.50009835,0.6813803,35.57736,0.44305348,9.615921,1.6537558,9.788193,2.052087,1.9218564,5.948975,-9.253042,19.56882,0.01844257,-0.010286207,0.087692924,2.456779,2.3765998,0.17615385,0.19113176,0.21846153,0.34531692,-28.563477,0.5,0,0
./voice\i_shida627\condition1\c06_00.wav,0 days,0 days 00:00:12,28.337223,0.29581797,24.78168,27.868813,30.729721,5.948042,333.27246,396.81577,124.9391,110.90962,0.45344484,1.290616,0.04198981,0.18766762,0.8566952,0.8147054,12.254704,9.946206,10.561861,7.6460075,0.40053266,1.5051305,22.599588,0.8684305,14.893689,1.1088039,16.844961,0.8410376,6.9945188,1.5752014,0.061807133,1.6771206,1.9007717,0.8406681,4.4317226,1.1989224,6.293068,2.553035,32.298527,0.62132984,643.8546,0.28774256,1301.4714,0.2635185,-114.32754,-0.77189535,1742.3749,0.15886271,1069.2986,0.36348706,-115.9613,-0.7214963,2829.2212,0.105698265,913.10034,0.40042844,-119.113464,-0.6748127,-23.315264,-0.6287964,35.783337,0.44506595,0.023077058,1.4465199,-0.024319971,-0.7839327,0.72879636,0.918268,35.676727,0.4709252,18.01094,1.0734485,23.105986,0.647219,8.650939,1.5157034,-10.509291,20.400242,0.007535166,-0.005048612,0.065074176,2.001668,1.4237857,0.34764704,0.2789166,0.378,0.3692551,-23.949697,0.300000012,0,0
./voice\i_shida627\condition1\c06_01.wav,0 days,0 days 00:00:12,27.329975,0.26764923,24.560698,27.267397,28.946629,4.385931,434.78363,429.27792,161.65726,108.76013,0.29813433,1.249188,0.03956923,0.06103603,0.6513094,0.6117401,8.316674,8.580543,6.7769265,6.3341746,0.23455136,1.4618349,18.22218,1.2362293,17.697065,0.71601444,17.141638,0.9814874,7.8622212,1.4855406,0.06475026,1.7974553,1.3898358,0.9649503,4.9233894,1.1095432,5.8196187,2.2358603,37.344757,0.53628016,602.633,0.44194964,1295.645,0.21873984,-127.077545,-0.6757155,1696.3114,0.18972872,987.9816,0.3525497,-132.32103,-0.58841354,2840.6995,0.09079729,879.9075,0.45113373,-134.54375,-0.55748963,-27.10759,-0.5626486,39.960556,0.40691656,0.01612661,2.6839721,-0.02251628,-0.7711185,0.51012623,0.70281976,37.384975,0.5356971,24.25365,0.6006617,26.974901,0.69327974,9.906785,1.3954272,-10.695313,21.516918,-0.008920885,-0.002139092,0.025626725,1.9182652,1.1725293,0.35928568,0.3719728,0.43733332,0.53703463,-27.739819,0.899999976,0,0
./voice\i_shida627\condition1\c06_02.wav,0 days,0 days 00:00:12,26.88651,0.403323,17.757994,25.864725,29.446789,11.688795,281.6677,237.51929,123.52369,94.034546,0.13033985,2.0225775,0.040025674,0.042137306,0.07834666,0.03832099,7.282415,8.406989,6.961485,6.1842732,0.103632405,2.5159209,11.634651,1.131193,14.050233,0.7963082,13.091791,0.8198213,6.673567,1.7567358,0.0976801,1.4866685,2.2977395,0.66945505,2.6901977,1.7257133,6.6208153,4.4262733,31.171112,0.99308336,550.9375,0.3523921,1202.2726,0.24035229,-168.9255,-0.39070475,1651.0638,0.15529656,980.55133,0.2722503,-167.47562,-0.38602817,2780.8018,0.0910583,904.7278,0.39670578,-167.98972,-0.37352806,-23.275663,-0.75525403,37.277874,0.45151073,-0.01151068,-4.9353175,-0.014512793,-1.3348129,0.45115662,0.9095317,29.567442,0.63766086,20.373589,0.945874,22.591827,0.7232336,12.228022,1.576417,-11.802368,22.740448,-0.004862191,-0.002142773,0.012654522,1.000834,1.3456687,0.145625,0.15309183,0.57374996,1.2141348,-32.147808,0.5,0,0
