,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_gamma,param_kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
27,0.0011854171752929688,0.00034542083740234374,-1.7038036026951748,-1.0749755859696595,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",30,-1.7727679631651656,-1.0707053588284392,-2.201530080166417,-0.9056512126647407,-1.5108595349121632,-1.1591745261665252,-1.8045284447360126,-1.0824544148070927,-1.2293319904961164,-1.1568924173814996,3.251071408471159e-05,1.5942628056799877e-05,0.32403208090266206,0.09224395905917301
28,0.001148080825805664,0.0003365516662597656,-1.7038036026951748,-1.0749755859696595,1,1.0,rbf,"{'C': 1, 'gamma': 1.0, 'kernel': 'rbf'}",30,-1.7727679631651656,-1.0707053588284392,-2.201530080166417,-0.9056512126647407,-1.5108595349121632,-1.1591745261665252,-1.8045284447360126,-1.0824544148070927,-1.2293319904961164,-1.1568924173814996,3.7316156093171876e-05,3.9309432688760664e-06,0.32403208090266206,0.09224395905917301
29,0.001123666763305664,0.0003357410430908203,-1.7038036026951748,-1.0749755859696595,1,10,rbf,"{'C': 1, 'gamma': 10, 'kernel': 'rbf'}",30,-1.7727679631651656,-1.0707053588284392,-2.201530080166417,-0.9056512126647407,-1.5108595349121632,-1.1591745261665252,-1.8045284447360126,-1.0824544148070927,-1.2293319904961164,-1.1568924173814996,3.080567332809685e-05,3.845566778880301e-06,0.32403208090266206,0.09224395905917301
30,0.001260662078857422,0.0003428459167480469,-1.723724511890124,-0.09627441878544286,10,0.0001,rbf,"{'C': 10, 'gamma': 0.0001, 'kernel': 'rbf'}",35,-1.6262181594531833,-0.09806321405226884,-2.268793586411723,-0.09485803660985906,-1.4568807824229455,-0.09914208667693314,-1.7622693573606039,-0.09914342410038995,-1.5044606738021657,-0.09016533248776332,4.9302886904459694e-05,9.559366096171595e-06,0.29236131636273205,0.0034345763348484614
31,0.0013549327850341797,0.00034122467041015626,-1.698185427639046,-0.09787840447647941,10,0.001,rbf,"{'C': 10, 'gamma': 0.001, 'kernel': 'rbf'}",19,-1.7673348046605126,-0.10002835144642887,-2.199443972168209,-0.09992696786825972,-1.4424421626018116,-0.10001051501759078,-1.7383594285157453,-0.10001204313308804,-1.343346770248952,-0.08941414491702972,9.327341921137959e-05,1.618045564415153e-05,0.2996567388004823,0.004232277947157198
32,0.0011768341064453125,0.00033516883850097655,-1.6981883829170816,-0.09793219750039903,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,6.976715905292332e-05,1.5027105244513712e-05,0.29965773747426544,0.004268780572778171
33,0.0011403083801269532,0.0003310203552246094,-1.6981883829170816,-0.09793219750039903,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,7.663522326455361e-05,9.162969136375385e-06,0.29965773747426544,0.004268780572778171
34,0.0013387203216552734,0.000385284423828125,-1.6981883829170816,-0.09793219750039903,10,1.0,rbf,"{'C': 10, 'gamma': 1.0, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,0.00029497379397026526,0.00011013379750479465,0.29965773747426544,0.004268780572778171
35,0.001162242889404297,0.0004004955291748047,-1.6981883829170816,-0.09793219750039903,10,10,rbf,"{'C': 10, 'gamma': 10, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,4.157664563795628e-05,0.00014564400695450729,0.29965773747426544,0.004268780572778171
36,0.0012927532196044921,0.00034351348876953124,-1.723724511890124,-0.09627441878544286,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",35,-1.6262181594531833,-0.09806321405226884,-2.268793586411723,-0.09485803660985906,-1.4568807824229455,-0.09914208667693314,-1.7622693573606039,-0.09914342410038995,-1.5044606738021657,-0.09016533248776332,4.527728889974247e-05,9.442579789883113e-06,0.29236131636273205,0.0034345763348484614
37,0.0013432979583740234,0.0003448963165283203,-1.698185427639046,-0.09787840447647941,100,0.001,rbf,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",19,-1.7673348046605126,-0.10002835144642887,-2.199443972168209,-0.09992696786825972,-1.4424421626018116,-0.10001051501759078,-1.7383594285157453,-0.10001204313308804,-1.343346770248952,-0.08941414491702972,9.534625772023468e-05,1.8704298421953265e-05,0.2996567388004823,0.004232277947157198
38,0.0011642932891845702,0.0003451824188232422,-1.6981883829170816,-0.09793219750039903,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,8.575099318095134e-05,9.58359653045448e-06,0.29965773747426544,0.004268780572778171
39,0.0011410713195800781,0.00033054351806640627,-1.6981883829170816,-0.09793219750039903,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",21,-1.7673375859911833,-0.10007308459377769,-2.1994433433048832,-0.09998467775630661,-1.4424371736751662,-0.10005595140565621,-1.7383761188569777,-0.10015197416372001,-1.3433476927571983,-0.0893952995825347,7.457922179419299e-05,1.063742371634593e-05,0.29965773747426544,0.004268780572778171
